id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SB1.mzML:area,datafile:SB1.mzML:rt,datafile:SB1.mzML:mz_range:min,datafile:SB1.mzML:mz_range:max,datafile:SB1.mzML:fwhm,datafile:SB1.mzML:rt_range:min,datafile:SB1.mzML:rt_range:max,datafile:SB1.mzML:feature_state,datafile:SB1.mzML:mz,datafile:SB1.mzML:intensity_range:min,datafile:SB1.mzML:intensity_range:max,datafile:SB1.mzML:asymmetry_factor,datafile:SB1.mzML:tailing_factor,datafile:SB1.mzML:height,datafile:SA1.mzML:area,datafile:SA1.mzML:rt,datafile:SA1.mzML:mz_range:min,datafile:SA1.mzML:mz_range:max,datafile:SA1.mzML:fwhm,datafile:SA1.mzML:rt_range:min,datafile:SA1.mzML:rt_range:max,datafile:SA1.mzML:feature_state,datafile:SA1.mzML:mz,datafile:SA1.mzML:intensity_range:min,datafile:SA1.mzML:intensity_range:max,datafile:SA1.mzML:asymmetry_factor,datafile:SA1.mzML:tailing_factor,datafile:SA1.mzML:height,datafile:SB3.mzML:area,datafile:SB3.mzML:rt,datafile:SB3.mzML:mz_range:min,datafile:SB3.mzML:mz_range:max,datafile:SB3.mzML:fwhm,datafile:SB3.mzML:rt_range:min,datafile:SB3.mzML:rt_range:max,datafile:SB3.mzML:feature_state,datafile:SB3.mzML:mz,datafile:SB3.mzML:intensity_range:min,datafile:SB3.mzML:intensity_range:max,datafile:SB3.mzML:asymmetry_factor,datafile:SB3.mzML:tailing_factor,datafile:SB3.mzML:height,datafile:SB5.mzML:area,datafile:SB5.mzML:rt,datafile:SB5.mzML:mz_range:min,datafile:SB5.mzML:mz_range:max,datafile:SB5.mzML:fwhm,datafile:SB5.mzML:rt_range:min,datafile:SB5.mzML:rt_range:max,datafile:SB5.mzML:feature_state,datafile:SB5.mzML:mz,datafile:SB5.mzML:intensity_range:min,datafile:SB5.mzML:intensity_range:max,datafile:SB5.mzML:asymmetry_factor,datafile:SB5.mzML:tailing_factor,datafile:SB5.mzML:height,datafile:SB2.mzML:area,datafile:SB2.mzML:rt,datafile:SB2.mzML:mz_range:min,datafile:SB2.mzML:mz_range:max,datafile:SB2.mzML:fwhm,datafile:SB2.mzML:rt_range:min,datafile:SB2.mzML:rt_range:max,datafile:SB2.mzML:feature_state,datafile:SB2.mzML:mz,datafile:SB2.mzML:intensity_range:min,datafile:SB2.mzML:intensity_range:max,datafile:SB2.mzML:asymmetry_factor,datafile:SB2.mzML:tailing_factor,datafile:SB2.mzML:height,datafile:SA5.mzML:area,datafile:SA5.mzML:rt,datafile:SA5.mzML:mz_range:min,datafile:SA5.mzML:mz_range:max,datafile:SA5.mzML:fwhm,datafile:SA5.mzML:rt_range:min,datafile:SA5.mzML:rt_range:max,datafile:SA5.mzML:feature_state,datafile:SA5.mzML:mz,datafile:SA5.mzML:intensity_range:min,datafile:SA5.mzML:intensity_range:max,datafile:SA5.mzML:asymmetry_factor,datafile:SA5.mzML:tailing_factor,datafile:SA5.mzML:height,datafile:SB4.mzML:area,datafile:SB4.mzML:rt,datafile:SB4.mzML:mz_range:min,datafile:SB4.mzML:mz_range:max,datafile:SB4.mzML:fwhm,datafile:SB4.mzML:rt_range:min,datafile:SB4.mzML:rt_range:max,datafile:SB4.mzML:feature_state,datafile:SB4.mzML:mz,datafile:SB4.mzML:intensity_range:min,datafile:SB4.mzML:intensity_range:max,datafile:SB4.mzML:asymmetry_factor,datafile:SB4.mzML:tailing_factor,datafile:SB4.mzML:height,datafile:SA4.mzML:area,datafile:SA4.mzML:rt,datafile:SA4.mzML:mz_range:min,datafile:SA4.mzML:mz_range:max,datafile:SA4.mzML:fwhm,datafile:SA4.mzML:rt_range:min,datafile:SA4.mzML:rt_range:max,datafile:SA4.mzML:feature_state,datafile:SA4.mzML:mz,datafile:SA4.mzML:intensity_range:min,datafile:SA4.mzML:intensity_range:max,datafile:SA4.mzML:asymmetry_factor,datafile:SA4.mzML:tailing_factor,datafile:SA4.mzML:height,datafile:SA2.mzML:area,datafile:SA2.mzML:rt,datafile:SA2.mzML:mz_range:min,datafile:SA2.mzML:mz_range:max,datafile:SA2.mzML:fwhm,datafile:SA2.mzML:rt_range:min,datafile:SA2.mzML:rt_range:max,datafile:SA2.mzML:feature_state,datafile:SA2.mzML:mz,datafile:SA2.mzML:intensity_range:min,datafile:SA2.mzML:intensity_range:max,datafile:SA2.mzML:asymmetry_factor,datafile:SA2.mzML:tailing_factor,datafile:SA2.mzML:height,datafile:SA3.mzML:area,datafile:SA3.mzML:rt,datafile:SA3.mzML:mz_range:min,datafile:SA3.mzML:mz_range:max,datafile:SA3.mzML:fwhm,datafile:SA3.mzML:rt_range:min,datafile:SA3.mzML:rt_range:max,datafile:SA3.mzML:feature_state,datafile:SA3.mzML:mz,datafile:SA3.mzML:intensity_range:min,datafile:SA3.mzML:intensity_range:max,datafile:SA3.mzML:asymmetry_factor,datafile:SA3.mzML:tailing_factor,datafile:SA3.mzML:height
151,1.332E6,5.6376,446.1719,446.173,0.2,2,0,0.912,0.16,0.00007,0.0344,0,5.6097,5.839,446.17256,4.213E4,1.639E7,1.639E7,1.684E5,5.6112,446.17157,446.1733,0.0232,5.6112,5.7986,ESTIMATED,446.17248,7.838E4,4.533E6,,,4.533E6,7.622E3,5.6264,446.17217,446.17287,0.0192,5.6114,5.6682,ESTIMATED,446.17249,5.226E4,2.41E5,2.7939,1.897,2.41E5,1.113E6,5.6462,446.17136,446.17311,0.0763,5.6103,5.8096,ESTIMATED,446.1728,1.624E5,1.538E7,2.3397,1.9399,1.538E7,1.332E6,5.7269,446.17217,446.17302,0.075,5.642,5.839,ESTIMATED,446.1728,6.068E5,1.639E7,2.1437,1.1246,1.639E7,5.389E5,5.6126,446.17217,446.17354,0.0325,5.6097,5.8092,ESTIMATED,446.1727,9.66E4,1.311E7,26.0374,18.0125,1.311E7,1.867E4,5.6159,446.1719,446.173,0.0349,5.6099,5.6698,ESTIMATED,446.17241,1.072E5,5.894E5,8.3079,5.0134,5.894E5,1.246E6,5.6924,446.17232,446.17319,0.0966,5.641,5.838,ESTIMATED,446.17287,2.951E5,1.597E7,1.5336,1.4714,1.597E7,1.531E4,5.617,446.17174,446.17316,0.0833,5.611,5.6679,ESTIMATED,446.17232,1.053E5,4.293E5,8.5251,4.7626,4.293E5,1.304E4,5.6121,446.17186,446.17317,0.0149,5.6121,5.6809,ESTIMATED,446.17234,4.785E4,3.445E5,,,3.445E5,1.729E4,5.6149,446.17184,446.17322,0.0605,5.6119,5.6928,ESTIMATED,446.17241,4.213E4,4.29E5,26.1261,13.5631,4.29E5
152,8.534E4,5.627,272.98652,272.98829,0.1,1,0,0.944,0,0,0,0,5.6159,5.8127,272.98702,2.291E4,3.112E6,3.112E6,5.224E4,5.6172,272.98649,272.98736,0.0169,5.6172,5.7593,ESTIMATED,272.98706,4.016E4,1.747E6,,,1.747E6,2.831E4,5.6174,272.98647,272.9871,0.0175,5.6174,5.71,ESTIMATED,272.98686,5.24E4,9.653E5,,,9.653E5,8.168E4,5.6163,272.98674,272.98741,0.0151,5.6163,5.8127,ESTIMATED,272.98713,3.465E4,2.91E6,,,2.91E6,8.534E4,5.6179,272.98681,272.98741,0.0153,5.6179,5.7845,ESTIMATED,272.98717,2.291E4,3.112E6,,,3.112E6,7.602E3,5.7153,272.98687,272.98738,0.0252,5.7062,5.7699,ESTIMATED,272.98717,3.379E4,1.908E5,6.0091,3.5046,1.908E5,4.334E4,5.6159,272.98652,272.98829,0.0144,5.6159,5.7752,ESTIMATED,272.98696,4.574E4,1.323E6,,,1.323E6,8.415E4,5.617,272.98669,272.98851,0.0155,5.617,5.8107,ESTIMATED,272.98717,3.559E4,3.024E6,,,3.024E6,4.257E4,5.617,272.98662,272.98823,0.0151,5.617,5.7431,ESTIMATED,272.98689,4.086E4,1.439E6,,,1.439E6,3.927E4,5.618,272.98643,272.98816,0.0144,5.618,5.7708,ESTIMATED,272.98691,5.073E4,1.264E6,,,1.264E6,3.956E4,5.6179,272.98652,272.98817,0.0204,5.6179,5.759,ESTIMATED,272.9869,3.901E4,1.226E6,,,1.226E6
153,2.931E6,5.8218,336.13412,336.13604,0.7,7,0,0.883,0.63,0.00021,0.0888,0,5.6905,5.9037,336.13452,2.733E4,4.182E7,4.182E7,2.641E6,5.8227,336.13428,336.13508,0.0821,5.6925,5.8894,ESTIMATED,336.13455,1.535E5,2.951E7,0.7297,0.8364,2.951E7,2.66E6,5.8781,336.13384,336.13598,0.0946,5.7458,5.9022,ESTIMATED,336.13436,3.034E4,4.182E7,0.3151,0.6368,4.182E7,2.658E6,5.7824,336.13437,336.13478,0.0831,5.6914,5.8881,ESTIMATED,336.13463,8.378E5,2.996E7,1.1517,1.1165,2.996E7,2.931E6,5.7602,336.13438,336.13478,0.0793,5.6905,5.8874,ESTIMATED,336.13465,4.298E5,3.512E7,1.0018,1.1079,3.512E7,2.505E6,5.7971,336.13439,336.13476,0.0889,5.691,5.8878,ESTIMATED,336.13458,7.458E5,2.692E7,0.9264,0.9687,2.692E7,2.458E6,5.8385,336.13412,336.13604,0.0783,5.6939,5.887,ESTIMATED,336.13445,2.733E4,3.2E7,0.6045,0.7577,3.2E7,2.903E6,5.7804,336.13446,336.13481,0.0841,5.6924,5.8893,ESTIMATED,336.13466,7.478E5,3.221E7,0.8439,0.9619,3.221E7,2.56E6,5.8575,336.13421,336.13603,0.0785,5.71,5.9029,ESTIMATED,336.13436,2.792E4,3.356E7,0.5875,0.7494,3.356E7,2.388E6,5.849,336.13416,336.13606,0.0721,5.7109,5.8881,ESTIMATED,336.13452,3.382E4,3.364E7,0.5186,0.7184,3.364E7,2.687E6,5.8524,336.13417,336.13595,0.0946,5.7289,5.9037,ESTIMATED,336.13449,2.791E5,3.38E7,0.6511,0.7756,3.38E7
154,1.11E6,5.8721,352.05677,352.05887,0.2,2,0,0.823,1.21,0.00043,0.0371,0,5.6921,5.9152,352.05813,2.918E4,1.057E7,1.057E7,3.648E5,5.9107,352.05671,352.05891,0.0328,5.8137,5.9137,ESTIMATED,352.05834,2.742E5,1.024E7,0.0435,0.5188,1.024E7,1.11E6,5.7968,352.05667,352.05874,0.0982,5.6921,5.8871,ESTIMATED,352.05814,4.538E5,1.057E7,1.0096,0.9448,1.057E7,8.606E3,5.9124,352.0569,352.05908,0.0084,5.87,5.9124,ESTIMATED,352.05819,4.179E4,6.393E5,,0.5,6.393E5,,,,,,,,UNKNOWN,,,,,,,8.991E4,5.9152,352.05669,352.05846,0.0191,5.8273,5.9152,ESTIMATED,352.05715,2.918E4,3.923E6,,0.5,3.923E6,9.538E5,5.8567,352.05677,352.05887,0.1624,5.7301,5.9142,ESTIMATED,352.05841,1.363E5,1.003E7,0.644,0.7838,1.003E7,2.433E2,5.9105,352.05731,352.05835,0.0061,5.9074,5.9135,ESTIMATED,352.05732,3.104E4,6.485E4,0.9998,0.9999,6.485E4,9.382E5,5.8575,352.05661,352.05878,0.0998,5.716,5.915,ESTIMATED,352.0585,8.363E4,1.001E7,0.615,0.7662,1.001E7,9.415E5,5.8339,352.05688,352.05874,0.0958,5.6929,5.8881,ESTIMATED,352.05856,8.677E4,1.03E7,0.569,0.749,1.03E7,9.959E5,5.8554,352.05803,352.05879,0.0971,5.7169,5.9128,ESTIMATED,352.05856,1.128E5,1.004E7,0.5727,0.7518,1.004E7
155,1.382E6,5.7775,403.09006,403.09059,0.2,2,0,0.899,0.11,0.00004,0.0668,0,5.716,5.9185,403.09045,1.839E4,1.88E7,1.88E7,1.074E6,5.7289,403.08927,403.09118,0.0565,5.7167,5.9137,ESTIMATED,403.09056,1.121E5,1.88E7,6.9964,5.6429,1.88E7,4.498E2,5.7189,403.09034,403.09066,0.006,5.716,5.7219,ESTIMATED,403.09035,4.27E4,1.297E5,1.0005,1.0002,1.297E5,1.382E6,5.8489,403.09047,403.09099,0.0951,5.7217,5.9185,ESTIMATED,403.09068,2.213E5,1.416E7,0.7406,0.8108,1.416E7,2.264E5,5.9116,403.08867,403.09093,0.0214,5.8027,5.9146,ESTIMATED,403.0905,2.008E4,7.959E6,0.0536,0.5229,7.959E6,1.353E6,5.782,403.08875,403.09084,0.1001,5.7213,5.9182,ESTIMATED,403.09064,2.384E5,1.402E7,1.4208,1.351,1.402E7,3.059E4,5.7181,403.09006,403.09059,0.0175,5.7181,5.7752,ESTIMATED,403.0904,1.221E5,1.427E6,,,1.427E6,8.789E5,5.9105,403.09039,403.0911,0.0603,5.7531,5.9135,ESTIMATED,403.09074,1.839E4,1.465E7,0.0311,0.5137,1.465E7,2.249E4,5.719,403.08941,403.09065,0.0304,5.716,5.8062,ESTIMATED,403.09029,4.134E4,7.778E5,25.447,14.9883,7.778E5,5.878E3,5.7199,403.08952,403.09083,0.0318,5.7169,5.7529,ESTIMATED,403.09013,4.133E4,2.507E5,10.9676,5.9838,2.507E5,1.643E4,5.7169,403.08929,403.09066,0.0174,5.7169,5.795,ESTIMATED,403.09018,4.441E4,5.251E5,,,5.251E5
156,4.655E6,5.8409,180.10202,180.10214,0.1,1,0,0.944,0,0,0,0,5.7426,5.9785,180.10211,1.006E5,4.21E7,4.21E7,2.714E5,5.8469,180.10205,180.10227,0.0899,5.7441,5.941,ESTIMATED,180.10213,1.641E5,2.464E6,0.7999,0.964,2.464E6,4.655E6,5.842,180.10198,180.1021,0.1184,5.7428,5.9413,ESTIMATED,180.10204,2.409E6,4.21E7,0.8686,1.0361,4.21E7,2.248E5,5.8398,180.10205,180.10244,0.1264,5.7429,5.9397,ESTIMATED,180.10218,1.369E5,1.97E6,0.9944,1.0494,1.97E6,2.374E5,5.8421,180.10211,180.10232,0.1382,5.745,5.9418,ESTIMATED,180.10219,1.006E5,2.069E6,0.9141,0.9848,2.069E6,2.244E5,5.8393,180.10207,180.10227,0.1412,5.7426,5.9395,ESTIMATED,180.10216,1.125E5,1.938E6,0.9754,0.9694,1.938E6,4.231E6,5.8355,180.10202,180.10214,0.1317,5.7452,5.9415,ESTIMATED,180.10209,2.011E6,3.762E7,0.9805,1.0964,3.762E7,2.363E5,5.8471,180.10205,180.10236,0.1312,5.744,5.9407,ESTIMATED,180.1022,1.561E5,2.052E6,0.7661,0.9253,2.052E6,3.69E6,5.8424,180.10197,180.10212,0.1127,5.7821,5.9785,ESTIMATED,180.10205,1.147E6,3.754E7,1.4829,1.4223,3.754E7,4.019E6,5.8339,180.10194,180.10207,0.1266,5.7439,5.9423,ESTIMATED,180.10201,2.228E6,3.559E7,1.0292,1.1018,3.559E7,4.268E6,5.8403,180.10196,180.10208,0.1342,5.744,5.94,ESTIMATED,180.10201,2.157E6,3.631E7,0.8727,1.0784,3.631E7
157,3.223E5,5.9604,325.17717,325.17901,0.7,7,0,0.88,0.93,0.0003,0.0405,0,5.8249,6.0447,325.17748,1.99E4,4.32E6,4.32E6,3.223E5,5.9562,325.17731,325.17912,0.137,5.8529,6.0077,ESTIMATED,325.17753,1.99E4,4.32E6,0.7681,0.8268,4.32E6,3.026E5,5.9383,325.17703,325.17892,0.0808,5.8269,6.0078,ESTIMATED,325.17728,3.132E4,3.516E6,0.8805,0.8777,3.516E6,3.09E5,5.9852,325.17737,325.17793,0.078,5.8851,6.0429,ESTIMATED,325.17762,1.055E5,3.791E6,0.7525,0.8275,3.791E6,3.067E5,6.0023,325.17737,325.17844,0.0967,5.8904,6.0447,ESTIMATED,325.17765,2.587E4,4.066E6,0.5407,0.7337,4.066E6,2.685E5,5.9698,325.1774,325.17785,0.174,5.8605,6.0093,ESTIMATED,325.17758,2.476E4,3.642E6,0.5212,0.7058,3.642E6,2.953E5,5.9293,325.17717,325.17901,0.0869,5.8295,6.0083,ESTIMATED,325.17739,2.845E4,3.401E6,1.1348,0.9998,3.401E6,2.916E5,5.9983,325.17741,325.178,0.0805,5.8863,6.0438,ESTIMATED,325.17767,2.995E4,3.855E6,0.5879,0.7679,3.855E6,2.922E5,5.9452,325.17709,325.17748,0.107,5.8394,6.009,ESTIMATED,325.1773,2.772E4,3.571E6,0.8381,0.8792,3.571E6,2.815E5,5.9423,325.17704,325.17877,0.0847,5.8249,6.0087,ESTIMATED,325.1773,2.604E4,3.333E6,0.782,0.8315,3.333E6,2.938E5,5.9369,325.17705,325.17887,0.0863,5.8282,6.0098,ESTIMATED,325.17748,3.143E4,3.463E6,0.9244,0.9166,3.463E6
158,2.824E5,5.9598,434.21574,434.22076,1,10,0,0.852,1.93,0.00084,0.0791,0,5.89,6.0895,434.21852,1.973E4,3.361E6,3.361E6,2.824E5,5.9683,434.21747,434.22033,0.0863,5.8924,6.0871,ESTIMATED,434.21851,2.272E4,3.361E6,1.0249,1.1036,3.361E6,2.635E5,5.9233,434.21763,434.2205,0.0793,5.8901,6.0895,ESTIMATED,434.21819,1.973E4,3.309E6,2.9417,2.2419,3.309E6,2.508E5,5.9882,434.2165,434.2191,0.0737,5.9003,6.0886,ESTIMATED,434.21859,9.659E4,3.309E6,0.9599,1.0373,3.309E6,2.371E5,6.0023,434.21576,434.21899,0.0776,5.9146,6.0872,ESTIMATED,434.21848,5.531E4,2.891E6,1.0477,0.969,2.891E6,2.621E5,5.9607,434.21686,434.2208,0.0865,5.8908,6.0885,ESTIMATED,434.21856,5.99E4,2.906E6,1.2962,1.3205,2.906E6,2.475E5,5.9324,434.21574,434.22076,0.09,5.89,6.0784,ESTIMATED,434.21836,2.112E4,2.772E6,2.7281,1.9744,2.772E6,2.374E5,5.9983,434.21574,434.21897,0.0774,5.9105,6.0893,ESTIMATED,434.21858,7.684E4,2.834E6,1.1405,1.04,2.834E6,2.569E5,5.9482,434.21787,434.2187,0.084,5.8908,6.0821,ESTIMATED,434.21821,3.542E4,3.093E6,1.5395,1.4356,3.093E6,2.312E5,5.9272,434.21739,434.22051,0.0801,5.8911,6.0846,ESTIMATED,434.21871,2.235E4,2.851E6,2.6938,2.1539,2.851E6,2.521E5,5.949,434.2179,434.22048,0.076,5.8916,6.0769,ESTIMATED,434.21903,3.164E4,3.177E6,1.5143,1.3447,3.177E6
159,1.096E6,5.961,433.21421,433.21685,0.2,2,0,0.93,0.16,0.00007,0.002,0,5.9007,6.1481,433.21514,9.383E4,1.273E7,1.273E7,1.096E6,5.9592,433.21446,433.21705,0.0877,5.9015,6.0993,ESTIMATED,433.21488,1.766E5,1.257E7,1.5816,1.5079,1.257E7,9.612E5,5.9353,433.21417,433.21681,0.0782,5.9022,6.0985,ESTIMATED,433.21454,9.383E4,1.269E7,2.6096,2.1372,1.269E7,9.95E5,5.9882,433.21447,433.21715,0.0774,5.9033,6.0977,ESTIMATED,433.21503,2.164E5,1.273E7,1.5732,1.0138,1.273E7,9.11E5,5.9993,433.21427,433.21557,0.0766,5.9508,6.1481,ESTIMATED,433.215,9.65E4,1.168E7,1.6807,1.5055,1.168E7,1.025E6,5.9698,433.21443,433.21511,0.0837,5.903,6.0977,ESTIMATED,433.21494,2.038E5,1.125E7,1.2767,1.2556,1.125E7,9.078E5,5.9293,433.21421,433.21685,0.0875,5.9021,6.0997,ESTIMATED,433.21478,1.401E5,1.066E7,3.9621,2.7874,1.066E7,8.672E5,6.0013,433.21449,433.21706,0.108,5.9529,6.147,ESTIMATED,433.21507,1.123E5,1.178E7,1.6757,1.4481,1.178E7,9.654E5,5.9482,433.21427,433.21691,0.0783,5.9029,6.1003,ESTIMATED,433.21493,1.472E5,1.217E7,2.0473,1.6777,1.217E7,8.455E5,5.9423,433.21392,433.21716,0.1018,5.9031,6.0997,ESTIMATED,433.21603,1.087E5,1.121E7,2.2557,1.8325,1.121E7,9.421E5,5.9369,433.21449,433.21697,0.0774,5.9007,6.0981,ESTIMATED,433.2162,1.368E5,1.227E7,2.5674,2.0129,1.227E7
160,8.948E5,6.0366,228.03381,228.03479,0.4,4,0,0.908,0.49,0.00011,0.0368,0,5.982,6.2197,228.03454,2.535E4,1.08E7,1.08E7,8.13E5,6.023,228.03376,228.03492,0.0794,5.9834,6.181,ESTIMATED,228.0347,1.03E5,1.08E7,2.8161,1.7413,1.08E7,8.948E5,6.1015,228.03363,228.03476,0.0917,6.023,6.2185,ESTIMATED,228.03454,2.119E5,9.679E6,0.958,1.0648,9.679E6,3.913E5,5.9852,228.03382,228.03495,0.0387,5.9821,6.1553,ESTIMATED,228.03466,2.604E4,9.028E6,31.8682,16.1276,9.028E6,8.223E4,5.9842,228.03388,228.03495,0.0199,5.9842,6.0872,ESTIMATED,228.03416,3.453E4,3.155E6,,,3.155E6,5.373E5,5.9971,228.03375,228.03491,0.1274,5.982,6.1796,ESTIMATED,228.03403,7.714E4,8.975E6,5.5456,3.7226,8.975E6,8.516E5,6.0632,228.03381,228.03479,0.0935,5.9839,6.1811,ESTIMATED,228.03471,1.483E5,9.144E6,0.9208,1.051,9.144E6,2.325E5,5.9862,228.034,228.03496,0.0259,5.9832,6.1531,ESTIMATED,228.03478,2.535E4,7.112E6,21.6387,13.8989,7.112E6,7.728E5,6.0821,228.03379,228.03478,0.0868,6.0211,6.2178,ESTIMATED,228.03465,9.793E4,9.471E6,1.1117,1.2093,9.471E6,7.828E5,6.0785,228.03422,228.03469,0.0875,6.0208,6.2197,ESTIMATED,228.0346,9.152E4,9.372E6,1.3553,1.333,9.372E6,7.443E5,6.0647,228.03436,228.03485,0.0852,6.022,6.2185,ESTIMATED,228.03463,9.995E4,9.759E6,1.7771,1.5601,9.759E6
161,2.231E6,6.1583,432.02116,432.02363,0.3,3,0,0.914,0.12,0.00005,0.0539,0,5.9806,6.2117,432.0219,1.88E4,2.767E7,2.767E7,3.164E5,6.2084,432.02158,432.02214,0.0189,6.1144,6.2114,ESTIMATED,432.02196,3.722E4,1.402E7,0.0682,0.5292,1.402E7,2.231E6,6.0804,432.02132,432.02196,0.0746,5.9806,6.1796,ESTIMATED,432.02177,2.549E5,2.767E7,1.1941,1.1223,2.767E7,8.561E1,6.201,432.0218,432.02217,0.0061,6.198,6.2041,ESTIMATED,432.02217,2.808E4,2.808E4,1.002,1.001,2.808E4,,,,,,,,UNKNOWN,,,,,,,1.268E4,6.2101,432.0218,432.02243,0.0109,6.1583,6.2101,ESTIMATED,432.022,1.88E4,7.973E5,,0.5,7.973E5,1.734E6,6.16,432.02116,432.02363,0.0776,6.0296,6.2113,ESTIMATED,432.02185,5.877E4,2.364E7,0.766,0.8269,2.364E7,,,,,,,,UNKNOWN,,,,,,,1.864E6,6.1516,432.02115,432.02228,0.0815,6.0272,6.2117,ESTIMATED,432.02181,1.169E5,2.239E7,0.8002,0.848,2.239E7,1.819E6,6.1207,432.02115,432.02403,0.0768,5.9875,6.1776,ESTIMATED,432.0218,2.402E4,2.36E7,0.8607,0.8676,2.36E7,1.688E6,6.1343,432.0214,432.02405,0.0796,5.9976,6.1794,ESTIMATED,432.02182,2.046E4,2.286E7,0.6677,0.787,2.286E7
162,1.202E6,6.1202,438.17083,438.17364,0.7,7,0,0.876,0.95,0.00042,0.0699,0,6.0417,6.2497,438.17121,9.686E4,1.538E7,1.538E7,1.187E6,6.1265,438.17092,438.17329,0.0769,6.0505,6.2479,ESTIMATED,438.1713,1.901E5,1.49E7,0.9293,1.0729,1.49E7,1.202E6,6.1736,438.1707,438.17218,0.0923,6.0502,6.2484,ESTIMATED,438.17096,1.656E6,1.176E7,0.6196,0.8032,1.176E7,1.028E6,6.0764,438.17081,438.17246,0.0831,6.0429,6.2407,ESTIMATED,438.17144,1.477E5,1.324E7,2.8084,2.1735,1.324E7,8.642E5,6.0599,438.17044,438.17177,0.386,6.0417,6.2392,ESTIMATED,438.17147,9.686E4,1.538E7,4.2405,3.0188,1.538E7,1.032E6,6.1037,438.1708,438.17239,0.081,6.052,6.2497,ESTIMATED,438.17136,1.328E5,1.288E7,1.5094,1.4331,1.288E7,1.079E6,6.1389,438.17083,438.17364,0.0802,6.051,6.2475,ESTIMATED,438.17106,3.438E5,1.152E7,1.0216,1.0636,1.152E7,1E6,6.0772,438.17072,438.1724,0.073,6.0438,6.2384,ESTIMATED,438.1715,1.186E5,1.427E7,2.327,1.9279,1.427E7,1.099E6,6.1516,438.17079,438.17237,0.0918,6.0516,6.248,ESTIMATED,438.17103,7.007E5,1.077E7,0.8748,0.9775,1.077E7,1.045E6,6.1566,438.17053,438.17343,0.0815,6.0512,6.2497,ESTIMATED,438.17094,5.73E5,1.079E7,0.7612,0.9407,1.079E7,1.039E6,6.1373,438.17066,438.17354,0.0852,6.0525,6.2487,ESTIMATED,438.17105,4.156E5,1.026E7,1.1024,1.1245,1.026E7
163,1.003E5,6.172,186.09128,186.09149,0.8,8,0,0.88,1.54,0.00029,0.0342,0,6.0724,6.2842,186.09148,2.474E4,1.083E6,1.083E6,1.003E5,6.1628,186.09135,186.09224,0.0819,6.0901,6.2842,ESTIMATED,186.09149,2.474E4,1.083E6,1.3007,1.3514,1.083E6,9.118E4,6.1676,186.09113,186.09144,0.1339,6.0744,6.2694,ESTIMATED,186.09133,5.298E4,7.381E5,1.0163,1.0179,7.381E5,8.49E4,6.1705,186.09092,186.09162,0.0903,6.0916,6.2741,ESTIMATED,186.09153,3.142E4,8.55E5,1.2146,1.1117,8.55E5,7.709E4,6.1572,186.09124,186.09164,0.0935,6.0903,6.2604,ESTIMATED,186.09153,3.412E4,8.633E5,1.3635,1.2633,8.633E5,8.515E4,6.1826,186.09121,186.09162,0.1203,6.0916,6.2769,ESTIMATED,186.09151,2.683E4,8.46E5,0.7365,0.9636,8.46E5,8.922E4,6.175,186.09128,186.09149,0.1363,6.0724,6.2656,ESTIMATED,186.0914,3.381E4,8.449E5,0.8159,0.9285,8.449E5,8.142E4,6.1653,186.09138,186.09167,0.1069,6.0924,6.2687,ESTIMATED,186.09154,2.486E4,8.119E5,1.3589,1.7218,8.119E5,8.438E4,6.1726,186.09115,186.09198,0.133,6.0912,6.2811,ESTIMATED,186.09139,3.137E4,7.983E5,1.1932,1.1125,7.983E5,7.78E4,6.1746,186.09108,186.09207,0.1084,6.0906,6.2646,ESTIMATED,186.0914,3.628E4,7.81E5,0.93,1.0172,7.81E5,7.747E4,6.1914,186.09123,186.09203,0.1202,6.0921,6.2548,ESTIMATED,186.09167,1.019E5,7.391E5,0.6623,0.8191,7.391E5
