id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SA1.mzML:area,datafile:SA1.mzML:rt,datafile:SA1.mzML:mz_range:min,datafile:SA1.mzML:mz_range:max,datafile:SA1.mzML:fwhm,datafile:SA1.mzML:rt_range:min,datafile:SA1.mzML:rt_range:max,datafile:SA1.mzML:feature_state,datafile:SA1.mzML:mz,datafile:SA1.mzML:intensity_range:min,datafile:SA1.mzML:intensity_range:max,datafile:SA1.mzML:asymmetry_factor,datafile:SA1.mzML:tailing_factor,datafile:SA1.mzML:height,datafile:SA3.mzML:area,datafile:SA3.mzML:rt,datafile:SA3.mzML:mz_range:min,datafile:SA3.mzML:mz_range:max,datafile:SA3.mzML:fwhm,datafile:SA3.mzML:rt_range:min,datafile:SA3.mzML:rt_range:max,datafile:SA3.mzML:feature_state,datafile:SA3.mzML:mz,datafile:SA3.mzML:intensity_range:min,datafile:SA3.mzML:intensity_range:max,datafile:SA3.mzML:asymmetry_factor,datafile:SA3.mzML:tailing_factor,datafile:SA3.mzML:height,datafile:SA5.mzML:area,datafile:SA5.mzML:rt,datafile:SA5.mzML:mz_range:min,datafile:SA5.mzML:mz_range:max,datafile:SA5.mzML:fwhm,datafile:SA5.mzML:rt_range:min,datafile:SA5.mzML:rt_range:max,datafile:SA5.mzML:feature_state,datafile:SA5.mzML:mz,datafile:SA5.mzML:intensity_range:min,datafile:SA5.mzML:intensity_range:max,datafile:SA5.mzML:asymmetry_factor,datafile:SA5.mzML:tailing_factor,datafile:SA5.mzML:height,datafile:SB4.mzML:area,datafile:SB4.mzML:rt,datafile:SB4.mzML:mz_range:min,datafile:SB4.mzML:mz_range:max,datafile:SB4.mzML:fwhm,datafile:SB4.mzML:rt_range:min,datafile:SB4.mzML:rt_range:max,datafile:SB4.mzML:feature_state,datafile:SB4.mzML:mz,datafile:SB4.mzML:intensity_range:min,datafile:SB4.mzML:intensity_range:max,datafile:SB4.mzML:asymmetry_factor,datafile:SB4.mzML:tailing_factor,datafile:SB4.mzML:height,datafile:SB3.mzML:area,datafile:SB3.mzML:rt,datafile:SB3.mzML:mz_range:min,datafile:SB3.mzML:mz_range:max,datafile:SB3.mzML:fwhm,datafile:SB3.mzML:rt_range:min,datafile:SB3.mzML:rt_range:max,datafile:SB3.mzML:feature_state,datafile:SB3.mzML:mz,datafile:SB3.mzML:intensity_range:min,datafile:SB3.mzML:intensity_range:max,datafile:SB3.mzML:asymmetry_factor,datafile:SB3.mzML:tailing_factor,datafile:SB3.mzML:height,datafile:SB5.mzML:area,datafile:SB5.mzML:rt,datafile:SB5.mzML:mz_range:min,datafile:SB5.mzML:mz_range:max,datafile:SB5.mzML:fwhm,datafile:SB5.mzML:rt_range:min,datafile:SB5.mzML:rt_range:max,datafile:SB5.mzML:feature_state,datafile:SB5.mzML:mz,datafile:SB5.mzML:intensity_range:min,datafile:SB5.mzML:intensity_range:max,datafile:SB5.mzML:asymmetry_factor,datafile:SB5.mzML:tailing_factor,datafile:SB5.mzML:height,datafile:SB2.mzML:area,datafile:SB2.mzML:rt,datafile:SB2.mzML:mz_range:min,datafile:SB2.mzML:mz_range:max,datafile:SB2.mzML:fwhm,datafile:SB2.mzML:rt_range:min,datafile:SB2.mzML:rt_range:max,datafile:SB2.mzML:feature_state,datafile:SB2.mzML:mz,datafile:SB2.mzML:intensity_range:min,datafile:SB2.mzML:intensity_range:max,datafile:SB2.mzML:asymmetry_factor,datafile:SB2.mzML:tailing_factor,datafile:SB2.mzML:height,datafile:SB1.mzML:area,datafile:SB1.mzML:rt,datafile:SB1.mzML:mz_range:min,datafile:SB1.mzML:mz_range:max,datafile:SB1.mzML:fwhm,datafile:SB1.mzML:rt_range:min,datafile:SB1.mzML:rt_range:max,datafile:SB1.mzML:feature_state,datafile:SB1.mzML:mz,datafile:SB1.mzML:intensity_range:min,datafile:SB1.mzML:intensity_range:max,datafile:SB1.mzML:asymmetry_factor,datafile:SB1.mzML:tailing_factor,datafile:SB1.mzML:height,datafile:SA4.mzML:area,datafile:SA4.mzML:rt,datafile:SA4.mzML:mz_range:min,datafile:SA4.mzML:mz_range:max,datafile:SA4.mzML:fwhm,datafile:SA4.mzML:rt_range:min,datafile:SA4.mzML:rt_range:max,datafile:SA4.mzML:feature_state,datafile:SA4.mzML:mz,datafile:SA4.mzML:intensity_range:min,datafile:SA4.mzML:intensity_range:max,datafile:SA4.mzML:asymmetry_factor,datafile:SA4.mzML:tailing_factor,datafile:SA4.mzML:height,datafile:SA2.mzML:area,datafile:SA2.mzML:rt,datafile:SA2.mzML:mz_range:min,datafile:SA2.mzML:mz_range:max,datafile:SA2.mzML:fwhm,datafile:SA2.mzML:rt_range:min,datafile:SA2.mzML:rt_range:max,datafile:SA2.mzML:feature_state,datafile:SA2.mzML:mz,datafile:SA2.mzML:intensity_range:min,datafile:SA2.mzML:intensity_range:max,datafile:SA2.mzML:asymmetry_factor,datafile:SA2.mzML:tailing_factor,datafile:SA2.mzML:height
209,1.833E6,4.3803,397.23465,397.23573,1,10,0,0.904,1.28,0.00051,0.0261,0,4.2906,4.5735,397.23507,3.492E4,3.015E7,3.015E7,1.732E6,4.3758,397.23465,397.2369,0.057,4.2964,4.5171,ESTIMATED,397.2349,4.98E4,2.825E7,1.053,1.0604,2.825E7,1.684E6,4.3702,397.23451,397.23529,0.0602,4.2906,4.4824,ESTIMATED,397.23484,4.388E4,2.686E7,1.0302,1.0521,2.686E7,1.681E6,4.3765,397.23465,397.23573,0.0595,4.2969,4.5361,ESTIMATED,397.23502,6.445E4,2.648E7,0.9686,1.0195,2.648E7,1.582E6,4.3862,397.23486,397.23574,0.0576,4.3185,4.5675,ESTIMATED,397.2353,4.707E4,2.503E7,1.9674,1.2762,2.503E7,1.581E6,4.3892,397.2346,397.23597,0.0584,4.3067,4.5735,ESTIMATED,397.2353,4.412E4,2.509E7,1.0356,1.037,2.509E7,1.602E6,4.3963,397.23471,397.23587,0.0596,4.3199,4.5689,ESTIMATED,397.23531,3.492E4,2.46E7,1.0835,1.0856,2.46E7,1.6E6,4.3795,397.23299,397.23727,0.0595,4.3088,4.5695,ESTIMATED,397.23521,3.803E4,2.536E7,1.3299,1.2153,2.536E7,1.586E6,4.3785,397.23463,397.23585,0.0686,4.3048,4.5683,ESTIMATED,397.23515,3.996E4,2.659E7,1.1754,1.2135,2.659E7,1.675E6,4.3752,397.23464,397.23693,0.0565,4.2986,4.5673,ESTIMATED,397.23492,4.226E4,2.833E7,1.4008,1.6544,2.833E7,1.833E6,4.3752,397.23393,397.2365,0.0518,4.2928,4.5612,ESTIMATED,397.2348,5.418E4,3.015E7,0.942,1.016,3.015E7
210,1.702E5,4.3839,508.24327,508.24842,1,10,0,0.898,1.07,0.00054,0.1268,0,4.2604,4.5099,508.24658,3.252E4,2.757E6,2.757E6,1.646E5,4.3287,508.24313,508.24792,0.0484,4.261,4.4347,ESTIMATED,508.2464,6.665E4,2.74E6,1.7366,1.3777,2.74E6,1.595E5,4.3437,508.23995,508.24919,0.0748,4.2641,4.4381,ESTIMATED,508.24628,3.871E4,2.262E6,1.5563,1.1218,2.262E6,1.613E5,4.3559,508.24327,508.24842,0.0641,4.2792,4.4592,ESTIMATED,508.24652,4.82E4,2.293E6,1.3857,1.1561,2.293E6,1.61E5,4.4452,508.246,508.24794,0.0569,4.3685,4.5078,ESTIMATED,508.24681,4.402E4,2.544E6,0.8612,0.8705,2.544E6,1.56E5,4.4128,508.24628,508.248,0.0676,4.345,4.5078,ESTIMATED,508.24682,8.55E4,2.106E6,1.3876,1.1823,2.106E6,1.702E5,4.4555,508.24616,508.24751,0.0601,4.3669,4.5092,ESTIMATED,508.24675,4.325E4,2.757E6,0.9552,0.8425,2.757E6,1.519E5,4.4061,508.24618,508.24828,0.1233,4.3353,4.5099,ESTIMATED,508.24677,1.697E5,2.086E6,1.5081,1.2506,2.086E6,1.474E5,4.3962,508.24348,508.24829,0.0522,4.3107,4.479,ESTIMATED,508.24669,3.252E4,2.348E6,1.1875,0.9518,2.348E6,1.55E5,4.3487,508.24313,508.24796,0.0832,4.275,4.4549,ESTIMATED,508.24643,3.768E4,2.172E6,1.5028,1.2184,2.172E6,1.665E5,4.3457,508.23989,508.24923,0.0631,4.2604,4.4283,ESTIMATED,508.24629,3.749E4,2.366E6,1.0602,1.1135,2.366E6
211,2.654E6,4.122,213.10214,213.10321,0.1,1,4,0.944,0,0,0,0,4.0874,4.3933,213.10242,5.629E4,6.091E7,6.091E7,2.654E6,4.1051,213.10205,213.10293,0.0447,4.0875,4.3581,ESTIMATED,213.10225,9.738E4,6.091E7,2.8017,2.3587,6.091E7,1.771E6,4.0961,213.10209,213.10309,0.0532,4.0902,4.3172,ESTIMATED,213.10246,8.787E4,5.871E7,7.9312,5.4613,5.871E7,1.371E6,4.0874,213.10214,213.10321,0.0196,4.0874,4.3677,ESTIMATED,213.10242,8.892E4,5.538E7,,,5.538E7,4.051E5,4.0883,213.10224,213.10328,0.0094,4.0883,4.3273,ESTIMATED,213.10244,7.69E4,2.104E7,,,2.104E7,5.484E5,4.0885,213.10231,213.10326,0.0103,4.0885,4.3509,ESTIMATED,213.10244,8.44E4,2.966E7,,,2.966E7,1.835E5,4.0895,213.10226,213.10272,0.0174,4.0895,4.2756,ESTIMATED,213.10241,8.967E4,5.192E6,,,5.192E6,5.175E5,4.0876,213.10229,213.10322,0.0107,4.0876,4.3471,ESTIMATED,213.10241,8.17E4,2.744E7,,,2.744E7,8.531E3,4.3874,213.10234,213.10321,0.0384,4.3431,4.3933,ESTIMATED,213.10253,6.599E4,2.291E5,0.1333,0.5666,2.291E5,2.18E6,4.101,213.10211,213.10306,0.108,4.0893,4.334,ESTIMATED,213.1024,8.92E4,5.305E7,4.1854,3.204,5.305E7,1.786E6,4.0895,213.10205,213.10308,0.0256,4.0895,4.39,ESTIMATED,213.10246,5.629E4,5.841E7,,,5.841E7
212,3.723E6,4.3947,343.14295,343.14515,1,10,1,0.896,2.52,0.00087,0.0736,0,4.1304,4.6531,343.14369,4.284E4,3.855E7,3.855E7,3.723E6,4.4288,343.14268,343.14507,0.0616,4.1315,4.6385,ESTIMATED,343.14333,5.996E4,3.855E7,0.2076,0.6025,3.855E7,3.167E6,4.4086,343.14287,343.14495,0.0692,4.1314,4.5654,ESTIMATED,343.14394,2.23E5,3.292E7,0.231,0.6174,3.292E7,3.148E6,4.4031,343.14295,343.14515,0.0599,4.1316,4.6252,ESTIMATED,343.14362,6.865E4,3.21E7,0.2288,0.6401,3.21E7,2.905E6,4.3626,343.1432,343.14535,0.0557,4.1325,4.6092,ESTIMATED,343.14365,4.284E4,3.233E7,0.2894,0.6531,3.233E7,2.932E6,4.3774,343.14276,343.14534,0.0557,4.1327,4.6091,ESTIMATED,343.14364,5.5E4,3.233E7,0.2163,0.6307,3.233E7,2.9E6,4.3552,343.14322,343.14378,0.0563,4.1309,4.4794,ESTIMATED,343.14364,2.671E5,3.349E7,0.2393,0.6655,3.349E7,2.93E6,4.3766,343.14268,343.14532,0.058,4.1318,4.5695,ESTIMATED,343.14358,1.525E5,3.136E7,0.2483,0.7323,3.136E7,2.985E6,4.3962,343.1431,343.14525,0.0553,4.1308,4.6306,ESTIMATED,343.14377,6.899E4,3.433E7,0.2766,0.6109,3.433E7,3.204E6,4.4165,343.14291,343.14503,0.0543,4.1304,4.6178,ESTIMATED,343.14354,1.915E5,3.411E7,0.2247,0.6289,3.411E7,3.453E6,4.4224,343.14298,343.14494,0.0624,4.1307,4.6531,ESTIMATED,343.14419,1.236E5,3.636E7,0.1787,0.5991,3.636E7
213,3.451E6,4.4077,335.15049,335.15121,1,10,0,0.906,1.27,0.00043,0.0214,0,4.3113,4.5496,335.15101,4.983E4,5.656E7,5.656E7,3.166E6,4.4023,335.1505,335.1512,0.054,4.3287,4.5496,ESTIMATED,335.15086,9.388E4,5.499E7,1.2834,1.1773,5.499E7,3.132E6,4.4027,335.14915,335.15113,0.0596,4.3113,4.5475,ESTIMATED,335.15082,5.054E4,4.985E7,0.9998,1.0426,4.985E7,3.109E6,4.3972,335.15049,335.15121,0.0554,4.3235,4.548,ESTIMATED,335.15096,8.629E4,5.17E7,1.5289,1.2531,5.17E7,3.237E6,4.4186,335.1508,335.15131,0.0557,4.3391,4.5496,ESTIMATED,335.1512,6.017E4,5.54E7,1.1074,1.0934,5.54E7,3.087E6,4.4128,335.15071,335.15154,0.0552,4.3303,4.5496,ESTIMATED,335.15117,5.073E4,5.133E7,1.1303,1.1295,5.133E7,3.317E6,4.417,335.14954,335.1513,0.055,4.3375,4.548,ESTIMATED,335.15118,5.167E4,5.532E7,1.2037,1.1477,5.532E7,3.108E6,4.4061,335.15084,335.15156,0.0546,4.3294,4.5487,ESTIMATED,335.15113,7.446E4,5.126E7,1.282,1.1766,5.126E7,3.046E6,4.408,335.15054,335.15128,0.0559,4.3313,4.5475,ESTIMATED,335.15109,8.958E4,5.063E7,1.1381,1.1132,5.063E7,3.093E6,4.4077,335.15052,335.1511,0.0564,4.3281,4.5495,ESTIMATED,335.15088,7.049E4,5.11E7,1.2461,1.155,5.11E7,3.451E6,4.4047,335.15028,335.15143,0.0526,4.3193,4.5493,ESTIMATED,335.15077,4.983E4,5.656E7,1.0272,1.056,5.656E7
214,8.553E4,4.4213,391.15767,391.16271,0.3,3,0,0.903,1.3,0.00051,0.0129,0,4.3163,4.5118,391.16097,2.999E4,2.343E6,2.343E6,6.267E4,4.4494,391.15882,391.1626,0.0501,4.3404,4.4847,ESTIMATED,391.16099,7.007E4,1.07E6,0.406,0.6758,1.07E6,7.796E4,4.4263,391.15851,391.16287,0.062,4.3231,4.4972,ESTIMATED,391.16103,8.183E4,1.045E6,3.5698,1.1258,1.045E6,7.231E4,4.4385,391.15767,391.16271,0.0531,4.3323,4.4917,ESTIMATED,391.16128,9.58E4,1.052E6,0.6011,0.7983,1.052E6,6.378E4,4.3862,391.15918,391.16213,0.0475,4.3714,4.4571,ESTIMATED,391.1607,3.852E4,1.261E6,83.4625,2.9097,1.261E6,6.622E4,4.404,391.15715,391.1623,0.0544,4.3715,4.5078,ESTIMATED,391.16114,2.999E4,1.283E6,1.877,1.6884,1.283E6,6.328E4,4.3816,391.15879,391.16142,0.0388,4.3757,4.4585,ESTIMATED,391.15946,1.414E5,2.343E6,10.3038,6.9155,2.343E6,6.837E4,4.4061,391.15713,391.16262,0.0513,4.3618,4.4979,ESTIMATED,391.16146,3.547E4,1.161E6,1.5379,1.4716,1.161E6,6.855E4,4.4169,391.15702,391.16228,0.0697,4.3696,4.5118,ESTIMATED,391.16165,3.136E4,1.047E6,1.1385,1.2704,1.047E6,7.301E4,4.452,391.15884,391.16295,0.0649,4.3281,4.4992,ESTIMATED,391.16107,8.44E4,1.011E6,0.5121,0.7275,1.011E6,8.553E4,4.4519,391.15859,391.16227,0.0355,4.3163,4.4932,ESTIMATED,391.16093,9.136E4,1.439E6,0.401,0.7244,1.439E6
215,1.367E6,4.5809,427.21339,427.21644,0.2,2,10,0.915,0.44,0.00019,0.0587,0,4.2772,4.7197,427.21431,3.761E4,1.475E7,1.475E7,3.427E5,4.6385,427.2135,427.21633,0.068,4.4141,4.7155,ESTIMATED,427.21391,5.243E4,3.916E6,0.4111,0.6611,3.916E6,2.552E4,4.4499,427.21339,427.21623,0.0679,4.3496,4.4529,ESTIMATED,427.21443,5.532E4,3.889E5,0.0233,0.5147,3.889E5,1.669E4,4.3913,427.21339,427.21644,0.0367,4.3353,4.4208,ESTIMATED,427.21425,4.332E4,3.455E5,0.5092,0.7634,3.455E5,1.337E6,4.5943,427.21198,427.2168,0.0623,4.2772,4.707,ESTIMATED,427.2144,3.761E4,1.39E7,0.343,0.6754,1.39E7,1.303E6,4.618,427.21344,427.21674,0.0701,4.289,4.7188,ESTIMATED,427.21433,5.215E4,1.167E7,0.2935,0.6311,1.167E7,1.367E6,4.5957,427.21377,427.21672,0.061,4.2815,4.6757,ESTIMATED,427.2144,5.252E4,1.475E7,0.3019,0.6561,1.475E7,1.336E6,4.6198,427.21378,427.21693,0.0643,4.2823,4.703,ESTIMATED,427.21431,4.722E4,1.317E7,0.2603,0.6276,1.317E7,1.356E6,4.6187,427.21369,427.21663,0.0627,4.3137,4.7197,ESTIMATED,427.21426,4.549E4,1.384E7,0.3042,0.6378,1.384E7,2.991E5,4.6356,427.21345,427.21637,0.0569,4.3634,4.7038,ESTIMATED,427.21412,6.625E4,3.428E6,0.4106,0.6391,3.428E6,3.224E5,4.6472,427.21328,427.21707,0.0552,4.334,4.7035,ESTIMATED,427.21465,5.879E4,3.391E6,0.2174,0.5926,3.391E6
216,7.917E6,4.4207,275.21161,275.21294,1,10,1,0.901,1.15,0.00032,0.0703,0,4.1805,4.7332,275.21207,3.799E4,7.077E7,7.077E7,7.077E6,4.4494,275.21157,275.21317,0.0764,4.2345,4.7332,ESTIMATED,275.21195,7.396E4,6.355E7,0.4077,0.8111,6.355E7,7.138E6,4.4352,275.21162,275.213,0.077,4.1815,4.6988,ESTIMATED,275.21192,6.332E4,6.454E7,0.2993,0.675,6.454E7,7.101E6,4.4385,275.21161,275.21294,0.0722,4.1817,4.6845,ESTIMATED,275.21203,1.213E5,6.255E7,0.2555,0.6578,6.255E7,5.289E6,4.3862,275.21189,275.21346,0.0663,4.1828,4.6388,ESTIMATED,275.21221,6.459E4,5.179E7,0.3038,0.69,5.179E7,5.61E6,4.404,275.21187,275.21344,0.0634,4.1829,4.6416,ESTIMATED,275.2122,1.152E5,5.737E7,0.2489,0.6444,5.737E7,5.017E6,4.3816,275.21154,275.21251,0.1012,4.1812,4.6609,ESTIMATED,275.2122,5.255E4,4.552E7,0.254,0.6676,4.552E7,5.96E6,4.4061,275.21187,275.21255,0.067,4.182,4.7268,ESTIMATED,275.21217,3.799E4,6.032E7,0.32,0.6668,6.032E7,6.125E6,4.4169,275.21173,275.21336,0.0747,4.181,4.7168,ESTIMATED,275.21213,5.423E4,6.003E7,0.3142,0.6794,6.003E7,7.017E6,4.4372,275.21144,275.21319,0.0761,4.1805,4.7275,ESTIMATED,275.21196,3.9E4,6.053E7,0.3212,0.6924,6.053E7,7.917E6,4.4519,275.21162,275.21296,0.07,4.1807,4.7064,ESTIMATED,275.2119,8.507E4,7.077E7,0.2297,0.6284,7.077E7
217,4.632E5,4.4251,390.15611,390.15894,1,10,0,0.9,1.19,0.00047,0.0707,0,4.202,4.6057,390.15826,3.647E4,6.115E6,6.115E6,3.808E5,4.4553,390.15601,390.15854,0.0567,4.317,4.5437,ESTIMATED,390.15807,4.694E4,5.631E6,0.5969,0.7929,5.631E6,4.243E5,4.4352,390.15594,390.15886,0.0521,4.2523,4.5594,ESTIMATED,390.15805,4.111E4,5.785E6,0.5627,0.7749,5.785E6,4.108E5,4.4385,390.15611,390.15894,0.0612,4.2526,4.548,ESTIMATED,390.15821,3.866E4,5.51E6,0.4979,0.7877,5.51E6,4.403E5,4.395,390.15642,390.15928,0.0531,4.2212,4.5377,ESTIMATED,390.15847,3.904E4,6.023E6,0.6343,0.807,6.023E6,4.346E5,4.404,390.15738,390.15941,0.0534,4.2272,4.5228,ESTIMATED,390.15844,5.471E4,5.935E6,0.5836,0.7458,5.935E6,4.468E5,4.3846,390.15639,390.15945,0.0571,4.202,4.5182,ESTIMATED,390.15848,4.425E4,5.875E6,0.5169,0.7735,5.875E6,4.147E5,4.415,390.15631,390.15905,0.0586,4.2351,4.5397,ESTIMATED,390.15841,3.647E4,5.793E6,0.5274,0.7468,5.793E6,4.164E5,4.4198,390.15799,390.1594,0.0587,4.2636,4.5356,ESTIMATED,390.15835,5.788E4,5.37E6,0.6309,0.8068,5.37E6,4.057E5,4.452,390.15729,390.15883,0.0548,4.275,4.5436,ESTIMATED,390.1581,3.934E4,5.324E6,0.4869,0.7461,5.324E6,4.632E5,4.4519,390.1559,390.15842,0.0597,4.2545,4.6057,ESTIMATED,390.15801,4.103E4,6.115E6,0.4427,0.7538,6.115E6
218,4.956E6,4.4307,296.18504,296.1868,1,10,1,0.85,3.65,0.00108,0.0825,0,4.2801,4.7699,296.18598,4.247E4,5.737E7,5.737E7,4.956E6,4.4641,296.18484,296.18668,0.0646,4.2817,4.7066,ESTIMATED,296.1854,6.351E4,4.917E7,0.2718,0.7587,4.917E7,4.499E6,4.4499,296.18492,296.18696,0.0651,4.2818,4.7699,ESTIMATED,296.18625,4.247E4,4.649E7,0.3377,0.7019,4.649E7,4.411E6,4.4444,296.18504,296.1868,0.0658,4.2822,4.6608,ESTIMATED,296.18625,1.382E5,4.574E7,0.3196,0.7157,4.574E7,3.622E6,4.4009,296.18527,296.18722,0.3507,4.2801,4.6476,ESTIMATED,296.18588,7.563E4,4.372E7,0.5249,0.802,4.372E7,3.723E6,4.4128,296.18525,296.187,0.0578,4.2802,4.6742,ESTIMATED,296.1858,7.29E4,4.649E7,0.0408,0.7665,4.649E7,3.435E6,4.3816,296.18527,296.18698,0.06,4.2815,4.6343,ESTIMATED,296.18545,6.113E4,4.386E7,0.6265,0.8981,4.386E7,3.863E6,4.415,296.18492,296.18713,0.0608,4.2823,4.709,ESTIMATED,296.18581,5.866E4,4.587E7,0.4445,0.7891,4.587E7,4.101E6,4.4316,296.18517,296.18703,0.065,4.2812,4.6901,ESTIMATED,296.18648,6.818E4,4.707E7,0.3679,0.7274,4.707E7,4.504E6,4.4549,296.18499,296.18696,0.0616,4.2809,4.7334,ESTIMATED,296.18625,6.734E4,4.868E7,0.4159,0.7227,4.868E7,4.928E6,4.4519,296.1849,296.18684,0.0484,4.281,4.7596,ESTIMATED,296.18619,7.737E4,5.737E7,0.4735,0.7156,5.737E7
219,5.497E6,4.4478,309.15987,309.16182,1,10,0,0.9,1.24,0.00038,0.0543,0,4.1483,4.6099,309.16037,3.705E4,4.673E7,4.673E7,4.904E6,4.4729,309.15971,309.16038,0.0698,4.2286,4.6089,ESTIMATED,309.16023,6.085E4,4.269E7,0.2793,0.6719,4.269E7,4.711E6,4.4559,309.15963,309.16169,0.0602,4.1608,4.6099,ESTIMATED,309.16019,4.28E4,4.066E7,0.2598,0.6394,4.066E7,4.885E6,4.4592,309.15987,309.16182,0.0693,4.1552,4.6074,ESTIMATED,309.16033,7.776E4,4.277E7,0.2214,0.6247,4.277E7,3.027E6,4.4186,309.15911,309.16206,0.0538,4.1591,4.6092,ESTIMATED,309.16056,6.24E4,3.674E7,0.3077,0.6703,3.674E7,3.169E6,4.4335,309.16024,309.16206,0.0622,4.1622,4.6091,ESTIMATED,309.16053,3.705E4,3.429E7,0.2942,0.6533,3.429E7,2.565E6,4.42,309.15922,309.16207,0.0553,4.1516,4.6076,ESTIMATED,309.16052,6.441E4,2.727E7,0.2312,0.6413,2.727E7,3.394E6,4.4415,309.15908,309.16347,0.0654,4.1613,4.5784,ESTIMATED,309.1605,6.351E4,3.629E7,0.2552,0.6275,3.629E7,3.779E6,4.4405,309.16004,309.16195,0.0565,4.1751,4.6098,ESTIMATED,309.16046,3.935E4,4.089E7,0.3313,0.6697,4.089E7,4.581E6,4.4638,309.15976,309.16177,0.0648,4.1717,4.6089,ESTIMATED,309.16024,5.182E4,3.985E7,0.2528,0.6406,3.985E7,5.497E6,4.4725,309.15967,309.16168,0.069,4.1483,4.6087,ESTIMATED,309.16017,4.569E4,4.673E7,0.1935,0.6169,4.673E7
220,6.035E4,4.4493,1019.4491,1019.45302,1,10,0,0.883,1.52,0.00155,0.1443,0,4.2933,4.5911,1019.45086,2.861E4,9.611E5,9.611E5,5.665E4,4.5083,1019.44012,1019.45755,0.0479,4.4111,4.5911,ESTIMATED,1019.45024,2.888E4,8.549E5,1.0414,0.912,8.549E5,4.919E4,4.4736,1019.43994,1019.45177,0.0666,4.3938,4.5416,ESTIMATED,1019.4501,4.171E4,7.328E5,1.5765,0.9301,7.328E5,5.28E4,4.471,1019.4491,1019.45302,0.0502,4.3883,4.545,ESTIMATED,1019.45067,4.251E4,8.201E5,1.43,0.9458,8.201E5,6.035E4,4.4038,1019.44122,1019.45368,0.0655,4.3037,4.4571,ESTIMATED,1019.4514,4.684E4,9.611E5,0.7411,0.7919,9.611E5,5.51E4,4.4099,1019.44109,1019.45343,0.0781,4.3333,4.4899,ESTIMATED,1019.45129,3.354E4,7.983E5,1.203,1.0581,7.983E5,5.957E4,4.364,1019.44114,1019.4535,0.0563,4.2933,4.4407,ESTIMATED,1019.45138,3.341E4,8.848E5,1.0027,1.1514,8.848E5,5.402E4,4.4268,1019.4497,1019.45388,0.0662,4.353,4.5069,ESTIMATED,1019.45164,2.861E4,8.248E5,0.9311,1.1212,8.248E5,5.302E4,4.4523,1019.44091,1019.45426,0.0659,4.3815,4.5207,ESTIMATED,1019.45146,3.062E4,8.586E5,0.8751,1.0006,8.586E5,5.011E4,4.5022,1019.44816,1019.45323,0.045,4.4313,4.5643,ESTIMATED,1019.4503,3.649E4,8.606E5,0.9327,0.9756,8.606E5,5.583E4,4.4814,1019.43992,1019.45732,0.0609,4.4283,4.579,ESTIMATED,1019.45011,3.631E4,8.01E5,2.2406,1.5018,8.01E5
221,5.312E5,4.4659,385.12786,385.13027,1,10,0,0.915,0.96,0.00037,0.0175,0,4.3883,4.6062,385.12995,3.331E4,9E6,9E6,4.227E5,4.4612,385.12772,385.13015,0.0553,4.3993,4.5378,ESTIMATED,385.12983,1.784E5,7.176E6,1.2233,1.1243,7.176E6,4.48E5,4.4559,385.1276,385.13012,0.0564,4.3909,4.5713,ESTIMATED,385.12976,4.538E4,6.851E6,1.1577,1.1391,6.851E6,4.402E5,4.4592,385.12786,385.13027,0.0565,4.3883,4.5688,ESTIMATED,385.12992,3.554E4,7.075E6,1.1534,1.1185,7.075E6,5.056E5,4.472,385.1284,385.13052,0.0585,4.4097,4.6062,ESTIMATED,385.13013,3.331E4,8.035E6,1.1369,1.0831,8.035E6,4.823E5,4.4721,385.12806,385.1305,0.0613,4.3981,4.5883,ESTIMATED,385.13007,3.464E4,7.469E6,1.2142,1.0724,7.469E6,5.312E5,4.4734,385.12842,385.13052,0.0573,4.4052,4.5808,ESTIMATED,385.13011,3.694E4,9E6,1.0409,1.0706,9E6,4.679E5,4.4712,385.12818,385.13045,0.0554,4.3972,4.5606,ESTIMATED,385.13008,4.005E4,7.68E6,0.9335,0.993,7.68E6,4.469E5,4.4672,385.12794,385.13037,0.0619,4.4021,4.5594,ESTIMATED,385.13,6.262E4,6.936E6,1.1257,1.0174,6.936E6,4.369E5,4.4638,385.12769,385.13014,0.0618,4.3988,4.5614,ESTIMATED,385.12984,4.446E4,6.654E6,1.2081,1.1226,6.654E6,4.695E5,4.4637,385.12769,385.1302,0.0616,4.3929,4.5553,ESTIMATED,385.12976,5.725E4,7.426E6,0.9983,1.0476,7.426E6
