id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SB5.mzML:area,datafile:SB5.mzML:rt,datafile:SB5.mzML:mz_range:min,datafile:SB5.mzML:mz_range:max,datafile:SB5.mzML:fwhm,datafile:SB5.mzML:rt_range:min,datafile:SB5.mzML:rt_range:max,datafile:SB5.mzML:feature_state,datafile:SB5.mzML:mz,datafile:SB5.mzML:intensity_range:min,datafile:SB5.mzML:intensity_range:max,datafile:SB5.mzML:asymmetry_factor,datafile:SB5.mzML:tailing_factor,datafile:SB5.mzML:height,datafile:SA5.mzML:area,datafile:SA5.mzML:rt,datafile:SA5.mzML:mz_range:min,datafile:SA5.mzML:mz_range:max,datafile:SA5.mzML:fwhm,datafile:SA5.mzML:rt_range:min,datafile:SA5.mzML:rt_range:max,datafile:SA5.mzML:feature_state,datafile:SA5.mzML:mz,datafile:SA5.mzML:intensity_range:min,datafile:SA5.mzML:intensity_range:max,datafile:SA5.mzML:asymmetry_factor,datafile:SA5.mzML:tailing_factor,datafile:SA5.mzML:height,datafile:SB2.mzML:area,datafile:SB2.mzML:rt,datafile:SB2.mzML:mz_range:min,datafile:SB2.mzML:mz_range:max,datafile:SB2.mzML:fwhm,datafile:SB2.mzML:rt_range:min,datafile:SB2.mzML:rt_range:max,datafile:SB2.mzML:feature_state,datafile:SB2.mzML:mz,datafile:SB2.mzML:intensity_range:min,datafile:SB2.mzML:intensity_range:max,datafile:SB2.mzML:asymmetry_factor,datafile:SB2.mzML:tailing_factor,datafile:SB2.mzML:height,datafile:SA2.mzML:area,datafile:SA2.mzML:rt,datafile:SA2.mzML:mz_range:min,datafile:SA2.mzML:mz_range:max,datafile:SA2.mzML:fwhm,datafile:SA2.mzML:rt_range:min,datafile:SA2.mzML:rt_range:max,datafile:SA2.mzML:feature_state,datafile:SA2.mzML:mz,datafile:SA2.mzML:intensity_range:min,datafile:SA2.mzML:intensity_range:max,datafile:SA2.mzML:asymmetry_factor,datafile:SA2.mzML:tailing_factor,datafile:SA2.mzML:height,datafile:SB3.mzML:area,datafile:SB3.mzML:rt,datafile:SB3.mzML:mz_range:min,datafile:SB3.mzML:mz_range:max,datafile:SB3.mzML:fwhm,datafile:SB3.mzML:rt_range:min,datafile:SB3.mzML:rt_range:max,datafile:SB3.mzML:feature_state,datafile:SB3.mzML:mz,datafile:SB3.mzML:intensity_range:min,datafile:SB3.mzML:intensity_range:max,datafile:SB3.mzML:asymmetry_factor,datafile:SB3.mzML:tailing_factor,datafile:SB3.mzML:height,datafile:SA4.mzML:area,datafile:SA4.mzML:rt,datafile:SA4.mzML:mz_range:min,datafile:SA4.mzML:mz_range:max,datafile:SA4.mzML:fwhm,datafile:SA4.mzML:rt_range:min,datafile:SA4.mzML:rt_range:max,datafile:SA4.mzML:feature_state,datafile:SA4.mzML:mz,datafile:SA4.mzML:intensity_range:min,datafile:SA4.mzML:intensity_range:max,datafile:SA4.mzML:asymmetry_factor,datafile:SA4.mzML:tailing_factor,datafile:SA4.mzML:height,datafile:SA1.mzML:area,datafile:SA1.mzML:rt,datafile:SA1.mzML:mz_range:min,datafile:SA1.mzML:mz_range:max,datafile:SA1.mzML:fwhm,datafile:SA1.mzML:rt_range:min,datafile:SA1.mzML:rt_range:max,datafile:SA1.mzML:feature_state,datafile:SA1.mzML:mz,datafile:SA1.mzML:intensity_range:min,datafile:SA1.mzML:intensity_range:max,datafile:SA1.mzML:asymmetry_factor,datafile:SA1.mzML:tailing_factor,datafile:SA1.mzML:height,datafile:SB1.mzML:area,datafile:SB1.mzML:rt,datafile:SB1.mzML:mz_range:min,datafile:SB1.mzML:mz_range:max,datafile:SB1.mzML:fwhm,datafile:SB1.mzML:rt_range:min,datafile:SB1.mzML:rt_range:max,datafile:SB1.mzML:feature_state,datafile:SB1.mzML:mz,datafile:SB1.mzML:intensity_range:min,datafile:SB1.mzML:intensity_range:max,datafile:SB1.mzML:asymmetry_factor,datafile:SB1.mzML:tailing_factor,datafile:SB1.mzML:height,datafile:SB4.mzML:area,datafile:SB4.mzML:rt,datafile:SB4.mzML:mz_range:min,datafile:SB4.mzML:mz_range:max,datafile:SB4.mzML:fwhm,datafile:SB4.mzML:rt_range:min,datafile:SB4.mzML:rt_range:max,datafile:SB4.mzML:feature_state,datafile:SB4.mzML:mz,datafile:SB4.mzML:intensity_range:min,datafile:SB4.mzML:intensity_range:max,datafile:SB4.mzML:asymmetry_factor,datafile:SB4.mzML:tailing_factor,datafile:SB4.mzML:height,datafile:SA3.mzML:area,datafile:SA3.mzML:rt,datafile:SA3.mzML:mz_range:min,datafile:SA3.mzML:mz_range:max,datafile:SA3.mzML:fwhm,datafile:SA3.mzML:rt_range:min,datafile:SA3.mzML:rt_range:max,datafile:SA3.mzML:feature_state,datafile:SA3.mzML:mz,datafile:SA3.mzML:intensity_range:min,datafile:SA3.mzML:intensity_range:max,datafile:SA3.mzML:asymmetry_factor,datafile:SA3.mzML:tailing_factor,datafile:SA3.mzML:height
238,1.377E6,5.013,394.2095,394.212,0.5,5,0,0.917,0.3,0.00012,0.0541,0,4.8781,5.3698,394.21002,2.922E4,1.609E7,1.609E7,1.356E6,5.0712,394.21005,394.21097,0.0713,4.9879,5.3698,ESTIMATED,394.21025,1.036E5,1.562E7,2.0977,1.8432,1.562E7,1.249E6,4.9841,394.2095,394.212,0.0877,4.8893,5.2433,ESTIMATED,394.20993,3.504E4,1.496E7,1.8529,1.6898,1.496E7,1.272E6,5.0273,394.20968,394.21108,0.069,4.9707,5.3645,ESTIMATED,394.21017,5.523E4,1.557E7,1.9646,1.9272,1.557E7,1.377E6,4.9758,394.20951,394.21172,0.0654,4.8841,5.2435,ESTIMATED,394.20973,1.29E5,1.609E7,1.7447,1.7841,1.609E7,1.294E6,5.046,394.21004,394.21158,0.0652,4.9715,5.3681,ESTIMATED,394.21022,1.241E5,1.563E7,1.996,1.6915,1.563E7,1.223E6,4.9943,394.20946,394.21034,0.0629,4.9025,5.2445,ESTIMATED,394.20986,2.922E4,1.543E7,1.8116,1.7306,1.543E7,1.253E6,4.9669,394.20946,394.21053,0.0694,4.8781,5.2429,ESTIMATED,394.20984,3.705E4,1.462E7,2.1506,1.8955,1.462E7,1.225E6,5.0172,394.20961,394.21071,0.0728,4.9726,5.3481,ESTIMATED,394.21013,5.202E4,1.536E7,2.1985,2.2245,1.536E7,1.317E6,5.0642,394.20994,394.21118,0.0689,4.9838,5.3687,ESTIMATED,394.21024,8.496E4,1.582E7,2.0494,1.7328,1.582E7,1.237E6,4.9834,394.20919,394.2118,0.0679,4.8857,5.2424,ESTIMATED,394.2098,4.179E4,1.521E7,1.7406,1.71,1.521E7
239,4.635E6,4.9914,247.18008,247.18145,0.6,6,6,0.854,0.46,0.00011,0.2802,0,4.8498,5.2494,247.18104,5.016E4,6.046E7,6.046E7,2.313E6,4.854,247.18018,247.18157,0.0348,4.851,5.1277,ESTIMATED,247.18051,5.415E4,5.853E7,21.7752,13.2042,5.853E7,3.95E6,4.9367,247.18008,247.18145,0.0818,4.8506,5.1955,ESTIMATED,247.18119,1.054E5,4.427E7,0.6531,0.927,4.427E7,1.769E4,5.1135,247.18007,247.18153,0.0716,5.1016,5.2091,ESTIMATED,247.18111,5.016E4,2.804E5,7.6365,4.5158,2.804E5,4.635E6,4.9345,247.18017,247.1814,0.0725,4.8515,5.2494,ESTIMATED,247.18121,1.274E5,4.963E7,0.8984,1.0162,4.963E7,9.033E3,5.1588,247.18035,247.18162,0.0449,5.1379,5.2066,ESTIMATED,247.18112,5.111E4,2.154E5,2.2891,1.6446,2.154E5,1E4,5.2147,247.18091,247.18133,0.0421,5.1938,5.2475,ESTIMATED,247.18121,1.273E5,3.957E5,1.5726,1.2863,3.957E5,4.483E6,4.9669,247.18013,247.18134,0.1154,4.8515,5.2489,ESTIMATED,247.18068,9.933E4,4.197E7,0.5611,0.8449,4.197E7,4.233E6,4.9131,247.17994,247.18152,0.0697,4.8506,5.184,ESTIMATED,247.18111,5.562E4,5.492E7,1.0261,1.1102,5.492E7,3.435E6,4.8855,247.18044,247.18158,0.0993,4.8498,5.1355,ESTIMATED,247.18104,5.335E4,6.046E7,1.5748,1.4581,6.046E7,4.094E6,4.9361,247.18057,247.18136,0.0847,4.85,5.2484,ESTIMATED,247.18123,1.159E5,4.456E7,0.7868,0.9784,4.456E7
240,4.832E5,5.1356,431.25587,431.25703,0.4,4,0,0.915,0.18,0.00008,0.0989,0,4.9105,5.2637,431.25654,2.789E4,5.634E6,5.634E6,4.795E5,5.0147,431.25448,431.25757,0.0776,4.9105,5.1574,ESTIMATED,431.25676,3.799E4,5.393E6,1.798,1.3731,5.393E6,3.773E5,5.1776,431.25587,431.25703,0.0818,5.0553,5.2612,ESTIMATED,431.25647,4.43E4,4.405E6,1.1382,0.9229,4.405E6,3.602E5,5.1135,431.25627,431.25706,0.0886,4.9826,5.1582,ESTIMATED,431.25668,3.548E4,4.184E6,0.4339,0.7128,4.184E6,3.743E5,5.1928,431.25543,431.25673,0.0734,5.0647,5.2613,ESTIMATED,431.25627,4.25E4,4.825E6,0.8626,0.7829,4.825E6,4.163E5,5.0727,431.25648,431.25929,0.0733,4.9685,5.1588,ESTIMATED,431.2567,3.499E4,5.217E6,1.4465,1.0563,5.217E6,3.666E5,5.1997,431.25574,431.25673,0.0907,5.0775,5.2624,ESTIMATED,431.25642,5.375E4,4.439E6,0.7244,0.8023,4.439E6,2.86E5,5.2221,431.25614,431.25883,0.0771,5.1091,5.2637,ESTIMATED,431.2564,2.868E4,3.968E6,0.5228,0.721,3.968E6,4.832E5,5.1303,431.25635,431.257,0.0775,5.0142,5.2616,ESTIMATED,431.25665,2.789E4,5.634E6,2.0614,1.3243,5.634E6,4.145E5,5.0553,431.25626,431.25733,0.0789,4.957,5.1592,ESTIMATED,431.25676,3.594E4,4.729E6,1.4542,1.0991,4.729E6,4.02E5,5.1768,431.25554,431.25699,0.0783,5.0486,5.2632,ESTIMATED,431.25629,3.137E4,4.666E6,1.3415,0.9695,4.666E6
241,1.749E6,5.0855,119.06028,119.06078,1,10,0,0.832,2.04,0.00024,0.0265,0,4.919,5.29,119.06061,2.438E4,1.456E7,1.456E7,1.428E6,5.089,119.0603,119.06083,0.1144,4.9344,5.2887,ESTIMATED,119.06051,2.438E4,1.257E7,0.6488,0.8874,1.257E7,1.407E6,5.0822,119.06028,119.06078,0.1133,4.919,5.288,ESTIMATED,119.0607,2.705E4,1.222E7,0.6306,0.8717,1.222E7,1.353E6,5.0927,119.06029,119.06088,0.1195,4.9291,5.2897,ESTIMATED,119.06054,4.88E4,1.159E7,0.5751,0.8379,1.159E7,1.749E6,5.0826,119.06018,119.06077,0.1213,4.9197,5.288,ESTIMATED,119.06066,3.994E4,1.456E7,0.5725,0.8529,1.456E7,1.371E6,5.0846,119.06033,119.06086,0.1122,4.9329,5.2872,ESTIMATED,119.06055,4.508E4,1.209E7,0.7139,0.9333,1.209E7,1.434E6,5.0804,119.06037,119.06079,0.1094,4.9263,5.2891,ESTIMATED,119.06071,2.932E4,1.285E7,0.7327,0.8946,1.285E7,1.51E6,5.0733,119.06025,119.0608,0.1691,4.9373,5.2874,ESTIMATED,119.06046,3.958E4,1.354E7,0.8062,0.965,1.354E7,1.343E6,5.0856,119.06033,119.06083,0.1273,4.9309,5.2884,ESTIMATED,119.0606,3.526E4,1.192E7,0.6656,0.8668,1.192E7,1.392E6,5.0999,119.06032,119.06087,0.1192,4.9302,5.2877,ESTIMATED,119.06068,2.9E4,1.212E7,0.5659,0.8425,1.212E7,1.456E6,5.0844,119.06034,119.06076,0.1151,4.9242,5.29,ESTIMATED,119.06069,2.988E4,1.219E7,0.637,0.8519,1.219E7
242,1.857E6,5.1587,327.13723,327.1378,0.5,5,0,0.915,0.44,0.00015,0.0477,0,4.9521,5.3008,327.13751,3.61E4,2.38E7,2.38E7,7.332E5,5.2647,327.13712,327.13811,0.0713,5.1484,5.3008,ESTIMATED,327.13773,3.736E4,1.059E7,0.4228,0.7005,1.059E7,1.652E6,5.121,327.13723,327.1378,0.077,4.9929,5.1776,ESTIMATED,327.13746,6.768E4,2.012E7,0.6571,0.7728,2.012E7,8.417E5,5.1911,327.13732,327.13827,0.0654,5.0719,5.2987,ESTIMATED,327.13761,5.741E4,1.04E7,1.0645,1.0694,1.04E7,1.857E6,5.0945,327.13712,327.13784,0.0706,4.967,5.178,ESTIMATED,327.13731,7.785E4,2.38E7,1.1974,0.9451,2.38E7,8.595E5,5.2096,327.13738,327.13802,0.0825,5.0935,5.2992,ESTIMATED,327.13766,3.61E4,9.754E6,1.1671,1.0254,9.754E6,1.686E6,5.1163,327.13723,327.13902,0.0703,4.9825,5.1789,ESTIMATED,327.13741,4.541E4,2.134E7,0.8443,0.8319,2.134E7,1.585E6,5.0733,327.13711,327.139,0.0806,4.9521,5.1776,ESTIMATED,327.13737,4.306E4,1.901E7,1.1735,1.1024,1.901E7,7.853E5,5.1661,327.13687,327.13811,0.0819,5.0439,5.3004,ESTIMATED,327.13753,3.669E4,8.78E6,0.9314,1.0453,8.78E6,8.399E5,5.2487,327.13738,327.13783,0.075,5.1236,5.2997,ESTIMATED,327.13771,4.342E4,1.077E7,0.6323,0.7703,1.077E7,1.729E6,5.1023,327.13711,327.13893,0.0753,4.9716,5.1798,ESTIMATED,327.13734,5.235E4,2.16E7,0.9528,0.9252,2.16E7
243,1.741E6,5.1573,352.18251,352.18311,0.4,4,0,0.921,0.17,0.00006,0.0662,0,4.7802,5.3153,352.18291,9.829E4,1.82E7,1.82E7,1.605E6,5.0801,352.18139,352.18326,0.0678,4.7827,5.1781,ESTIMATED,352.18309,5.716E5,1.504E7,0.3254,0.6635,1.504E7,1.537E6,5.1836,352.18251,352.18311,0.0729,4.916,5.3147,ESTIMATED,352.18286,1.617E5,1.433E7,0.2663,0.6591,1.433E7,1.482E6,5.1463,352.18269,352.18323,0.07,4.7802,5.1792,ESTIMATED,352.18303,8.39E5,1.392E7,0.1494,0.5428,1.392E7,1.741E6,5.1928,352.18237,352.18303,0.0648,4.9167,5.3147,ESTIMATED,352.18269,2.066E5,1.82E7,0.3545,0.6632,1.82E7,1.534E6,5.132,352.18272,352.18325,0.0768,4.7812,5.1797,ESTIMATED,352.18307,7.609E5,1.364E7,0.1846,0.5681,1.364E7,1.554E6,5.1938,352.18247,352.18308,0.0721,4.9174,5.3129,ESTIMATED,352.1828,2.272E5,1.482E7,0.2541,0.6585,1.482E7,1.733E6,5.2043,352.18253,352.18309,0.074,4.9166,5.314,ESTIMATED,352.18278,3.562E5,1.582E7,0.272,0.6512,1.582E7,1.475E6,5.1601,352.1824,352.18341,0.0732,4.9161,5.3153,ESTIMATED,352.183,9.829E4,1.43E7,0.3313,0.6904,1.43E7,1.57E6,5.1028,352.18283,352.18323,0.0743,4.7814,5.1771,ESTIMATED,352.18309,9.96E5,1.461E7,0.7449,0.6215,1.461E7,1.59E6,5.1768,352.18221,352.18301,0.0835,4.9153,5.3137,ESTIMATED,352.18271,1.357E5,1.502E7,0.355,0.6647,1.502E7
244,1.391E7,5.0575,279.18593,279.18627,0.3,3,0,0.929,0.1,0.00003,0.0372,0,4.9249,5.44,279.18621,3.174E5,1.377E8,1.377E8,1.291E7,5.1395,279.1862,279.18657,0.0992,5.0415,5.4387,ESTIMATED,279.18637,4.287E5,1.253E8,0.8484,1.0323,1.253E8,1.253E7,5.0285,279.18593,279.18627,0.1157,4.9249,5.3236,ESTIMATED,279.18616,3.607E5,1.12E8,0.747,0.9538,1.12E8,1.383E7,5.0779,279.18609,279.18646,0.1143,4.9261,5.3227,ESTIMATED,279.18631,6.418E5,1.187E8,0.6064,0.8861,1.187E8,1.301E7,5.0024,279.18575,279.18625,0.1059,4.9256,5.3236,ESTIMATED,279.18601,3.991E5,1.377E8,1.1359,1.1549,1.377E8,1.123E7,5.1024,279.18611,279.18645,0.1063,5.04,5.44,ESTIMATED,279.18634,3.491E5,1.186E8,1.3407,1.3192,1.186E8,1.241E7,5.015,279.18589,279.18625,0.1035,4.9263,5.3248,ESTIMATED,279.18611,3.174E5,1.205E8,0.9927,1.0869,1.205E8,1.121E7,4.9905,279.18574,279.18631,0.0913,4.9255,5.3229,ESTIMATED,279.18609,3.481E5,1.234E8,1.1398,1.3268,1.234E8,1.391E7,5.0677,279.18604,279.18637,0.1028,4.925,5.3242,ESTIMATED,279.18628,4.598E5,1.23E8,0.5712,0.958,1.23E8,1.245E7,5.1325,279.18608,279.18646,0.1001,5.0404,5.4376,ESTIMATED,279.18636,4.177E5,1.23E8,0.8031,1.0029,1.23E8,1.208E7,5.0189,279.18573,279.18632,0.1081,4.9272,5.3227,ESTIMATED,279.18604,3.662E5,1.139E8,0.8341,1.0123,1.139E8
245,1.098E6,5.1295,404.03657,404.03896,0.7,7,1,0.916,0.68,0.00027,0.0164,0,4.8458,5.2547,404.03708,2.645E4,9.356E6,9.356E6,1.098E6,5.1306,404.03699,404.03931,0.081,4.854,5.1574,ESTIMATED,404.03722,3.723E4,9.356E6,0.1124,0.5529,9.356E6,2.256E5,5.1359,404.03657,404.03896,0.0654,4.8625,5.1597,ESTIMATED,404.03694,3.643E4,2.081E6,0.0953,0.5447,2.081E6,1.019E6,5.1195,404.03694,404.03759,0.0839,4.8458,5.1582,ESTIMATED,404.03715,5.013E4,8.439E6,0.1665,0.577,8.439E6,2.447E5,5.1273,404.03633,404.03881,0.0724,4.8545,5.1572,ESTIMATED,404.03709,3.398E4,2.065E6,0.1185,0.5568,2.065E6,1.03E6,5.132,404.03696,404.03756,0.0849,4.8555,5.1588,ESTIMATED,404.0372,4.976E4,8.588E6,0.1128,0.5493,8.588E6,2.248E5,5.1282,404.0363,404.03891,0.0849,4.9292,5.2266,ESTIMATED,404.03697,3.716E4,1.903E6,0.3605,0.7391,1.903E6,2.53E5,5.1359,404.03648,404.0389,0.0851,4.9285,5.2221,ESTIMATED,404.03684,3.618E4,2.066E6,0.2947,0.6573,2.066E6,9.844E5,5.1303,404.03679,404.03916,0.0831,4.8506,5.1571,ESTIMATED,404.0371,2.645E4,8.471E6,0.114,0.5537,8.471E6,1.083E6,5.1325,404.03686,404.03758,0.0766,4.9302,5.2547,ESTIMATED,404.03721,4.915E4,8.822E6,0.3361,0.6914,8.822E6,1.557E5,5.1232,404.03656,404.03885,0.0723,5.0159,5.1589,ESTIMATED,404.03712,4.207E5,1.988E6,0.3336,0.6668,1.988E6
246,2.751E5,5.1376,201.13841,201.13947,1,10,0,0.824,2.43,0.00049,0.1212,0,4.9904,5.285,201.13887,3.463E4,2.747E6,2.747E6,1.936E5,5.0653,201.13866,201.13887,0.0783,4.9909,5.1544,ESTIMATED,201.13879,4.561E4,2.32E6,0.877,0.9883,2.32E6,2.342E5,5.1657,201.13841,201.13947,0.0768,5.0018,5.2612,ESTIMATED,201.13887,4.255E4,2.369E6,0.5068,0.7581,2.369E6,2.065E5,5.1284,201.13859,201.13957,0.0838,4.9916,5.2061,ESTIMATED,201.13875,3.463E4,2.186E6,0.494,0.7525,2.186E6,2.751E5,5.1661,201.1384,201.13937,0.0784,5.0142,5.285,ESTIMATED,201.1391,3.942E4,2.747E6,0.5779,0.7908,2.747E6,2.011E5,5.1053,201.13861,201.13949,0.0815,4.9923,5.2036,ESTIMATED,201.13878,5.026E4,2.128E6,0.5883,0.8823,2.128E6,2.339E5,5.173,201.13848,201.13942,0.0929,5.021,5.2654,ESTIMATED,201.13897,5.777E4,2.278E6,0.5262,0.8094,2.278E6,2.527E5,5.1865,201.13834,201.13942,0.0873,5.0585,5.2696,ESTIMATED,201.13866,4.243E4,2.727E6,0.6612,0.8261,2.727E6,2.218E5,5.1392,201.13844,201.13944,0.0639,4.9904,5.2407,ESTIMATED,201.13875,3.52E4,2.521E6,0.4855,0.8612,2.521E6,1.979E5,5.088,201.13851,201.13961,0.0674,4.9927,5.195,ESTIMATED,201.13886,4.424E4,2.259E6,0.8093,0.9426,2.259E6,2.409E5,5.1589,201.13845,201.13942,0.0793,5.01,5.2692,ESTIMATED,201.13915,3.527E4,2.565E6,0.5952,0.8184,2.565E6
247,2.752E6,5.1754,414.15406,414.15669,0.5,5,0,0.918,0.28,0.00012,0.0563,0,4.8214,5.3475,414.15471,3.455E4,2.31E7,2.31E7,2.363E6,5.1188,414.15444,414.15693,0.0844,4.8214,5.2197,ESTIMATED,414.15481,5.261E4,1.545E7,0.3053,0.6808,1.545E7,2.391E6,5.1925,414.15406,414.15669,0.0779,4.9486,5.3475,ESTIMATED,414.15456,1.428E5,2.08E7,0.2655,0.6722,2.08E7,2.463E6,5.1642,414.15438,414.15527,0.0711,4.8308,5.218,ESTIMATED,414.15475,4.274E4,2.227E7,0.2124,0.5924,2.227E7,2.671E6,5.1928,414.15412,414.15656,0.0755,4.9493,5.3474,ESTIMATED,414.15481,1.728E5,2.31E7,0.3424,0.6852,2.31E7,2.389E6,5.1498,414.1546,414.15697,0.0705,4.8287,5.2185,ESTIMATED,414.1548,3.455E4,1.907E7,0.2644,0.6247,1.907E7,2.435E6,5.2087,414.15424,414.15657,0.0728,4.95,5.3456,ESTIMATED,414.15455,2.06E5,2.135E7,0.2324,0.6559,2.135E7,2.752E6,5.2192,414.15391,414.15501,0.082,4.9492,5.3467,ESTIMATED,414.15445,1.553E5,2.201E7,0.2636,0.6614,2.201E7,2.454E6,5.175,414.15445,414.15685,0.0773,4.8536,5.2198,ESTIMATED,414.1547,3.534E4,2.215E7,0.1739,0.5769,2.215E7,2.282E6,5.1325,414.15457,414.15683,0.0922,4.8319,5.2188,ESTIMATED,414.15481,6.456E4,1.566E7,0.3188,0.6674,1.566E7,2.446E6,5.2006,414.15384,414.15661,0.0795,4.9509,5.3465,ESTIMATED,414.1549,1.548E5,2.21E7,0.243,0.6416,2.21E7
248,1.017E7,5.1376,227.15464,227.15504,0.7,7,0,0.886,1.01,0.00023,0.0641,0,4.9611,5.4797,227.15476,1.369E5,1.154E8,1.154E8,7.614E6,5.0653,227.15406,227.15513,0.0879,4.9611,5.3608,ESTIMATED,227.15444,2.05E5,7.825E7,0.6483,0.9225,7.825E7,8.268E6,5.1597,227.15464,227.15504,0.0782,5.0822,5.4786,ESTIMATED,227.15484,2.082E5,9.324E7,0.9122,1.0539,9.324E7,5.22E6,5.1225,227.15393,227.15531,0.0742,5.0808,5.4783,ESTIMATED,227.15469,1.369E5,7.61E7,1.6726,1.4925,7.61E7,1.017E7,5.1839,227.15456,227.15504,0.0753,5.0826,5.478,ESTIMATED,227.15473,2.215E5,1.154E8,0.5573,0.8545,1.154E8,7.385E6,5.1024,227.15409,227.15517,0.0856,4.9626,5.3592,ESTIMATED,227.15473,3.257E5,6.566E7,0.5449,0.8374,6.566E7,8.673E6,5.17,227.15466,227.15501,0.0856,5.0804,5.4797,ESTIMATED,227.1548,2.303E5,9.294E7,0.8363,0.9987,9.294E7,9.786E6,5.1865,227.15392,227.15503,0.0838,5.0823,5.4774,ESTIMATED,227.15471,2.65E5,1.055E8,0.6851,0.8972,1.055E8,6.703E6,5.1363,227.15405,227.15521,0.0664,5.0826,5.4259,ESTIMATED,227.15492,2.056E5,9.106E7,1.2936,1.3712,9.106E7,7.556E6,5.0821,227.15412,227.15515,0.0762,4.9629,5.3597,ESTIMATED,227.15495,2.775E5,7.482E7,0.6117,0.8888,7.482E7,8.724E6,5.1679,227.15448,227.15492,0.0888,5.0814,5.4776,ESTIMATED,227.15475,2.238E5,1.025E8,0.7632,0.9491,1.025E8
249,5.123E5,5.1671,501.27139,501.27492,1,10,0,0.831,2.53,0.00127,0.1123,0,4.9904,5.317,501.27377,2.502E4,5.661E6,5.661E6,4.63E5,5.098,501.27126,501.27484,0.0739,4.9909,5.2138,ESTIMATED,501.27289,4.814E4,5.121E6,0.7503,0.9783,5.121E6,4.608E5,5.1925,501.27139,501.27492,0.0752,4.9959,5.3028,ESTIMATED,501.27405,3.235E4,4.834E6,0.4819,0.7407,4.834E6,4.586E5,5.1582,501.27134,501.27506,0.0831,4.9916,5.2897,ESTIMATED,501.27373,2.502E4,4.73E6,0.4382,0.7439,4.73E6,5.123E5,5.1928,501.2714,501.27461,0.0712,4.9965,5.2969,ESTIMATED,501.27399,3.709E4,5.661E6,0.5167,0.7559,5.661E6,4.651E5,5.1409,501.27159,501.27524,0.0742,4.9923,5.2513,ESTIMATED,501.27364,5.424E4,4.96E6,0.5077,0.7741,4.96E6,4.559E5,5.1997,501.27131,501.27456,0.0686,5.018,5.304,ESTIMATED,501.27406,4.736E4,4.821E6,0.7127,0.7888,4.821E6,4.562E5,5.2103,501.27114,501.27779,0.0773,5.0674,5.317,ESTIMATED,501.27351,3.952E4,5.06E6,0.6701,0.9239,5.06E6,4.496E5,5.1661,501.27145,501.27494,0.0818,4.9904,5.3033,ESTIMATED,501.2736,3.365E4,4.51E6,0.5137,0.7753,4.51E6,4.666E5,5.1325,501.27174,501.2755,0.0692,4.9927,5.2397,ESTIMATED,501.27416,1.125E5,5.135E6,0.6072,0.7931,5.135E6,4.694E5,5.1798,501.27118,501.27503,0.0719,5.01,5.293,ESTIMATED,501.27407,5.317E4,4.822E6,0.632,0.8088,4.822E6
250,7.173E5,5.1929,322.14088,322.1416,1,10,0,0.823,1.31,0.00042,0.2605,0,5.0023,5.3997,322.14146,2.467E4,8.918E6,8.918E6,5.796E5,5.3458,322.14127,322.14205,0.0803,5.2347,5.3997,ESTIMATED,322.14167,2.467E4,7.057E6,0.4915,0.7773,7.057E6,6.18E5,5.1359,322.14088,322.1416,0.076,5.0225,5.2612,ESTIMATED,322.14139,3.871E4,7.64E6,0.925,0.955,7.64E6,6.359E5,5.2329,322.14122,322.1421,0.0725,5.1254,5.3675,ESTIMATED,322.14159,2.903E4,7.576E6,1.0481,1.0323,7.576E6,7.173E5,5.1094,322.14076,322.14161,0.0783,5.0024,5.2405,ESTIMATED,322.14125,5.028E4,8.55E6,0.8897,0.9423,8.55E6,6.79E5,5.2722,322.14131,322.14324,0.07,5.1648,5.398,ESTIMATED,322.14165,3.835E4,8.918E6,0.6232,0.9511,8.918E6,6.322E5,5.1222,322.14081,322.14149,0.0795,5.0269,5.2535,ESTIMATED,322.14134,4.422E4,7.737E6,1.0662,1.0476,7.737E6,6.605E5,5.0852,322.14082,322.14155,0.0714,5.0023,5.1984,ESTIMATED,322.14131,4.346E4,8.34E6,0.8659,1.0112,8.34E6,5.88E5,5.1989,322.14006,322.14312,0.0771,5.0886,5.3391,ESTIMATED,322.1415,3.646E4,7.014E6,0.8928,0.9563,7.014E6,6.437E5,5.3057,322.14136,322.14186,0.0768,5.198,5.3987,ESTIMATED,322.14167,4.108E4,7.978E6,1.0051,1.0415,7.978E6,6.384E5,5.1202,322.14061,322.14245,0.0791,5.013,5.2484,ESTIMATED,322.14127,4.675E4,7.513E6,0.8082,0.9481,7.513E6
