,Compound Name,/home/zzy/peakformer/resources/paper/qe/SA1_Area,/home/zzy/peakformer/resources/paper/qe/SA2_Area,/home/zzy/peakformer/resources/paper/qe/SA3_Area,/home/zzy/peakformer/resources/paper/qe/SA4_Area,/home/zzy/peakformer/resources/paper/qe/SA5_Area,/home/zzy/peakformer/resources/paper/qe/SB1_Area,/home/zzy/peakformer/resources/paper/qe/SB2_Area,/home/zzy/peakformer/resources/paper/qe/SB3_Area,/home/zzy/peakformer/resources/paper/qe/SB4_Area,/home/zzy/peakformer/resources/paper/qe/SB5_Area,mz,RT,formula,Fold change,p-value,Compound concentration ratio,AVG-A,CV-A,AVG-B,CV-B,fc,ratio
97,98,57764.358,58293.428,53253.828,54109.554,55638.017,56725.292,57187.785,57468.572,62935.653,62861.14,1019.4501,4.45,C49H66N10O10S2,1.07,0.027,1/1,55811.837,3.950157511717943,59435.6884,5.337258683923829,1.064929799748394,0.9952614950919569
98,99,1999481.382,2273887.21,1974759.367,1967822.397,2224611.273,2177763.04,1934904.366,1943633.345,1942132.344,1964121.944,435.0574,29.43,C20H15BrN6O,0.95,0.46,1/1,2088112.3258000002,7.116090054241495,1992511.0078000003,5.225923656422557,0.9542163911305044,1.0044383064531626
99,100,5684243.445,5626238.717,5657246.499,5415442.222,5574417.403,5214545.591,5126994.868,5221597.521,5261255.784,5267682.715,364.0951,26.39,C18H18ClNO5,0.96,0.126,1/1,5591517.657199999,1.9057175050116921,5218415.2957999995,1.0774505305648865,0.9332735074314629,0.9721599035744405
100,101,169097.309,200683.382,191446.206,180795.477,171554.761,162651.161,173030.708,164254.715,171315.029,174753.336,214.0711,0.58,C9H11NO5,0.92,0.243,1/1,182715.427,7.305847904106799,169200.9898,3.200901247227158,0.9260355985157182,1.0065604331692588
101,102,248671.68,274581.962,240070.763,232648.44,233632.171,222198.876,213092.331,209674.63,214309.552,226588.56,201.139,5.14,C13H16N2,0.91,0.14,1/1,245921.0032,7.014943901193766,217172.7898,3.2149157028912487,0.8830998043033357,0.9704393453882809
102,103,6765049.183,5906585.699,5448283.692,5456200.468,5505805.423,5805700.596,5333603.6,5114845.212,5055275.131,5123543.471,469.271,5.39,C27H36N2O5,0.8,0.037,1/1,5816384.893000001,9.686859395564458,5286593.602,5.8399907812213385,0.9089139902626453,1.1361424878283066
103,104,1984493.036,1946007.98,2185768.845,1965010.769,1879617.785,2210276.967,2148166.927,1992607.913,2021542.594,2060044.301,312.1961,12.8,C20H25NO2,1.11,0.114,1/1,1992179.6829999997,5.782166740510569,2086527.7404,4.343807875222597,1.0473592107203515,0.9435668565048211
104,105,858616.086,1051936.316,919557.591,903754.747,894679.521,868737.504,914601.651,906992.143,923486.752,969609.52,239.0742,4.82,C10H8F2N4O,1.0,0.952,1/1,925708.8522,7.996328367550028,916685.5140000001,3.9500503039682826,0.9902525095460032,0.9902525095460032
105,106,554358.487,554582.358,538830.501,547265.933,544938.219,527359.707,676390.702,537730.61,504917.513,523635.154,307.2271,17.26,C19H30O3,1.06,0.345,1/1,547995.0996000001,1.2164633858242446,554006.7372,12.533279907910236,1.0109702397054061,0.9537455091560435
106,107,1315830.518,1443520.951,1307909.759,1291934.755,1304792.675,1273044.015,1295843.941,1301305.351,1360398.268,1419307.606,325.1552,4.3,C19H20N2O3,0.93,0.426,1/1,1332797.7315999998,4.688782684131637,1329979.8362,4.4694699933514,0.997885729144649,1.0729954076824182
107,108,8315159.367,9582807.808,8483375.834,8192993.043,8508129.874,7952638.151,7985328.871,9586749.739,8228949.195,8759373.834,329.2188,3.41,C15H28N4O4,1.03,0.53,1/1,8616493.1852,6.444483593765884,8502607.958,8.076341526091847,0.9867828796759669,0.9580416307533659
108,109,893014.952,916176.613,977835.607,913522.578,901272.172,1090344.658,1155274.169,1028523.139,923511.186,991599.534,471.2655,12.15,C30H34N2O3,1.31,0.027,1/1,920364.3844000001,3.636128167973824,1037850.5371999999,8.596984959843763,1.1276517809591153,0.8608028862283322
109,110,7747989.43,7906406.805,7835774.564,8749623.401,7606366.128,7312530.261,7327229.306,7072213.952,6946139.583,6892200.814,612.3079,25.62,C36H41N3O6,0.91,0.009,1/1,7969232.0656,5.651555113708555,7110062.7832,2.8471779727794537,0.8921892002482031,0.9804276925804429
110,111,1386844.555,1413103.386,1663747.4,1401424.654,1347287.793,1609130.02,1633344.159,1370137.246,1394329.131,1385004.615,337.2178,12.84,C20H29FO3,1.09,0.307,1/1,1442481.5576000002,8.745988596791655,1478389.0342,8.858767041309545,1.0248928496942054,0.940268669444225
111,112,3057932.586,2903154.13,2607413.401,2655338.288,2649536.08,2618061.689,2501391.644,2468462.154,2421619.584,2550743.469,368.1744,3.75,C18H26ClN3O3,0.89,0.067,1/1,2774674.8970000003,7.085811510628883,2512055.7079999996,3.013787885649715,0.9053513659261679,1.0172487257597393
112,113,5075005.658,4863889.197,4890043.616,4865119.15,4845473.42,5124726.857,4817632.346,4740459.961,4972691.822,5029830.401,441.2428,8.32,C22H36N2O5S,0.99,0.58,1/1,4907906.2082,1.930481368877616,4937068.2774,3.1705503455598945,1.0059418554395512,1.016102884282375
113,114,7278265.352,6812853.88,7411767.471,6692933.669,6619403.63,6378898.898,7392149.266,6624846.24,6431853.349,6223137.494,484.1621,15.44,C26H29NO4S2,0.94,0.424,1/1,6963044.800400001,5.149779426717258,6610177.0494,6.960545949394996,0.9493227803187867,1.0099178514029645
114,115,513422.469,492193.969,574464.557,490939.654,491580.597,464823.288,540828.842,477026.933,481463.202,495605.137,258.1129,16.43,C15H15NO3,0.98,0.805,1/1,512520.2492000001,7.00461492036181,491949.48039999994,5.987957626136364,0.9598635003551385,0.9794525513827944
115,116,769780.682,792684.93,725463.475,697207.758,705833.519,688138.676,681590.744,774909.612,680307.164,699831.793,316.1774,3.33,C16H21N5O2,1.0,0.965,1/1,738194.0728,5.608395379392616,704955.5977999999,5.654616970111257,0.9549732567291889,0.9549732567291889
116,117,9152902.204,10960783.828,9747385.563,9516956.014,9506808.578,7834577.037,8189057.218,8224436.748,8597125.389,8724840.867,222.1855,4.12,C14H23NO,0.85,0.194,1/1,9776967.237399999,7.108995419891416,8314007.451799999,4.262818894062442,0.8503667088088712,1.000431422128084
117,118,186714.005,221363.169,186329.849,191130.292,219656.357,189814.256,176085.668,167138.008,169326.247,168865.856,836.3872,30.1,C45H57NO14,0.87,0.065,1/1,201038.73440000002,8.896059244503494,174246.007,5.363969452954475,0.8667285312954099,0.9962396911441493
118,119,1414972.022,1539125.166,1407350.956,1382963.868,1380900.715,1402851.174,1380670.436,1487611.889,1417914.707,1460111.95,308.1761,3.73,C19H21N3O,1.12,0.13,1/1,1425062.5454,4.5945973259850605,1429832.0312,3.0369320486358897,1.0033468606801825,0.8958454113215915
119,120,1341791.886,1338550.872,1354480.587,1389332.943,1405332.237,1588380.481,1515992.416,1525336.936,1576597.976,1655271.492,438.1718,6.13,C21H23N7O2S,1.25,0.005,1/1,1365897.7049999998,2.185220530127829,1572315.8601999998,3.5606875420752497,1.1511227044634356,0.9208981635707485
120,121,1954989.635,1922582.289,2250034.541,1916285.447,1924717.666,1873218.619,2180822.92,1908739.847,1985950.502,1992861.029,256.0972,15.09,C15H13NO3,1.0,0.947,1/1,1993721.9156,7.225771229787741,1988318.5834,5.986062444850753,0.9972898265511748,0.9972898265511748
121,122,234708.407,266417.325,246256.401,240966.245,234346.034,232406.178,231665.202,217407.609,233053.44,235837.882,278.125,0.58,C12H15N5O3,1.05,0.391,1/1,244538.8824,5.389978953526986,230074.0622,3.1530908095100125,0.9408485879299168,0.8960462742189683
122,123,104219.286,106923.309,104939.813,119906.676,101470.121,99504.657,99602.544,95149.808,93116.486,91104.342,615.3171,25.62,C23H46N6O13,0.89,0.025,1/1,107491.84099999999,6.707462143527774,95695.5674,3.9723862817148357,0.8902588932307895,1.00029089127055
123,124,3186203.801,3475382.2,3153525.244,3112781.084,3129406.639,3066859.3,3131862.662,3110864.965,3264689.42,3343961.068,335.1508,4.41,C19H18N4O2,1.01,0.863,1/1,3211459.7936,4.6738735037560515,3183647.483,3.645740545098672,0.9913396671957637,0.9815244229661026
124,125,5046316.825,5107723.51,5059579.765,5515958.332,5041544.355,4827749.697,4981364.789,5012134.042,5075596.111,4920545.669,694.2874,26.11,C39H37F6N3O2,0.94,0.026,1/1,5154224.557400001,3.956113489568048,4963478.0616,1.8986276000869657,0.9629922030606634,1.0244597904900674
125,126,7925356.212,6888339.027,6826538.284,6684708.175,6604695.923,5641676.189,5133541.925,5209395.26,5311377.477,5359818.036,328.1912,6.35,C20H25NO3,0.72,0.001,1/1,6985927.524200002,7.687046305233945,5331161.7774,3.6506681842346067,0.7631286982197116,1.0599009697495996
126,127,4748378.333,5935473.817,5223860.622,5139900.349,5184829.77,5846165.619,6011688.794,6143444.949,6105112.526,6368761.654,247.1809,4.92,C15H22N2O,1.29,0.001,1/1,5246488.578199999,8.189801838417724,6095034.7084,3.137238805848202,1.161736010200393,0.9005705505429403
127,128,2502920.023,3207490.012,2647979.831,2614924.049,2718321.616,2654091.023,2777344.692,3286638.12,2732068.968,2797533.703,168.175,3.7,C11H21N,1.0,0.953,1/1,2738327.1062000003,9.989727209432948,2849535.3012,8.790387469974336,1.040611727776498,1.040611727776498
128,129,63505.093,64080.41,67058.387,70543.675,68663.019,71379.65,58850.569,62873.763,58034.212,55633.761,348.146,0.58,C19H17N5O2,0.97,0.776,1/1,66770.1168,4.480581421269296,61354.39099999999,10.07470638727595,0.9188899756425165,0.9473092532397077
129,130,7226085.205,7922965.774,7169375.133,7059256.785,7978162.626,7454357.606,6867979.936,6843642.835,7049707.631,7233506.902,632.253,31.25,C34H38N3O7P,0.93,0.18,1/1,7471169.1046,5.9180591207430515,7089838.982000001,3.6301352727669967,0.9489597789500958,1.0203868590861245
130,131,1825110.041,1799537.071,1799110.479,1820721.899,2072188.112,2018447.023,1726142.249,1812195.658,1729387.581,1805087.629,548.2435,21.68,C27H37N3O7S,0.99,0.914,1/1,1863333.5204,6.298282611756488,1818252.0280000002,6.5461982214124355,0.9758059993519989,0.9856626256080797
131,132,245552.068,285477.018,310454.544,289670.603,303933.689,301459.063,268142.705,254888.303,236122.415,213390.443,557.2076,4.56,C30H29ClN6O3,0.88,0.35,1/1,287017.5844,8.821478728166031,254800.5858,13.044192539638445,0.8877525268448326,1.0088096895964007
132,133,4370298.852,4211866.612,4082251.241,4106263.641,4087729.682,3602754.593,3747798.493,3711352.378,3616655.941,3445866.113,484.1872,8.42,C23H26ClN7O3,0.92,0.07,1/1,4171682.0056000003,2.945352396471743,3624885.5036,3.240441682756535,0.8689266101141004,0.9444854457761961
133,134,1045096.641,1056045.111,1068363.484,1053708.467,1073835.219,1177655.24,1055476.483,1026267.196,1015414.849,1049281.514,451.2019,7.75,C21H30N4O5S,1.1,0.115,1/1,1059409.7844,1.093640473425823,1064819.0564,6.12014622973678,1.0051059298107798,0.9137326634643452
134,135,8474067.292,10097948.273,8906660.086,8759163.086,9920888.711,9479034.259,8559112.481,8644152.958,8558415.249,8523677.196,470.3062,27.89,C32H39NO2,0.94,0.388,1/1,9231745.489599999,7.901404430271801,8752878.428600002,4.66538888325745,0.9481282210889085,1.0086470437116049
135,136,1643210.679,1643068.072,1646509.782,1823044.503,1638534.213,1639935.039,1641834.574,1675377.11,1701489.239,1731486.197,449.1636,25.74,C26H25ClN2O3,1.0,0.945,1/1,1678873.4498,4.803458479367763,1678024.4318,2.3417200988211464,0.9994942930331638,0.9994942930331638
136,137,3374188.454,3977073.378,3490501.034,3483808.784,3960813.128,3727970.753,3295801.549,3360306.766,3314240.136,3387798.11,448.1331,29.01,C23H23ClFNO5,0.95,0.453,1/1,3657276.9556,7.8826878076701705,3417223.4628,5.194132999199579,0.9343627798183477,0.9835397682298397
137,138,4486659.683,4720211.379,4118257.909,4176089.209,4149032.373,4410286.251,4509547.642,4575387.37,4686031.653,4810572.966,349.1841,4.77,C18H22F2N4O,1.14,0.148,1/1,4330050.1106,6.08922073900962,4598365.1764,3.3779070462162393,1.0619658107750676,0.9315489568202348
138,139,2395354.415,2364909.94,2572402.804,2332933.244,2306331.541,2321930.719,2640311.667,2499071.072,2553987.903,2658339.2,420.1372,13.54,C20H19F2N3O5,1.11,0.26,1/1,2394386.3888000003,4.384749343263956,2534728.1122000003,5.342525744603086,1.05861281372817,0.9537052375929459
139,140,2221402.16,2145233.459,2102647.921,2154685.238,2393051.011,2117287.699,2396763.965,2140898.674,2216506.171,2272691.57,367.1672,10.72,C22H18N6,0.99,0.868,1/1,2203403.9578,5.184503064076833,2228829.6158,5.038817155853739,1.011539263106973,1.021756831421185
140,141,97801.648,103197.056,92295.065,92886.607,96439.673,100498.193,101708.83,120157.579,106739.482,109966.266,355.1028,3.38,C16H18O9,1.13,0.096,1/1,96524.0098,4.553848484686036,107814.06999999999,7.317221327537184,1.1169663405342698,0.9884657880834247
141,142,1401004.784,1343642.913,1313231.077,1353305.798,1618445.898,1547250.521,1241821.924,1276317.462,1266348.249,1324829.647,311.201,21.45,C21H26O2,0.9,0.293,1/1,1405926.094,8.742415597900276,1331313.5606,9.34590474657992,0.9469299746847147,1.0521444163163496
142,143,4217404.941,4580004.925,4147841.231,4102134.153,4095316.194,3989407.929,3947010.61,3927706.549,3915200.214,3942253.323,295.1808,5.2,C19H22N2O,0.88,0.008,1/1,4228540.288799999,4.786928547105744,3944315.725,0.7135400727532464,0.9327842365478187,1.0599820869861576
143,144,25021.062,22075.169,19842.014,21227.855,24823.668,27890.748,19482.972,18695.807,20405.669,23282.096,517.3543,31.12,C31H48O6,0.98,0.772,1/1,22597.9536,10.035243553568437,21951.4584,17.06459847676223,0.9713914272308267,0.9912157420722721
144,145,2299012.482,2148670.561,2149518.57,2610947.296,2149221.544,2098839.038,2100045.182,2111036.96,2063135.381,2119123.361,289.1218,25.17,C15H17ClN4,0.89,0.094,1/1,2271474.0905999998,8.829582862659151,2098435.9844,1.020863428864922,0.9238212282869172,1.0380013800976597
145,146,1740553.91,2070415.571,1849099.647,1764987.969,1824259.723,1779182.114,1822001.381,2077909.216,1876045.189,1859826.847,269.1056,3.61,C13H17ClN2O2,1.04,0.373,1/1,1849863.3639999996,7.071682826925198,1882992.9494000003,6.1173315973238065,1.017909206725606,0.9787588526207749
146,147,16076221.293,16491291.697,18909767.367,15913787.684,18374573.39,13406549.938,13338259.271,13050439.729,13266822.635,13366526.816,278.1906,9.94,C20H23N,0.78,0.016,1/1,17153128.2862,8.094576695315117,13285719.6778,1.061822956933189,0.7745362511215286,0.9929951937455495
147,148,4242604.415,4230433.177,4223140.674,4194980.941,4061545.632,4276681.367,4299102.628,4256416.572,4087018.155,4053384.276,231.1495,23.99,C14H18N2O,1.01,0.627,1/1,4190540.9677999998,1.7707220537661943,4194520.5996,2.74413643123077,1.0009496701811484,0.9910392774070776
148,149,6946825.203,6562461.0,6445821.123,6645513.507,6639142.014,6769150.687,6488628.524,6371646.519,6550146.627,6608014.127,325.1715,8.36,C20H21FN2O,1.0,0.877,1/1,6647952.569399999,2.7896571813787014,6557517.296800001,2.2449487861049366,0.986396522590088,0.986396522590088
149,150,1789920.785,1879068.391,2148109.737,1867707.731,2116342.736,1800176.532,2107246.198,1924537.717,1932076.392,2002602.514,528.1878,10.42,C27H29NO10,1.01,0.905,1/1,1960229.8760000002,8.2188176161015,1953327.8706,5.772451461402545,0.9964789816314379,0.9866128531004336
150,151,262626.44,269624.329,262075.967,255763.688,253706.268,171420.276,165983.543,163168.915,166397.686,181158.409,475.1149,4.27,C22H24BrFN4O2,0.69,0.002,1/1,260759.3384,2.4141175628890643,169625.7658,4.185262767675287,0.6505069649310017,0.9427637172913068
151,152,6079092.876,5852448.269,5577097.212,5648396.645,5468048.308,5715380.151,5243697.36,5455349.538,5212758.02,5313507.861,172.1195,0.58,C6H13N5O,1.04,0.416,1/1,5725016.6620000005,4.237301634340858,5388138.586,3.8125184044032827,0.9411568392043222,0.9049584992349252
152,153,78260.132,67640.62,67437.14,66483.543,68399.554,74923.042,71473.815,79945.549,74702.22,70695.985,432.196,3.67,C22H29N3O4S,1.05,0.249,1/1,69644.1978,6.984979968215319,74348.12220000001,4.913796426180265,1.0675422296270605,1.0167068853591053
153,154,2770360.236,3241095.223,2693515.492,2663910.852,3268980.228,3044398.586,2537236.827,2548364.15,2523404.313,2550469.297,387.2535,28.93,C24H34O4,0.93,0.462,1/1,2927572.4062,10.30235299935876,2640774.6346000005,8.553882278486913,0.9020356350563284,0.9699307903831488
154,155,2665729.12,2678373.797,3120094.845,2636448.241,3073309.78,2728939.583,2850001.315,2690403.502,2732492.859,2664133.183,255.1132,10.16,C15H14N2O2,0.91,0.357,1/1,2834791.1566,8.471330978334448,2733194.0884,2.604060167118287,0.9641606514950986,1.0595171994451633
155,156,4443253.341,4723075.891,4372867.715,4396463.467,4456332.59,4632723.937,4600067.658,4498148.082,4363483.853,4235882.742,282.1605,5.24,C17H19N3O,1.06,0.467,1/1,4478398.6008,3.1467679122696164,4466061.2544,3.717663524273958,0.9972451432979199,0.9407973049980376
156,157,2064665.645,2007315.733,2003213.922,1948601.581,1935542.468,2087337.014,1947173.211,1931972.318,1937228.659,1996770.877,242.0807,0.58,C9H12ClN5O,0.99,0.348,1/1,1991867.8698,2.5979617994311344,1980096.4158,3.293924260955347,0.994090243545531,1.0041315591369
157,158,6339526.28,5973313.286,6676644.562,5898230.871,5565145.461,6031064.435,5792845.506,5355803.411,5399504.389,5180726.313,375.184,12.32,C21H27ClN2O2,0.91,0.091,1/1,6090572.091999999,7.025053345086303,5551988.810799999,6.2853741478984535,0.9115709865896782,1.0017263588897563
158,159,69619.375,70263.087,99347.475,75104.248,102054.033,74331.425,106384.77,78761.69,79154.583,79051.195,315.0726,11.56,C14H10N4O5,0.92,0.661,1/1,83277.6436,19.301976743254677,83536.7326,15.48001705059111,1.0031111471074334,1.090338203377645
159,160,1135394.256,1029543.025,1084756.747,1067020.153,1060737.83,1145064.248,1065138.635,1017958.174,974280.017,991282.041,433.2156,5.96,C24H25FN6O,1.01,0.458,1/1,1075490.4022,3.623534347147034,1038744.623,6.607129031538783,0.9658334661798622,0.956270758593923
160,161,3797822.895,3929670.103,3387634.715,3353972.133,3187061.773,3258611.008,3579482.833,3774536.096,3760286.441,3856528.425,206.1404,3.7,C10H15N5,1.04,0.707,1/1,3531232.3238,8.958726522095326,3645888.9606,6.554121132524461,1.032469298614886,0.9927589409758519
161,162,1324871.203,1437574.903,1448523.917,1353255.48,1347139.705,1366379.382,1371385.145,1345144.709,1383696.457,1359165.393,288.1598,0.58,C17H21NO3,0.96,0.452,1/1,1382273.0416,4.095435753658819,1365154.2172,1.0490533215717757,0.9876154537600005,1.0287660976666673
162,163,3880578.02,4427941.57,3731879.263,3656587.114,3745913.514,3785188.319,3749266.963,3814316.91,3830718.985,3931022.87,415.212,26.96,C24H30O6,0.98,0.782,1/1,3888579.8962,8.026878285832135,3822102.8093999997,1.787291319317353,0.982904533640941,1.002963809837695
163,164,2372263.563,2819276.863,2299007.61,2271730.619,2850259.771,2319424.43,2236580.861,2233274.528,2238589.921,2272583.571,403.0429,27.35,C17H14Cl2F2N2O3,0.88,0.048,1/1,2522507.6852,11.402266823081785,2260090.6622,1.6273071188523467,0.8959697825542229,1.0181474801752532
164,165,760049.495,799638.204,666481.676,709978.929,672705.291,718492.842,711078.015,730429.374,736434.051,747103.667,406.2092,3.79,C19H27N5O5,1.05,0.444,1/1,721770.7189999999,7.938443662941294,728707.5898,1.9602916710437057,1.0096109063687302,0.9615341965416477
165,166,4533994.192,4560965.491,5301006.607,4416539.452,4360551.197,4095644.513,4808904.565,4112434.007,3984092.993,4075598.399,352.2124,14.45,C19H29NO5,0.97,0.617,1/1,4634611.3878,8.232429455450264,4215334.895400001,7.959012845916462,0.9095336248679471,0.9376635307916981
166,167,1502210.31,1463123.033,1605001.144,1447908.256,1432287.354,1564732.954,1645605.935,1516830.247,1552573.76,1606226.369,510.1585,13.18,C25H25Cl2N7O,1.13,0.028,1/1,1490106.0194,4.649365185560797,1577193.853,3.1587998511828532,1.0584440519440799,0.9366761521629027
167,168,202887.492,204312.64,211922.094,209284.268,206664.667,258872.327,194480.295,204697.89,209310.109,207319.948,319.0753,7.95,C15H14N2O4S,1.08,0.036,1/1,207014.23220000003,1.76978434039212,214936.11380000002,11.731682567538074,1.0382673283658417,0.9613586373757793
168,169,926094.374,898536.764,845654.724,845439.649,807228.013,846160.377,960327.361,865231.436,791693.115,719941.648,845.4837,11.3,C43H65FN6O10,0.87,0.056,1/1,864590.7048000001,5.471312957578964,836670.7874,10.664456150762419,0.9677073588173047,1.1123073089854079
