rt,rt_range:min,rt_range:max,mz,datafile:SA2.mzML:area,datafile:SB2.mzML:area,datafile:SA1.mzML:area,datafile:SB1.mzML:area,datafile:SB3.mzML:area,datafile:SA3.mzML:area,datafile:SB5.mzML:area,datafile:SA4.mzML:area,datafile:SB4.mzML:area,datafile:SA5.mzML:area,True RT,Compound Name,Fold change,Compound concentration ratio,AVG-A,CV-A,AVG-B,CV-B,fc,ratio
26.3859,26.094,26.6895,364.09561,5637000.0,5136000.0,5696000.0,5216000.0,5236000.0,5665000.0,5274000.0,5420000.0,5274000.0,5579000.0,26.39,100.0,0.96,1/1,5599400.0,1.94919962037813,5227200.0,1.0864486595599065,0.9335285923491803,0.9724256170303962
0.5798,0.547,0.6686,214.07123,156900.0,118900.0,103000.0,124000.0,111500.0,139800.0,123000.0,125700.0,152100.0,125000.0,0.58,101.0,0.92,1/1,130080.0,15.337187904088568,125900.0,12.271708424096131,0.9678659286592866,1.0520281833253113
5.1376,4.9224,5.285,201.13887,275100.0,212300.0,252700.0,222000.0,209100.0,240900.0,225300.0,233900.0,213500.0,234200.0,5.14,102.0,0.91,1/1,247360.0,6.984946168694081,216440.0,3.1764797288407802,0.875,0.9615384615384615
5.3907,5.0903,5.6899,469.27052,6518000.0,5264000.0,7160000.0,5602000.0,5069000.0,5877000.0,5183000.0,5949000.0,5065000.0,5773000.0,5.39,103.0,0.8,1/1,6255400.0,9.311310198814155,5236600.0,4.2128708790443925,0.8371327173322249,1.046415896665281
12.8035,12.5171,13.0996,312.19628,1937000.0,2137000.0,1975000.0,2199000.0,1980000.0,2175000.0,2050000.0,1952000.0,2010000.0,1869000.0,12.8,104.0,1.11,1/1,1981600.0,5.808391589935791,2075200.0,4.383186259946669,1.0472345579329834,0.9434545566963813
4.8131,4.597,5.0779,239.07426,1033000.0,911700.0,873500.0,874100.0,904500.0,909100.0,962100.0,882700.0,921700.0,885100.0,4.82,105.0,1.0,1/1,916680.0,7.23704023763235,914820.0,3.481300941715363,0.9979709386045293,0.9979709386045293
17.2588,16.9774,17.5582,307.22721,552000.0,671800.0,557100.0,526200.0,536300.0,537000.0,529400.0,546200.0,531300.0,544900.0,17.26,106.0,1.06,1/1,547440.0,1.388436214934961,559000.0,11.299341690888765,1.0211164693847727,0.9633174239478988
4.296,4.0004,4.5705,325.15538,1394000.0,1251000.0,1282000.0,1238000.0,1246000.0,1270000.0,1338000.0,1245000.0,1315000.0,1271000.0,4.3,107.0,0.93,1/1,1292400.0,4.517890075226831,1277600.0,3.5699988926858084,0.9885484370164036,1.0629553086197887
3.4143,3.2863,3.674,329.21903,9593000.0,7994000.0,8413000.0,7996000.0,9598000.0,8482000.0,8814000.0,8212000.0,8304000.0,8513000.0,3.41,108.0,1.03,1/1,8642600.0,6.295032755725899,8541200.0,7.949738827992103,0.9882674195265314,0.9594829315791567
12.1534,11.8506,12.4486,471.2653,912200.0,1153000.0,881400.0,1090000.0,1027000.0,974300.0,970500.0,909800.0,917500.0,898000.0,12.15,109.0,1.31,1/1,915140.0,3.8514751716740423,1031600.0,9.05745863784149,1.1272592171689577,0.8605032192129448
25.6186,25.3572,25.9199,612.30771,7896000.0,7340000.0,7731000.0,7321000.0,7089000.0,7827000.0,6922000.0,8733000.0,6973000.0,7602000.0,25.62,110.0,0.91,1/1,7957800.0,5.619444950103347,7129000.0,2.717896910712158,0.8958506119781849,0.9844512219540493
12.8372,12.5427,13.1397,337.21814,1409000.0,1625000.0,1387000.0,1613000.0,1403000.0,1656000.0,1426000.0,1397000.0,1403000.0,1343000.0,12.84,111.0,1.09,1/1,1438400.0,8.632399471071793,1494000.0,7.668883584806445,1.0386540600667409,0.9528936330887531
3.7454,3.4501,3.9526,368.17405,2901000.0,2470000.0,3279000.0,2584000.0,2451000.0,2704000.0,2517000.0,2679000.0,2368000.0,2664000.0,3.75,112.0,0.89,1/1,2845400.0,9.159312246993673,2478000.0,3.2315612142951906,0.8708793139804597,0.978516083124112
8.3212,8.0226,8.62,441.24227,4852000.0,4818000.0,5128000.0,5112000.0,4714000.0,4884000.0,5017000.0,4857000.0,4968000.0,4845000.0,8.32,113.0,0.99,1/1,4913200.0,2.462391722301691,4925800.0,3.2298932753083376,1.0025645200683873,1.0126914344125124
15.4398,15.1419,15.7398,484.1613,6717000.0,7372000.0,6919000.0,6363000.0,6568000.0,7341000.0,4433000.0,6609000.0,6139000.0,6568000.0,15.44,114.0,0.94,1/1,6830800.0,4.625345450068651,6175000.0,17.476494354036028,0.9039936757041634,0.9616953996852803
16.4234,16.1327,16.7295,258.11302,489800.0,539300.0,511200.0,463400.0,473700.0,572100.0,498300.0,488400.0,480100.0,488500.0,16.43,115.0,0.98,1/1,510000.0,7.066104632608382,490960.0,6.081581232855003,0.9626666666666667,0.9823129251700681
3.3322,3.2415,3.4582,316.17752,783100.0,676100.0,764200.0,686300.0,766700.0,714000.0,696800.0,694400.0,671200.0,698800.0,3.33,116.0,1.0,1/1,730900.0,5.507652813755739,699420.0,5.558510298166911,0.9569298125598578,0.9569298125598578
4.1173,3.8202,4.42,222.18571,10860000.0,8138000.0,9180000.0,7848000.0,8207000.0,9733000.0,8600000.0,9493000.0,8579000.0,9468000.0,4.12,117.0,0.85,1/1,9746800.0,6.694083845229922,8274400.0,3.83968665074173,0.8489350350884393,0.9987471001040462
30.1029,29.969,30.271,836.38785,221000.0,175500.0,186200.0,189100.0,166400.0,185300.0,168400.0,190400.0,168900.0,218900.0,30.1,118.0,0.87,1/1,200360.0,8.984702492982045,173660.0,5.346399326701172,0.8667398682371731,0.9962527221116932
3.7322,3.43,3.8653,308.17646,1490000.0,1346000.0,1389000.0,1369000.0,1448000.0,1366000.0,1430000.0,1350000.0,1384000.0,1342000.0,3.73,119.0,1.12,1/1,1387400.0,4.33171780931377,1395400.0,3.0470281914666235,1.0057661813464034,0.8980055190592886
6.1202,5.8303,6.2778,438.17119,1336000.0,1511000.0,1337000.0,1584000.0,1521000.0,1354000.0,1646000.0,1388000.0,1572000.0,1404000.0,6.13,120.0,1.25,1/1,1363800.0,2.256680928191388,1566800.0,3.467548504628995,1.1488488048100896,0.9190790438480716
15.0845,14.7929,15.3899,256.09734,1919000.0,2174000.0,1950000.0,1871000.0,1904000.0,2244000.0,1987000.0,1910000.0,1980000.0,1920000.0,15.09,121.0,1.0,1/1,1988600.0,7.219556587895218,1983200.0,5.9282966499268275,0.9972845217741124,0.9972845217741124
0.5832,0.5589,0.6511,278.12503,218800.0,203100.0,191200.0,198500.0,179100.0,196100.0,196400.0,191200.0,199900.0,191300.0,0.58,122.0,1.05,1/1,197720.0,6.054567153509838,195400.0,4.826950306060019,0.988266235079911,0.9412059381713437
25.6195,25.4299,25.874,615.31647,107000.0,99380.0,104500.0,98700.0,94580.0,105500.0,91330.0,119200.0,94300.0,101300.0,25.62,123.0,0.89,1/1,107500.0,6.387182947375549,95658.0,3.50029897619192,0.8898418604651163,0.999822315129344
4.4077,4.3113,4.6491,335.15101,3471000.0,3124000.0,3187000.0,3054000.0,3100000.0,3137000.0,3344000.0,3112000.0,3261000.0,3127000.0,4.41,124.0,1.01,1/1,3206800.0,4.688482528743228,3176600.0,3.81713476627212,0.9905825121616565,0.9807747645164916
26.1111,25.89,26.4099,694.28652,5107000.0,4996000.0,5047000.0,4845000.0,5042000.0,5061000.0,4977000.0,5557000.0,5140000.0,5072000.0,26.11,125.0,0.94,1/1,5168800.0,4.220372502360446,5000000.0,2.143221873721897,0.9673425166382913,1.0290877836577568
6.3484,6.0505,6.6493,328.1912,6884000.0,5098000.0,7919000.0,5619000.0,5144000.0,6825000.0,5100000.0,6684000.0,5132000.0,6604000.0,6.35,126.0,0.72,1/1,6983200.0,7.657906956558241,5218600.0,4.306123875399993,0.7473078244930691,1.0379275340181515
4.9153,4.6254,5.2192,247.18094,5938000.0,6011000.0,4844000.0,5903000.0,6163000.0,5233000.0,6358000.0,5143000.0,6155000.0,5193000.0,4.92,127.0,1.29,1/1,5270200.0,7.655537588066047,6118000.0,2.815317261774802,1.1608667602747524,0.899896713391281
3.7003,3.4626,3.8842,168.17488,3207000.0,2779000.0,2792000.0,2671000.0,3284000.0,2667000.0,2794000.0,2684000.0,2730000.0,2722000.0,3.7,128.0,1.0,1/1,2814400.0,7.982849365628192,2851600.0,8.642708397101806,1.0132177373507676,1.0132177373507676
31.2455,31.1773,31.535,632.2536,7941000.0,6885000.0,7245000.0,7376000.0,6867000.0,7188000.0,7230000.0,7080000.0,7070000.0,7997000.0,31.25,130.0,0.93,1/1,7490200.0,5.89470807130033,7085600.0,3.1037114018792487,0.9459827507943713,1.0171857535423348
21.6812,21.3812,21.9797,548.24342,1795000.0,1720000.0,1840000.0,2011000.0,1804000.0,1795000.0,1803000.0,1816000.0,1762000.0,2078000.0,21.68,131.0,0.99,1/1,1864800.0,6.468146290455136,1820000.0,6.166955228885083,0.975975975975976,0.9858343191676525
4.5572,4.4023,4.8599,557.20729,277400.0,251400.0,241100.0,284700.0,239100.0,301900.0,199300.0,275300.0,224600.0,292000.0,4.56,132.0,0.88,1/1,277540.0,8.325019507670746,239820.0,13.22283036660157,0.8640916624630683,0.9819223437080322
8.4241,8.1207,8.719,484.18689,4207000.0,3739000.0,4365000.0,3598000.0,3707000.0,4083000.0,3457000.0,4104000.0,3611000.0,4087000.0,8.42,133.0,0.92,1/1,4169200.0,2.8933213776174362,3622400.0,3.0502826501553923,0.8688477405737312,0.9443997180149252
7.7474,7.4518,8.0499,451.20185,1048000.0,1052000.0,1032000.0,1174000.0,1027000.0,1062000.0,1040000.0,1045000.0,1016000.0,1068000.0,7.75,134.0,1.1,1/1,1051000.0,1.3589778170395528,1061800.0,6.04307885130251,1.0102759276879163,0.9184326615344693
27.8947,27.6716,28.1898,470.3061,10070000.0,8584000.0,8432000.0,9487000.0,8652000.0,8884000.0,8574000.0,8730000.0,8597000.0,9903000.0,27.89,135.0,0.94,1/1,9203800.0,7.9871563338426865,8778800.0,4.522727271872622,0.95382342076099,1.0147057667670107
25.7427,25.5508,26.04,449.16409,1642000.0,1643000.0,1642000.0,1640000.0,1676000.0,1646000.0,1732000.0,1824000.0,1702000.0,1636000.0,25.74,136.0,1.0,1/1,1678000.0,4.8685669286055075,1678600.0,2.3384383034141965,1.000357568533969,1.000357568533969
29.0105,28.7719,29.3097,448.13383,3981000.0,3311000.0,3379000.0,3748000.0,3365000.0,3496000.0,3414000.0,3488000.0,3321000.0,3965000.0,29.01,137.0,0.95,1/1,3661800.0,7.86160327337654,3431800.0,5.285995569889609,0.9371893604238353,0.9865151162356162
4.774,4.6294,5.0682,349.1837,4721000.0,4513000.0,4483000.0,4409000.0,4578000.0,4115000.0,4810000.0,4175000.0,4687000.0,4143000.0,4.77,138.0,1.14,1/1,4327400.0,6.130036095591084,4599400.0,3.3717787413252216,1.0628552941720202,0.9323292054140528
13.5405,13.2581,13.8396,420.13746,2351000.0,2626000.0,2383000.0,2307000.0,2486000.0,2555000.0,2648000.0,2317000.0,2542000.0,2292000.0,13.54,139.0,1.11,1/1,2379600.0,4.366601584566325,2521800.0,5.415842587333269,1.0597579425113464,0.954736885145357
10.7237,10.4753,11.0197,367.16708,2142000.0,2391000.0,2217000.0,2114000.0,2136000.0,2100000.0,2269000.0,2151000.0,2212000.0,2389000.0,10.72,140.0,0.99,1/1,2199800.0,5.171851204163795,2224400.0,5.02125887856557,1.011182834803164,1.0213968028314788
3.376,3.2503,3.4173,355.1025,94570.0,94090.0,93300.0,92460.0,110000.0,85940.0,102100.0,85160.0,100500.0,88850.0,3.38,141.0,1.13,1/1,89564.0,4.73883906079239,99830.0,7.017198682971563,1.114621946317717,0.9863911029360328
21.4534,21.15,21.75,311.20092,1335000.0,1232000.0,1390000.0,1536000.0,1268000.0,1304000.0,1315000.0,1345000.0,1258000.0,1606000.0,21.45,142.0,0.9,1/1,1396000.0,8.694073870668069,1321800.0,9.33932173443181,0.9468481375358166,1.0520534861509074
5.201,4.9002,5.4994,295.18094,4581000.0,3952000.0,4214000.0,3993000.0,3927000.0,4151000.0,3931000.0,4105000.0,3915000.0,4099000.0,5.2,143.0,0.88,1/1,4230000.0,4.764693160388453,3943600.0,0.7777782538870398,0.9322931442080378,1.0594240275091338
31.1176,31.0696,31.1845,517.35432,21480.0,19250.0,24780.0,27750.0,18360.0,19500.0,22680.0,20770.0,20070.0,23930.0,31.12,144.0,0.98,1/1,22092.0,9.980008311049758,21622.0,17.511821050768997,0.978725330436357,0.9986993167717929
25.1641,24.9255,25.4697,289.12156,2147000.0,2098000.0,2296000.0,2097000.0,2108000.0,2147000.0,2117000.0,2609000.0,2061000.0,2147000.0,25.17,145.0,0.89,1/1,2269200.0,8.840651482718387,2096200.0,1.016135613991534,0.9237616781244491,1.0379344698027517
3.6088,3.3653,3.7692,269.10543,2059000.0,1807000.0,1842000.0,1779000.0,2071000.0,1842000.0,1848000.0,1804000.0,1866000.0,1821000.0,3.61,146.0,1.04,1/1,1873600.0,5.596630873839061,1874200.0,6.145385795790164,1.0003202391118702,0.9618463837614136
9.9423,9.6401,10.2399,278.19089,16310000.0,13350000.0,15750000.0,13440000.0,13630000.0,18750000.0,12590000.0,15780000.0,13270000.0,18230000.0,9.94,147.0,0.78,1/1,16964000.0,8.386385937664885,13256000.0,2.985077761063062,0.7814194765385523,1.0018198417160926
23.9913,23.6905,24.2899,231.14944,4214000.0,4270000.0,4368000.0,4248000.0,4226000.0,4199000.0,4133000.0,4175000.0,4099000.0,4045000.0,23.99,148.0,1.01,1/1,4200200.0,2.7423813761249702,4195200.0,1.7859608312963051,0.9988095804961669,0.9889203767288781
8.3629,8.0601,8.6599,325.17126,6573000.0,6441000.0,6923000.0,6761000.0,6284000.0,6468000.0,5971000.0,6630000.0,6257000.0,6628000.0,8.36,149.0,1.0,1/1,6644400.0,2.544220967633688,6342800.0,4.552969252059909,0.9546083920293781,0.9546083920293781
10.4154,10.1201,10.7197,528.18848,1869000.0,2107000.0,1772000.0,1798000.0,1903000.0,2139000.0,1941000.0,1859000.0,1901000.0,2108000.0,10.42,150.0,1.01,1/1,1949400.0,8.398177902420668,1930000.0,5.81858594861396,0.9900482199651175,0.9802457623417005
4.2657,4.1634,4.4677,475.11564,260000.0,160200.0,253400.0,160600.0,150500.0,256500.0,170700.0,248200.0,153600.0,240500.0,4.27,151.0,0.69,1/1,251720.0,3.028804427549391,159120.0,4.890546649825318,0.6321309391387255,0.9161317958532255
0.5766,0.553,0.8793,172.11942,5446000.0,4246000.0,4365000.0,5441000.0,5159000.0,5426000.0,5442000.0,5351000.0,5113000.0,5316000.0,0.58,152.0,1.04,1/1,5180800.0,8.862299194817258,5080200.0,9.664606988080383,0.9805821494749846,0.9428674514182543
3.6657,3.5572,3.7223,432.19556,66080.0,70720.0,74060.0,72070.0,78450.0,64780.0,68780.0,64130.0,73020.0,66630.0,3.67,153.0,1.05,1/1,67136.0,5.953385696926711,72608.0,5.00412693178664,1.0815061963775023,1.030005901311907
28.9285,28.7283,29.2297,387.2539,3246000.0,2545000.0,2773000.0,3082000.0,2564000.0,2698000.0,2619000.0,2665000.0,2570000.0,3273000.0,28.93,154.0,0.93,1/1,2931000.0,10.323148384791242,2676000.0,8.542481563036784,0.9129989764585466,0.9817193295253188
10.163,9.8968,10.46,255.11323,2673000.0,2851000.0,2675000.0,2729000.0,2727000.0,3113000.0,2668000.0,2633000.0,2728000.0,3069000.0,10.16,155.0,0.91,1/1,2832600.0,8.366558606046064,2740600.0,2.4434399834893172,0.9675210054367013,1.063209896084287
5.2371,4.9403,5.5393,282.16033,4719000.0,4606000.0,4430000.0,4639000.0,4495000.0,4365000.0,4202000.0,4403000.0,4358000.0,4458000.0,5.24,156.0,1.06,1/1,4475000.0,3.1431023548153885,4460000.0,4.06612356128299,0.9966480446927374,0.9402340044271107
0.5815,0.5559,0.7425,242.08056,1995000.0,1923000.0,2036000.0,2061000.0,1912000.0,1971000.0,1966000.0,1920000.0,1893000.0,1913000.0,0.58,157.0,0.99,1/1,1967000.0,2.6276845608440427,1951000.0,3.4377682241545817,0.9918657854600915,1.0018846317778702
12.3232,12.0207,12.6198,375.184,5925000.0,5781000.0,6228000.0,6019000.0,5352000.0,6631000.0,5103000.0,5857000.0,5387000.0,5532000.0,12.32,158.0,0.91,1/1,6034600.0,6.878791906977279,5528400.0,6.62497471878911,0.9161170582971531,1.0067220420847836
11.5593,11.3753,11.7679,315.07284,68690.0,105100.0,68840.0,73730.0,78480.0,98740.0,77890.0,74230.0,78070.0,101400.0,11.56,159.0,0.92,1/1,82380.0,19.821886055595776,82654.0,15.358488954768553,1.0033260500121388,1.0905717934914552
5.961,5.8039,6.1836,433.21516,1029000.0,1062000.0,1138000.0,1140000.0,1013000.0,1086000.0,984700.0,1065000.0,971100.0,1057000.0,5.96,160.0,1.01,1/1,1075000.0,3.78720055550182,1034160.0,6.637618358873568,0.9620093023255814,0.9524844577481003
3.7041,3.607,3.9723,206.14033,3951000.0,3572000.0,3837000.0,3277000.0,3773000.0,3389000.0,3853000.0,3359000.0,3758000.0,3193000.0,3.7,161.0,1.04,1/1,3545800.0,9.278248792461305,3646600.0,6.330410602391014,1.0284279993231429,0.9888730762722527
0.5815,0.5568,0.7503,288.15954,1422000.0,1353000.0,1292000.0,1353000.0,1337000.0,1437000.0,1337000.0,1336000.0,1362000.0,1333000.0,0.58,162.0,0.96,1/1,1364000.0,4.581671533135802,1348400.0,0.8184740232169323,0.9885630498533724,1.0297531769305963
26.9651,26.6602,27.2597,415.21253,4448000.0,3775000.0,3896000.0,3810000.0,3839000.0,3753000.0,3955000.0,3671000.0,3852000.0,3772000.0,26.96,163.0,0.98,1/1,3908000.0,7.994462401703687,3846200.0,1.7587208320763787,0.9841862845445241,1.0042717189229837
27.3423,27.1444,27.6493,403.04272,2821000.0,2238000.0,2375000.0,2320000.0,2235000.0,2301000.0,2274000.0,2273000.0,2240000.0,2853000.0,27.35,164.0,0.88,1/1,2524600.0,11.400923958371575,2261400.0,1.6089175928618198,0.8957458607304127,1.0178930235572872
3.7957,3.4904,3.9087,406.20973,791300.0,695300.0,801200.0,721900.0,714600.0,696000.0,734200.0,705000.0,721500.0,637100.0,3.79,165.0,1.05,1/1,726120.0,9.532271247374398,717500.0,1.9900320991350016,0.988128683964083,0.9410749371086504
14.4507,14.1502,14.7494,352.21279,4246000.0,4806000.0,3556000.0,4112000.0,4187000.0,5059000.0,3956000.0,4190000.0,4186000.0,4332000.0,14.45,166.0,0.97,1/1,4276600.0,12.499111348110313,4249400.0,7.649760337228301,0.9936398073235748,1.0243709353851287
13.1788,12.8802,13.4796,510.15808,1455000.0,1644000.0,1484000.0,1561000.0,1514000.0,1597000.0,1587000.0,1440000.0,1545000.0,1426000.0,13.18,167.0,1.13,1/1,1480400.0,4.636511094822994,1570200.0,3.1210764448224637,1.060659281275331,0.938636532102063
7.9532,7.7203,8.1699,319.07557,202400.0,195800.0,202700.0,258200.0,205300.0,210100.0,207800.0,206500.0,208800.0,205200.0,7.95,168.0,1.08,1/1,205380.0,1.5325439287998501,215180.0,11.428623736718793,1.0477164280845261,0.9701078037819686
11.298,11.0002,11.5998,845.4842,895800.0,956300.0,922900.0,843700.0,858200.0,843300.0,699100.0,842800.0,778500.0,803700.0,11.3,169.0,0.87,1/1,861700.0,5.494930394052781,827160.0,11.577189633119787,0.9599164442381339,1.1033522347564757
28.1444,27.9052,28.4399,535.15934,4967000.0,3946000.0,4309000.0,4618000.0,3986000.0,4188000.0,4058000.0,4198000.0,4030000.0,4890000.0,28.14,170.0,0.91,1/1,4510400.0,8.5486116805396,4127600.0,6.721574842117765,0.9151294785384888,1.005636789602735
12.4626,12.1605,12.7596,540.26247,2114000.0,2174000.0,2084000.0,2321000.0,2084000.0,2330000.0,2143000.0,2077000.0,2117000.0,1991000.0,12.46,171.0,1.1,1/1,2119200.0,5.9650263374357175,2167800.0,4.235828430934819,1.022933182332956,0.9299392566663235
31.6983,31.5354,31.9974,980.57447,1318000.0,1237000.0,1055000.0,1313000.0,1250000.0,1209000.0,1229000.0,1191000.0,1267000.0,1359000.0,31.7,172.0,0.99,1/1,1226400.0,9.725713484394499,1259200.0,2.6472892820839475,1.0267449445531638,1.0371161056092564
9.1738,8.9187,9.4776,445.14718,644400.0,679300.0,693600.0,641400.0,691200.0,637400.0,735300.0,628600.0,695900.0,669100.0,9.18,173.0,1.16,1/1,654620.0,4.0468009440066215,688620.0,4.900578369343165,1.0519385292230607,0.9068435596750525
5.6159,5.3207,5.9198,289.22759,8907000.0,7722000.0,8535000.0,8157000.0,7578000.0,8347000.0,7469000.0,8422000.0,7487000.0,8297000.0,5.62,174.0,0.84,1/1,8501600.0,2.866546031095239,7682600.0,3.6898367187895644,0.9036651924343653,1.0757918957551968
29.5602,29.4041,29.86,483.08508,4626000.0,4027000.0,4136000.0,4427000.0,4078000.0,4189000.0,4077000.0,4163000.0,4043000.0,4572000.0,29.56,175.0,0.95,1/1,4337200.0,5.544642254802162,4130400.0,4.049406569688968,0.9523194687817025,1.0024415460860026
24.8191,24.5203,25.1199,720.43591,4539000.0,4375000.0,4470000.0,4299000.0,4486000.0,4560000.0,4191000.0,4522000.0,4311000.0,4531000.0,24.82,177.0,0.98,1/1,4524400.0,0.7404461643609033,4332400.0,2.501357554759156,0.9575634338254796,0.9771055447198772
31.3942,31.3488,31.5291,564.3088,736200.0,586400.0,651800.0,702500.0,602600.0,609400.0,597200.0,592700.0,607300.0,711000.0,31.39,178.0,0.89,1/1,660220.0,9.448071406397068,619200.0,7.62468051907626,0.9378691951167792,1.0537856124907632
26.9295,26.816,27.12,412.19226,158600.0,133000.0,132100.0,128300.0,131700.0,129900.0,134300.0,129600.0,132300.0,134400.0,26.93,179.0,0.98,1/1,136920.0,8.963344861209757,131920.0,1.700433583118248,0.9634823254455156,0.9831452300464445
22.724,22.4218,23.0275,847.45202,856000.0,833400.0,820800.0,829500.0,834200.0,841000.0,686500.0,849500.0,820400.0,930200.0,22.72,180.0,0.93,1/1,859500.0,4.849955687719028,800800.0,8.008249644472956,0.9317044793484585,1.001832773492966
4.526,4.2307,4.6412,294.16008,315900.0,273100.0,316200.0,276100.0,271200.0,282600.0,260500.0,305900.0,266800.0,298200.0,4.53,181.0,1.0,1/1,303760.0,4.612932790791852,269540.0,2.2543703616819983,0.8873452725836186,0.8873452725836186
31.6536,31.589,31.9498,329.13228,11520000.0,8763000.0,10060000.0,9981000.0,8350000.0,9630000.0,8224000.0,9485000.0,8324000.0,11350000.0,31.65,182.0,0.82,1/1,10409000.0,9.242556351021781,8728400.0,8.363011016122467,0.8385435680660966,1.0226141073976789
28.8727,28.6769,29.1691,465.09466,8642000.0,7709000.0,7898000.0,8238000.0,7698000.0,7883000.0,7692000.0,7793000.0,7689000.0,8677000.0,28.87,183.0,0.95,1/1,8178600.0,5.3921943734790245,7805200.0,3.1013096581967377,0.9543442642995134,1.0045729097889615
4.4307,4.1304,4.7284,296.18601,5874000.0,4732000.0,5222000.0,4872000.0,4613000.0,5393000.0,4510000.0,5281000.0,4580000.0,5283000.0,4.43,184.0,0.92,1/1,5410600.0,4.922118905252002,4661400.0,3.0570628955140973,0.8615310686430341,0.9364468137424283
3.9148,3.6107,4.2083,221.11086,5490000.0,4865000.0,5572000.0,4830000.0,4388000.0,4928000.0,4613000.0,4990000.0,4609000.0,4881000.0,3.91,185.0,1.01,1/1,5172200.0,6.401209798261235,4661000.0,4.150707295038076,0.901163914775144,0.8922414997773703
0.5815,0.5572,0.6902,304.20255,857300.0,771100.0,673600.0,775200.0,731400.0,844300.0,772900.0,771000.0,825800.0,789100.0,0.58,186.0,0.98,1/1,787060.0,9.281402785152876,775280.0,4.326727679229172,0.985032907275176,1.005135619668547
4.4848,4.3134,4.6921,496.24368,1585000.0,1667000.0,1455000.0,1624000.0,1761000.0,1512000.0,1704000.0,1461000.0,1758000.0,1507000.0,4.48,187.0,1.22,1/1,1504000.0,3.4682982329108976,1702800.0,3.4652297336851468,1.1321808510638298,0.9280170910359261
25.4367,25.2055,25.7399,379.16628,3606000.0,3192000.0,3788000.0,3223000.0,3030000.0,3593000.0,2860000.0,4253000.0,2976000.0,3566000.0,25.44,188.0,0.88,1/1,3761200.0,7.672011570664973,3056200.0,4.9589663722918385,0.8125598213336169,0.9233634333336556
