id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SB2.mzML:area,datafile:SB2.mzML:rt,datafile:SB2.mzML:mz_range:min,datafile:SB2.mzML:mz_range:max,datafile:SB2.mzML:fwhm,datafile:SB2.mzML:rt_range:min,datafile:SB2.mzML:rt_range:max,datafile:SB2.mzML:feature_state,datafile:SB2.mzML:mz,datafile:SB2.mzML:intensity_range:min,datafile:SB2.mzML:intensity_range:max,datafile:SB2.mzML:asymmetry_factor,datafile:SB2.mzML:tailing_factor,datafile:SB2.mzML:height,datafile:SA4.mzML:area,datafile:SA4.mzML:rt,datafile:SA4.mzML:mz_range:min,datafile:SA4.mzML:mz_range:max,datafile:SA4.mzML:fwhm,datafile:SA4.mzML:rt_range:min,datafile:SA4.mzML:rt_range:max,datafile:SA4.mzML:feature_state,datafile:SA4.mzML:mz,datafile:SA4.mzML:intensity_range:min,datafile:SA4.mzML:intensity_range:max,datafile:SA4.mzML:asymmetry_factor,datafile:SA4.mzML:tailing_factor,datafile:SA4.mzML:height,datafile:SB4.mzML:area,datafile:SB4.mzML:rt,datafile:SB4.mzML:mz_range:min,datafile:SB4.mzML:mz_range:max,datafile:SB4.mzML:fwhm,datafile:SB4.mzML:rt_range:min,datafile:SB4.mzML:rt_range:max,datafile:SB4.mzML:feature_state,datafile:SB4.mzML:mz,datafile:SB4.mzML:intensity_range:min,datafile:SB4.mzML:intensity_range:max,datafile:SB4.mzML:asymmetry_factor,datafile:SB4.mzML:tailing_factor,datafile:SB4.mzML:height,datafile:SA5.mzML:area,datafile:SA5.mzML:rt,datafile:SA5.mzML:mz_range:min,datafile:SA5.mzML:mz_range:max,datafile:SA5.mzML:fwhm,datafile:SA5.mzML:rt_range:min,datafile:SA5.mzML:rt_range:max,datafile:SA5.mzML:feature_state,datafile:SA5.mzML:mz,datafile:SA5.mzML:intensity_range:min,datafile:SA5.mzML:intensity_range:max,datafile:SA5.mzML:asymmetry_factor,datafile:SA5.mzML:tailing_factor,datafile:SA5.mzML:height,datafile:SB3.mzML:area,datafile:SB3.mzML:rt,datafile:SB3.mzML:mz_range:min,datafile:SB3.mzML:mz_range:max,datafile:SB3.mzML:fwhm,datafile:SB3.mzML:rt_range:min,datafile:SB3.mzML:rt_range:max,datafile:SB3.mzML:feature_state,datafile:SB3.mzML:mz,datafile:SB3.mzML:intensity_range:min,datafile:SB3.mzML:intensity_range:max,datafile:SB3.mzML:asymmetry_factor,datafile:SB3.mzML:tailing_factor,datafile:SB3.mzML:height,datafile:SB5.mzML:area,datafile:SB5.mzML:rt,datafile:SB5.mzML:mz_range:min,datafile:SB5.mzML:mz_range:max,datafile:SB5.mzML:fwhm,datafile:SB5.mzML:rt_range:min,datafile:SB5.mzML:rt_range:max,datafile:SB5.mzML:feature_state,datafile:SB5.mzML:mz,datafile:SB5.mzML:intensity_range:min,datafile:SB5.mzML:intensity_range:max,datafile:SB5.mzML:asymmetry_factor,datafile:SB5.mzML:tailing_factor,datafile:SB5.mzML:height,datafile:SA1.mzML:area,datafile:SA1.mzML:rt,datafile:SA1.mzML:mz_range:min,datafile:SA1.mzML:mz_range:max,datafile:SA1.mzML:fwhm,datafile:SA1.mzML:rt_range:min,datafile:SA1.mzML:rt_range:max,datafile:SA1.mzML:feature_state,datafile:SA1.mzML:mz,datafile:SA1.mzML:intensity_range:min,datafile:SA1.mzML:intensity_range:max,datafile:SA1.mzML:asymmetry_factor,datafile:SA1.mzML:tailing_factor,datafile:SA1.mzML:height,datafile:SA3.mzML:area,datafile:SA3.mzML:rt,datafile:SA3.mzML:mz_range:min,datafile:SA3.mzML:mz_range:max,datafile:SA3.mzML:fwhm,datafile:SA3.mzML:rt_range:min,datafile:SA3.mzML:rt_range:max,datafile:SA3.mzML:feature_state,datafile:SA3.mzML:mz,datafile:SA3.mzML:intensity_range:min,datafile:SA3.mzML:intensity_range:max,datafile:SA3.mzML:asymmetry_factor,datafile:SA3.mzML:tailing_factor,datafile:SA3.mzML:height,datafile:SA2.mzML:area,datafile:SA2.mzML:rt,datafile:SA2.mzML:mz_range:min,datafile:SA2.mzML:mz_range:max,datafile:SA2.mzML:fwhm,datafile:SA2.mzML:rt_range:min,datafile:SA2.mzML:rt_range:max,datafile:SA2.mzML:feature_state,datafile:SA2.mzML:mz,datafile:SA2.mzML:intensity_range:min,datafile:SA2.mzML:intensity_range:max,datafile:SA2.mzML:asymmetry_factor,datafile:SA2.mzML:tailing_factor,datafile:SA2.mzML:height,datafile:SB1.mzML:area,datafile:SB1.mzML:rt,datafile:SB1.mzML:mz_range:min,datafile:SB1.mzML:mz_range:max,datafile:SB1.mzML:fwhm,datafile:SB1.mzML:rt_range:min,datafile:SB1.mzML:rt_range:max,datafile:SB1.mzML:feature_state,datafile:SB1.mzML:mz,datafile:SB1.mzML:intensity_range:min,datafile:SB1.mzML:intensity_range:max,datafile:SB1.mzML:asymmetry_factor,datafile:SB1.mzML:tailing_factor,datafile:SB1.mzML:height
256,8.136E5,5.4665,325.97031,325.97215,0.7,7,0,0.807,3.12,0.00102,0.1176,0,5.3556,5.5695,325.97116,2.469E4,1.279E7,1.279E7,8.108E5,5.5022,325.97031,325.97215,0.0929,5.3914,5.5679,ESTIMATED,325.97072,2.469E4,1.165E7,1.0279,0.9199,1.165E7,7.643E5,5.4172,325.97019,325.97208,0.0763,5.3725,5.5692,ESTIMATED,325.97121,5.889E4,9.985E6,1.7787,1.5914,9.985E6,3.815E5,5.5513,325.96906,325.97224,0.0342,5.4376,5.5513,ESTIMATED,325.97087,3.155E4,1.065E7,,0.5,1.065E7,7.679E5,5.428,325.97022,325.97201,0.0725,5.3713,5.5621,ESTIMATED,325.97108,5.261E4,9.939E6,1.2734,1.3152,9.939E6,7.332E5,5.5268,325.97011,325.97222,0.0725,5.41,5.5685,ESTIMATED,325.97076,2.564E4,1.068E7,0.6282,0.7732,1.068E7,1.587E5,5.5522,325.97021,325.97224,0.0183,5.4597,5.5522,ESTIMATED,325.97069,3.027E4,6.999E6,,0.5,6.999E6,7.301E5,5.3883,325.97004,325.97203,0.1852,5.3556,5.5488,ESTIMATED,325.97123,2.79E4,1.111E7,2.0942,1.8441,1.111E7,7.579E5,5.4092,325.97026,325.97191,0.0801,5.3704,5.5671,ESTIMATED,325.97174,4.477E4,9.81E6,2.2783,1.7797,9.81E6,8.135E5,5.4128,325.97009,325.97199,0.0705,5.3712,5.5494,ESTIMATED,325.97165,6.303E4,1.279E7,2.398,1.5267,1.279E7,8.136E5,5.4768,325.97038,325.97218,0.0745,5.372,5.5695,ESTIMATED,325.97162,9.24E4,9.998E6,1.0357,1.0183,9.998E6
257,1.963E6,5.454,341.10722,341.10762,1,10,0,0.889,1.3,0.00044,0.0477,0,5.36,5.5596,341.10734,5.631E4,2.335E7,2.335E7,1.87E6,5.4483,341.10722,341.10762,0.1732,5.3615,5.559,ESTIMATED,341.10748,4.753E5,2.109E7,0.8832,0.983,2.109E7,1.752E6,5.4678,341.10698,341.10732,0.0877,5.3605,5.5572,ESTIMATED,341.10721,3.989E5,1.907E7,0.9706,0.9733,1.907E7,1.937E6,5.4286,341.1071,341.10775,0.0793,5.3627,5.5572,ESTIMATED,341.10756,3.081E5,2.312E7,1.1724,1.2706,2.312E7,1.753E6,5.4608,341.1069,341.10741,0.0833,5.3624,5.5591,ESTIMATED,341.10728,8.341E5,1.918E7,0.9812,0.9788,1.918E7,1.906E6,5.437,341.1072,341.10774,0.0856,5.3621,5.5596,ESTIMATED,341.10751,3.916E5,2.204E7,1.0311,1.1452,2.204E7,1.963E6,5.4267,341.10714,341.10765,0.0821,5.3608,5.5582,ESTIMATED,341.10754,3.314E5,2.335E7,1.0714,1.1475,2.335E7,1.774E6,5.4744,341.10678,341.10747,0.0805,5.3616,5.5577,ESTIMATED,341.10719,5.631E4,2.066E7,1.1317,0.9835,2.066E7,1.753E6,5.4657,341.10691,341.10728,0.0891,5.3614,5.5581,ESTIMATED,341.10714,6.458E5,1.884E7,0.9328,0.982,1.884E7,1.95E6,5.4691,341.10686,341.1073,0.0863,5.3623,5.5584,ESTIMATED,341.10712,6.704E5,2.083E7,0.8712,1.0186,2.083E7,1.814E6,5.4619,341.1072,341.10773,0.08,5.36,5.5575,ESTIMATED,341.10742,5.831E5,2.075E7,0.7006,0.8954,2.075E7
258,2.072E6,5.4668,500.27628,500.27963,0.7,7,0,0.878,1.24,0.00062,0.1057,0,5.3556,5.5695,500.27902,2.444E4,2.35E7,2.35E7,1.891E6,5.4903,500.27628,500.27963,0.0806,5.3735,5.5679,ESTIMATED,500.2791,3.946E4,2.262E7,0.7494,0.9546,2.262E7,1.815E6,5.4351,500.27854,500.2791,0.0898,5.3725,5.5692,ESTIMATED,500.27887,1.493E6,1.879E7,1.9129,4.6778,1.879E7,1.164E6,5.5334,500.27643,500.27954,0.0558,5.4077,5.5543,ESTIMATED,500.27919,2.444E4,1.977E7,0.2713,0.6243,1.977E7,1.896E6,5.4399,500.27616,500.27923,0.0935,5.3713,5.5681,ESTIMATED,500.27896,1.425E6,2.119E7,1.6007,1.4934,2.119E7,1.671E6,5.5149,500.27637,500.27965,0.0808,5.398,5.5685,ESTIMATED,500.27935,5.108E4,2.156E7,0.7319,0.8192,2.156E7,6.38E5,5.5522,500.27616,500.27957,0.0295,5.4327,5.5522,ESTIMATED,500.27925,3.617E4,1.902E7,,0.5,1.902E7,1.634E6,5.3972,500.2785,500.27911,0.0775,5.3556,5.5547,ESTIMATED,500.27881,1.024E6,1.898E7,2.812,2.5725,1.898E7,1.839E6,5.4092,500.2785,500.27899,0.0969,5.3704,5.5671,ESTIMATED,500.27874,1.304E6,1.802E7,3.6001,2.5296,1.802E7,1.857E6,5.4306,500.2785,500.279,0.0995,5.3712,5.5673,ESTIMATED,500.27873,1.219E6,2.098E7,1.9956,1.631,2.098E7,2.072E6,5.4649,500.27874,500.27948,0.0826,5.372,5.5695,ESTIMATED,500.27924,4.751E5,2.35E7,1.5165,1.1714,2.35E7
259,4.413E6,5.4675,214.10854,214.10954,1,10,0,0.907,0.89,0.00019,0.0453,0,5.3704,5.5696,214.10926,4.447E4,4.821E7,4.821E7,2.104E5,5.4633,214.10854,214.10954,0.0885,5.3705,5.5679,ESTIMATED,214.10933,5.509E4,2.478E6,0.8834,1.0351,2.478E6,3.86E6,5.4826,214.10914,214.10926,0.0874,5.3725,5.5692,ESTIMATED,214.10921,1.93E6,4.31E7,0.785,0.9293,4.31E7,2.174E5,5.4586,214.10858,214.1096,0.077,5.3717,5.5632,ESTIMATED,214.10934,4.447E4,2.598E6,0.8569,1.0205,2.598E6,3.803E6,5.4756,214.10917,214.10932,0.0879,5.3713,5.5681,ESTIMATED,214.10926,2.163E6,4.092E7,0.7882,1.332,4.092E7,2.116E5,5.4549,214.10856,214.10947,0.0886,5.3711,5.5626,ESTIMATED,214.10933,5.449E4,2.563E6,1.2002,1.1011,2.563E6,2.219E5,5.4417,214.10856,214.10949,0.0747,5.3728,5.5671,ESTIMATED,214.10934,4.977E4,2.824E6,1.2584,1.2959,2.824E6,3.869E6,5.4744,214.10902,214.10926,0.0808,5.3705,5.5696,ESTIMATED,214.1092,5.05E5,4.442E7,1.1508,1.0985,4.442E7,3.904E6,5.4716,214.1091,214.10924,0.0802,5.3704,5.5671,ESTIMATED,214.10917,2.438E6,4.283E7,0.9334,1.0792,4.283E7,4.413E6,5.4869,214.10908,214.10922,0.0867,5.3712,5.5673,ESTIMATED,214.10915,2.431E6,4.821E7,0.7537,0.8307,4.821E7,2.052E5,5.4649,214.10901,214.10938,0.0913,5.372,5.5695,ESTIMATED,214.10929,1.097E5,2.301E6,0.9352,1.0524,2.301E6
260,4.626E5,5.4872,182.0634,182.06418,0.6,6,0,0.918,0.9,0.00016,0.0191,0,5.3831,5.589,182.06389,1.586E5,4.302E6,4.302E6,3.89E5,5.5022,182.0634,182.06418,0.1354,5.3854,5.5828,ESTIMATED,182.06396,2.065E5,3.318E6,0.6405,0.8707,3.318E6,3.946E5,5.4826,182.06375,182.06399,0.107,5.3904,5.5871,ESTIMATED,182.06383,2.499E5,3.485E6,1.0321,1.2415,3.485E6,4.035E5,5.4886,182.06336,182.06421,0.1327,5.3837,5.5811,ESTIMATED,182.06398,2.332E5,3.409E6,0.8514,0.9411,3.409E6,3.727E5,5.4727,182.06381,182.06403,0.1323,5.3923,5.589,ESTIMATED,182.06387,1.586E5,3.153E6,1.2582,1.1888,3.153E6,3.983E5,5.4939,182.06353,182.06409,0.1404,5.3831,5.5805,ESTIMATED,182.06398,3.017E5,3.239E6,0.7446,0.906,3.239E6,4.076E5,5.4896,182.0639,182.06429,0.1367,5.3847,5.582,ESTIMATED,182.06399,2.394E5,3.4E6,0.8207,0.9356,3.4E6,4E5,5.4803,182.06376,182.06415,0.1251,5.3913,5.5875,ESTIMATED,182.06382,2.473E5,3.747E6,1.0363,1.1018,3.747E6,3.785E5,5.4806,182.06372,182.06406,0.1035,5.3913,5.588,ESTIMATED,182.06379,2.132E5,3.383E6,1.0476,1.0631,3.383E6,4.626E5,5.4899,182.0637,182.06407,0.127,5.392,5.5882,ESTIMATED,182.06378,2.736E5,4.302E6,0.8432,1.0209,4.302E6,3.752E5,5.4918,182.06389,182.06411,0.13,5.3929,5.5873,ESTIMATED,182.06394,2.355E5,3.266E6,0.8072,0.9956,3.266E6
261,9.229E5,5.5016,485.18898,485.19218,1,10,0,0.884,1.09,0.00053,0.0897,0,5.4002,5.6,485.18903,2.304E4,1.104E7,1.104E7,7.892E5,5.5022,485.18898,485.19218,0.0826,5.4094,5.5977,ESTIMATED,485.18922,4.026E4,9.636E6,0.7801,1.1887,9.636E6,8.92E5,5.4856,485.18842,485.18906,0.0713,5.4023,5.599,ESTIMATED,485.18886,4.063E5,1.104E7,1.5943,1.2752,1.104E7,7.302E5,5.5304,485.18865,485.19024,0.0903,5.4286,5.599,ESTIMATED,485.18927,2.907E4,8.484E6,1.0563,0.9489,8.484E6,8.887E5,5.4786,485.18863,485.18944,0.0744,5.4012,5.598,ESTIMATED,485.18896,3.692E5,1.018E7,1.744,1.3034,1.018E7,7.499E5,5.5328,485.18877,485.19025,0.081,5.422,5.5984,ESTIMATED,485.18926,2.554E4,9.074E6,0.8891,0.8914,9.074E6,7.091E5,5.5552,485.18885,485.19023,0.0894,5.4477,5.6,ESTIMATED,485.18926,2.304E4,8.708E6,0.5641,0.7477,8.708E6,8.2E5,5.4655,485.18842,485.18915,0.0967,5.4002,5.5994,ESTIMATED,485.18881,9.042E5,9.046E6,1.8937,1.5465,9.046E6,9.008E5,5.4806,485.18828,485.1891,0.0872,5.4003,5.5999,ESTIMATED,485.18876,5.783E5,9.644E6,1.0447,1.2535,9.644E6,9.229E5,5.484,485.18839,485.19105,0.0797,5.4009,5.5972,ESTIMATED,485.18875,7.813E5,1.058E7,1.3546,1.1241,1.058E7,8.457E5,5.5008,485.18892,485.18974,0.088,5.4019,5.5993,ESTIMATED,485.18918,4.977E4,1.002E7,1.6675,1.1264,1.002E7
262,1.358E6,5.4971,378.13435,378.13472,0.8,8,0,0.88,0.87,0.00033,0.1039,0,5.4003,5.608,378.13443,5.578E4,1.456E7,1.456E7,1.34E6,5.5201,378.13435,378.13472,0.1068,5.4004,5.5977,ESTIMATED,378.13456,9.044E5,1.252E7,0.5748,0.8927,1.252E7,1.031E6,5.4678,378.13385,378.13612,0.0894,5.4113,5.608,ESTIMATED,378.13427,1.629E5,1.153E7,1.385,1.3231,1.153E7,1.358E6,5.5513,378.13398,378.13476,0.3499,5.4017,5.599,ESTIMATED,378.13461,2.861E5,1.325E7,0.3891,0.6748,1.325E7,1.116E6,5.4756,378.13404,378.13453,0.1101,5.4012,5.598,ESTIMATED,378.13434,1.66E5,1.183E7,0.9734,1.1106,1.183E7,1.356E6,5.5357,378.1343,378.13475,0.1046,5.401,5.5984,ESTIMATED,378.13459,6.604E5,1.294E7,0.5153,0.736,1.294E7,1.34E6,5.5612,378.1326,378.13475,0.1002,5.4027,5.6,ESTIMATED,378.1346,1.533E5,1.456E7,0.3297,0.651,1.456E7,9.107E5,5.4328,378.13381,378.13612,0.0879,5.4091,5.5965,ESTIMATED,378.13424,5.578E4,1.326E7,3.7896,2.5377,1.326E7,1.056E6,5.4657,378.13363,378.13622,0.1008,5.4003,5.5999,ESTIMATED,378.13428,1.151E5,1.202E7,1.1628,1.2242,1.202E7,1.148E6,5.4573,378.13393,378.13606,0.0985,5.4009,5.5972,ESTIMATED,378.13428,1.337E5,1.29E7,1.3551,1.3799,1.29E7,1.269E6,5.5038,378.13422,378.13467,0.1066,5.4019,5.5993,ESTIMATED,378.1345,4.366E5,1.26E7,0.7828,0.9179,1.26E7
263,2.716E5,5.5421,571.31612,571.31757,0.9,9,0,0.879,1.16,0.00066,0.1067,0,5.4409,5.6398,571.31628,2.461E4,3.329E6,3.329E6,2.452E5,5.553,571.31612,571.31757,0.079,5.4453,5.6396,ESTIMATED,571.31651,4.413E4,2.789E6,1.1263,0.9592,2.789E6,2.691E5,5.5184,571.31469,571.31648,0.0838,5.441,5.6379,ESTIMATED,571.31606,2.319E5,2.919E6,1.9819,1.352,2.919E6,2.563E5,5.593,571.31264,571.31699,0.0901,5.4706,5.638,ESTIMATED,571.31659,2.461E4,3.161E6,0.4901,0.7058,3.161E6,2.681E5,5.5292,571.31578,571.31694,0.0824,5.4429,5.6398,ESTIMATED,571.31619,1.868E5,3.024E6,0.7,1.0834,3.024E6,2.428E5,5.5834,571.31261,571.31739,0.0963,5.4609,5.6373,ESTIMATED,571.31655,2.539E4,2.658E6,0.5789,0.7574,2.658E6,2.34E5,5.6029,571.31455,571.31784,0.0934,5.4836,5.633,ESTIMATED,571.31652,9.272E4,3.266E6,0.3565,0.653,3.266E6,2.27E5,5.4863,571.31535,571.31685,0.0966,5.4417,5.6383,ESTIMATED,571.31601,1.446E5,2.537E6,2.7424,1.9777,2.537E6,2.716E5,5.5253,571.31513,571.31658,0.0824,5.4419,5.6388,ESTIMATED,571.31601,2.196E5,3.202E6,1.0643,1.1753,3.202E6,2.499E5,5.4958,571.31432,571.31637,0.0836,5.4425,5.6389,ESTIMATED,571.31592,1.632E5,2.995E6,1.9544,1.7042,2.995E6,2.587E5,5.5337,571.3159,571.31711,1.2458,5.4409,5.6382,ESTIMATED,571.31645,9.369E4,3.329E6,1.2401,1.1307,3.329E6
264,1.388E6,5.5424,272.98703,272.9873,1,10,0,0.902,1.16,0.00032,0.03,0,5.4406,5.6398,272.98711,3.609E5,1.421E7,1.421E7,1.225E6,5.55,272.98703,272.9873,0.1075,5.4423,5.6396,ESTIMATED,272.9872,7.803E5,1.163E7,0.7233,0.921,1.163E7,1.22E6,5.5393,272.98678,272.98713,0.1043,5.441,5.6379,ESTIMATED,272.987,5.759E5,1.187E7,0.8104,1.0038,1.187E7,1.286E6,5.5513,272.98704,272.98733,0.1056,5.4406,5.638,ESTIMATED,272.98725,7.422E5,1.215E7,0.6102,0.8854,1.215E7,1.211E6,5.5352,272.98687,272.98713,0.1077,5.4429,5.6398,ESTIMATED,272.98705,5.077E5,1.204E7,0.9896,1.0252,1.204E7,1.249E6,5.5536,272.98707,272.9873,0.103,5.443,5.6373,ESTIMATED,272.98723,8.135E5,1.189E7,0.789,0.8671,1.189E7,1.319E6,5.5552,272.98704,272.98735,0.0954,5.4417,5.639,ESTIMATED,272.98723,6.975E5,1.373E7,0.8116,0.8676,1.373E7,1.235E6,5.5398,272.98683,272.98708,0.0952,5.4417,5.6383,ESTIMATED,272.98698,3.609E5,1.281E7,0.6801,0.9515,1.281E7,1.189E6,5.5253,272.98663,272.9881,0.1045,5.4419,5.6388,ESTIMATED,272.98702,4.618E5,1.154E7,1.1227,1.1896,1.154E7,1.388E6,5.5405,272.98673,272.98703,0.1176,5.4425,5.6389,ESTIMATED,272.98693,4.324E5,1.421E7,0.7316,0.9869,1.421E7,1.185E6,5.5337,272.98693,272.98725,0.1116,5.4409,5.6382,ESTIMATED,272.98716,7.895E5,1.148E7,1.0005,1.0664,1.148E7
265,1.151E6,5.5491,446.17207,446.1732,0.3,3,0,0.886,0.54,0.00024,0.1072,0,5.4529,5.6592,446.17252,2.986E4,1.538E7,1.538E7,1.08E6,5.6037,446.17207,446.1732,0.073,5.4962,5.6577,ESTIMATED,446.17271,3.834E4,1.385E7,0.7814,0.8399,1.385E7,9.951E5,5.4826,446.17174,446.17286,0.0717,5.4529,5.6499,ESTIMATED,446.17236,2.027E5,1.409E7,2.9005,2.4692,1.409E7,1.715E5,5.6501,446.17239,446.1733,0.0154,5.5751,5.6501,ESTIMATED,446.17273,3.28E4,8.837E6,,0.5,8.837E6,1.018E6,5.4965,446.1719,446.173,0.0776,5.4608,5.6578,ESTIMATED,446.17247,1.489E5,1.353E7,2.3387,3.8212,1.353E7,7.109E5,5.6462,446.17224,446.173,0.065,5.5328,5.6523,ESTIMATED,446.17279,3.704E4,1.538E7,0.0881,0.5377,1.538E7,1.596E4,5.6511,446.17028,446.17312,0.0103,5.6059,5.6511,ESTIMATED,446.17266,2.986E4,1.285E6,,0.5,1.285E6,3.551E5,5.4536,446.1717,446.17326,0.0254,5.4536,5.6503,ESTIMATED,446.1723,9.305E4,1.015E7,,,1.015E7,9.426E5,5.4806,446.17184,446.17322,0.075,5.4538,5.6508,ESTIMATED,446.17227,1.909E5,1.371E7,3.15,2.6241,1.371E7,8.625E5,5.4691,446.17167,446.17317,0.1214,5.4543,5.6509,ESTIMATED,446.17225,1.56E5,1.524E7,5.9536,4.3323,1.524E7,1.151E6,5.5575,446.17232,446.17303,0.0746,5.4619,5.6592,ESTIMATED,446.17263,1.219E5,1.38E7,1.4741,1.2185,1.38E7
266,2.817E5,5.5454,580.28051,580.28193,0.1,1,0,0.944,0,0,0,0,5.4756,5.6773,580.28119,1.765E4,4.248E6,4.248E6,2.565E5,5.6396,580.28051,580.28193,0.0699,5.553,5.6728,ESTIMATED,580.2816,2.813E4,4.248E6,0.574,0.7477,4.248E6,1.787E5,5.4856,580.28041,580.28197,0.0946,5.4767,5.6739,ESTIMATED,580.28111,1.655E5,3.078E6,14.6949,9.2501,3.078E6,5.294E2,5.6622,580.28117,580.28146,0.007,5.6501,5.6652,ESTIMATED,580.28121,1.765E4,7.228E4,0.2501,0.625,7.228E4,2.383E5,5.4965,580.28016,580.28233,0.1443,5.4756,5.6728,ESTIMATED,580.28125,1.772E5,3.105E6,8.0225,3.9884,3.105E6,4.316E2,5.6133,580.28117,580.28146,0.0095,5.6043,5.6163,ESTIMATED,580.28119,2.827E4,5.025E4,0.3338,0.6669,5.025E4,,,,,,,,UNKNOWN,,,,,,,4.16E4,5.4803,580.27898,580.28194,0.0925,5.4774,5.6354,ESTIMATED,580.28092,5.321E4,4.84E5,52.2172,26.6086,4.84E5,1.58E5,5.4776,580.2797,580.28193,0.0464,5.4776,5.6748,ESTIMATED,580.28104,1.42E5,2.679E6,,,2.679E6,1.047E5,5.478,580.27966,580.28238,0.0269,5.478,5.6749,ESTIMATED,580.28092,8.653E4,1.952E6,,,1.952E6,2.817E5,5.5754,580.28097,580.28186,0.0951,5.5008,5.6773,ESTIMATED,580.28146,4.865E4,3.041E6,1.7214,1.2505,3.041E6
267,1.523E6,5.577,465.21832,465.21888,1,10,0,0.904,1.06,0.00049,0.0317,0,5.4803,5.6799,465.21852,1.509E6,1.634E7,1.634E7,1.169E6,5.5709,465.21832,465.21888,0.0954,5.4813,5.6789,ESTIMATED,465.21869,1.926E6,1.081E7,1.2091,1.1021,1.081E7,1.441E6,5.5751,465.21798,465.21857,0.0842,5.4826,5.6799,ESTIMATED,465.21837,2.029E6,1.513E7,1.1558,1.066,1.513E7,1.149E6,5.593,465.21837,465.21902,0.0975,5.4826,5.6773,ESTIMATED,465.21877,2.228E6,1.122E7,0.7632,0.8816,1.122E7,1.391E6,5.5681,465.21812,465.21866,0.1025,5.4816,5.6788,ESTIMATED,465.21845,1.983E6,1.321E7,1.2752,1.1394,1.321E7,1.15E6,5.5894,465.21842,465.21892,0.1029,5.4819,5.6794,ESTIMATED,465.21873,1.952E6,1.069E7,0.791,0.9185,1.069E7,1.127E6,5.585,465.21848,465.21891,0.0888,5.4806,5.6784,ESTIMATED,465.21871,1.894E6,1.118E7,1.0009,0.9472,1.118E7,1.507E6,5.5756,465.21795,465.21856,0.0863,5.4803,5.6772,ESTIMATED,465.21835,1.509E6,1.606E7,1.0242,1.0332,1.606E7,1.394E6,5.576,465.21804,465.22041,0.0999,5.4806,5.6778,ESTIMATED,465.21828,2.025E6,1.36E7,0.9735,1.0328,1.36E7,1.523E6,5.5613,465.2179,465.2185,0.0928,5.481,5.6779,ESTIMATED,465.21827,1.575E6,1.634E7,1.3996,1.2369,1.634E7,1.27E6,5.5754,465.21831,465.21886,0.2469,5.4828,5.6773,ESTIMATED,465.21863,2.1E6,1.174E7,1.0383,1.0502,1.174E7
268,1.169E6,5.5791,310.1256,310.12715,0.8,8,0,0.881,1.14,0.00035,0.0847,0,5.4803,5.6954,310.12683,8.402E4,1.321E7,1.321E7,9.674E5,5.553,310.1256,310.12715,0.0758,5.4813,5.6789,ESTIMATED,310.12695,1.998E5,1.169E7,1.1252,1.1601,1.169E7,1.075E6,5.617,310.12659,310.12682,0.0934,5.4826,5.6799,ESTIMATED,310.1267,1.92E6,1.082E7,0.4657,0.7341,1.082E7,7.595E5,5.5244,310.12663,310.12736,0.0692,5.4976,5.6954,ESTIMATED,310.127,1.079E5,1.227E7,2.7332,2.219,1.227E7,1.037E6,5.6159,310.12664,310.1269,0.0803,5.4816,5.6788,ESTIMATED,310.12677,1.042E6,1.044E7,0.4398,0.7341,1.044E7,9.493E5,5.5477,310.12665,310.12726,0.0825,5.4819,5.6794,ESTIMATED,310.12699,2.093E5,1.137E7,1.1309,1.2276,1.137E7,5.604E5,5.4986,310.12557,310.12748,0.0355,5.4986,5.6935,ESTIMATED,310.12698,8.402E4,1.321E7,,,1.321E7,1.169E6,5.6324,310.12655,310.1268,0.0797,5.4803,5.6772,ESTIMATED,310.12669,2.395E6,1.184E7,0.2946,0.6473,1.184E7,1.073E6,5.6149,310.12648,310.12676,0.0965,5.4806,5.6778,ESTIMATED,310.12665,2.058E6,1.073E7,0.4648,0.7341,1.073E7,1.158E6,5.6121,310.12647,310.12675,0.0784,5.481,5.6779,ESTIMATED,310.12663,2.098E6,1.209E7,0.5427,0.7511,1.209E7,1.077E6,5.5754,310.12653,310.12716,0.0792,5.4828,5.6773,ESTIMATED,310.1269,4.414E5,1.187E7,0.8666,1.0301,1.187E7
