id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SA4.mzML:area,datafile:SA4.mzML:rt,datafile:SA4.mzML:mz_range:min,datafile:SA4.mzML:mz_range:max,datafile:SA4.mzML:fwhm,datafile:SA4.mzML:rt_range:min,datafile:SA4.mzML:rt_range:max,datafile:SA4.mzML:feature_state,datafile:SA4.mzML:mz,datafile:SA4.mzML:intensity_range:min,datafile:SA4.mzML:intensity_range:max,datafile:SA4.mzML:asymmetry_factor,datafile:SA4.mzML:tailing_factor,datafile:SA4.mzML:height,datafile:SB5.mzML:area,datafile:SB5.mzML:rt,datafile:SB5.mzML:mz_range:min,datafile:SB5.mzML:mz_range:max,datafile:SB5.mzML:fwhm,datafile:SB5.mzML:rt_range:min,datafile:SB5.mzML:rt_range:max,datafile:SB5.mzML:feature_state,datafile:SB5.mzML:mz,datafile:SB5.mzML:intensity_range:min,datafile:SB5.mzML:intensity_range:max,datafile:SB5.mzML:asymmetry_factor,datafile:SB5.mzML:tailing_factor,datafile:SB5.mzML:height,datafile:SB2.mzML:area,datafile:SB2.mzML:rt,datafile:SB2.mzML:mz_range:min,datafile:SB2.mzML:mz_range:max,datafile:SB2.mzML:fwhm,datafile:SB2.mzML:rt_range:min,datafile:SB2.mzML:rt_range:max,datafile:SB2.mzML:feature_state,datafile:SB2.mzML:mz,datafile:SB2.mzML:intensity_range:min,datafile:SB2.mzML:intensity_range:max,datafile:SB2.mzML:asymmetry_factor,datafile:SB2.mzML:tailing_factor,datafile:SB2.mzML:height,datafile:SA1.mzML:area,datafile:SA1.mzML:rt,datafile:SA1.mzML:mz_range:min,datafile:SA1.mzML:mz_range:max,datafile:SA1.mzML:fwhm,datafile:SA1.mzML:rt_range:min,datafile:SA1.mzML:rt_range:max,datafile:SA1.mzML:feature_state,datafile:SA1.mzML:mz,datafile:SA1.mzML:intensity_range:min,datafile:SA1.mzML:intensity_range:max,datafile:SA1.mzML:asymmetry_factor,datafile:SA1.mzML:tailing_factor,datafile:SA1.mzML:height,datafile:SB4.mzML:area,datafile:SB4.mzML:rt,datafile:SB4.mzML:mz_range:min,datafile:SB4.mzML:mz_range:max,datafile:SB4.mzML:fwhm,datafile:SB4.mzML:rt_range:min,datafile:SB4.mzML:rt_range:max,datafile:SB4.mzML:feature_state,datafile:SB4.mzML:mz,datafile:SB4.mzML:intensity_range:min,datafile:SB4.mzML:intensity_range:max,datafile:SB4.mzML:asymmetry_factor,datafile:SB4.mzML:tailing_factor,datafile:SB4.mzML:height,datafile:SB3.mzML:area,datafile:SB3.mzML:rt,datafile:SB3.mzML:mz_range:min,datafile:SB3.mzML:mz_range:max,datafile:SB3.mzML:fwhm,datafile:SB3.mzML:rt_range:min,datafile:SB3.mzML:rt_range:max,datafile:SB3.mzML:feature_state,datafile:SB3.mzML:mz,datafile:SB3.mzML:intensity_range:min,datafile:SB3.mzML:intensity_range:max,datafile:SB3.mzML:asymmetry_factor,datafile:SB3.mzML:tailing_factor,datafile:SB3.mzML:height,datafile:SA2.mzML:area,datafile:SA2.mzML:rt,datafile:SA2.mzML:mz_range:min,datafile:SA2.mzML:mz_range:max,datafile:SA2.mzML:fwhm,datafile:SA2.mzML:rt_range:min,datafile:SA2.mzML:rt_range:max,datafile:SA2.mzML:feature_state,datafile:SA2.mzML:mz,datafile:SA2.mzML:intensity_range:min,datafile:SA2.mzML:intensity_range:max,datafile:SA2.mzML:asymmetry_factor,datafile:SA2.mzML:tailing_factor,datafile:SA2.mzML:height,datafile:SA3.mzML:area,datafile:SA3.mzML:rt,datafile:SA3.mzML:mz_range:min,datafile:SA3.mzML:mz_range:max,datafile:SA3.mzML:fwhm,datafile:SA3.mzML:rt_range:min,datafile:SA3.mzML:rt_range:max,datafile:SA3.mzML:feature_state,datafile:SA3.mzML:mz,datafile:SA3.mzML:intensity_range:min,datafile:SA3.mzML:intensity_range:max,datafile:SA3.mzML:asymmetry_factor,datafile:SA3.mzML:tailing_factor,datafile:SA3.mzML:height,datafile:SB1.mzML:area,datafile:SB1.mzML:rt,datafile:SB1.mzML:mz_range:min,datafile:SB1.mzML:mz_range:max,datafile:SB1.mzML:fwhm,datafile:SB1.mzML:rt_range:min,datafile:SB1.mzML:rt_range:max,datafile:SB1.mzML:feature_state,datafile:SB1.mzML:mz,datafile:SB1.mzML:intensity_range:min,datafile:SB1.mzML:intensity_range:max,datafile:SB1.mzML:asymmetry_factor,datafile:SB1.mzML:tailing_factor,datafile:SB1.mzML:height,datafile:SA5.mzML:area,datafile:SA5.mzML:rt,datafile:SA5.mzML:mz_range:min,datafile:SA5.mzML:mz_range:max,datafile:SA5.mzML:fwhm,datafile:SA5.mzML:rt_range:min,datafile:SA5.mzML:rt_range:max,datafile:SA5.mzML:feature_state,datafile:SA5.mzML:mz,datafile:SA5.mzML:intensity_range:min,datafile:SA5.mzML:intensity_range:max,datafile:SA5.mzML:asymmetry_factor,datafile:SA5.mzML:tailing_factor,datafile:SA5.mzML:height
98,1.384E6,3.3901,341.15129,341.15324,0.7,7,10,0.921,0.91,0.00031,0.0177,0,3.3379,3.6593,341.15171,8.088E4,2.267E7,2.267E7,3.993E5,3.3647,341.15102,341.15193,0.0255,3.3443,3.4203,ESTIMATED,341.15126,8.91E4,1.318E7,3.5647,2.0225,1.318E7,1.348E6,3.4378,341.1513,341.15403,0.0326,3.3617,3.6285,ESTIMATED,341.15268,1.602E5,2.267E7,0.8378,1.115,2.267E7,3.938E5,3.3771,341.15129,341.15324,0.0258,3.3536,3.4151,ESTIMATED,341.15147,1.65E5,1.314E7,1.8423,1.4092,1.314E7,4.119E5,3.3612,341.15104,341.15165,0.0269,3.3379,3.4137,ESTIMATED,341.15126,4.621E5,1.314E7,4.205,1.6254,1.314E7,1.315E6,3.4509,341.1513,341.15428,0.0748,3.3602,3.6593,ESTIMATED,341.15268,9.376E4,2.174E7,0.6482,1.0238,2.174E7,1.384E6,3.4569,341.1513,341.15383,0.0814,3.3573,3.6477,ESTIMATED,341.15264,8.852E4,2.122E7,0.657,1.0047,2.122E7,4.214E5,3.3594,341.15099,341.15325,0.0244,3.339,3.412,ESTIMATED,341.15116,1.415E5,1.453E7,2.3339,1.66,1.453E7,3.99E5,3.3599,341.15097,341.15164,0.0266,3.3394,3.4096,ESTIMATED,341.15121,1.06E5,1.323E7,4.4853,1.9258,1.323E7,3.903E5,3.3703,341.15129,341.15309,0.026,3.3469,3.4142,ESTIMATED,341.15143,1.081E5,1.304E7,2.2947,1.6076,1.304E7,3.987E5,3.3627,341.15106,341.15313,0.0255,3.3393,3.4125,ESTIMATED,341.15133,8.088E4,1.359E7,3.2556,1.7504,1.359E7
99,1.156E6,3.3664,342.16957,342.17336,1,10,0,0.847,3.54,0.00121,0.0147,0,3.2577,3.4613,342.17061,5.165E4,3.483E7,3.483E7,1.001E6,3.3735,342.1695,342.17315,0.028,3.2741,3.4613,ESTIMATED,342.17018,6.339E4,2.897E7,0.7615,0.9048,2.897E7,1.109E6,3.3588,342.16972,342.17344,0.0262,3.2593,3.429,ESTIMATED,342.17035,5.668E4,3.483E7,0.987,0.9749,3.483E7,1.007E6,3.3653,342.16957,342.17336,0.0269,3.2746,3.4385,ESTIMATED,342.17051,8.371E4,2.945E7,0.9244,0.9372,2.945E7,1.066E6,3.37,342.1691,342.17308,0.0276,3.2765,3.4547,ESTIMATED,342.16999,8.526E4,3.043E7,0.8167,0.8761,3.043E7,1.067E6,3.3631,342.16964,342.17344,0.0261,3.2665,3.4363,ESTIMATED,342.17036,5.911E4,3.307E7,1.0103,1.0008,3.307E7,1.156E6,3.369,342.1696,342.17344,0.0314,3.2577,3.4422,ESTIMATED,342.17032,5.165E4,3.211E7,0.8697,0.925,3.211E7,1.095E6,3.3711,342.1695,342.17303,0.0258,3.2629,3.4501,ESTIMATED,342.1712,1.07E5,3.432E7,0.5985,0.8619,3.432E7,1E6,3.3657,342.16953,342.17304,0.0283,3.2663,3.4506,ESTIMATED,342.17096,7.028E4,2.802E7,0.8313,0.926,2.802E7,9.862E5,3.3645,342.16956,342.17334,0.0269,3.2737,3.4435,ESTIMATED,342.1712,9.87E4,2.935E7,0.9664,0.9376,2.935E7,9.732E5,3.3627,342.16961,342.17317,0.0294,3.2691,3.4447,ESTIMATED,342.17108,7.108E4,2.625E7,0.9224,1.013,2.625E7
100,1.1E5,3.376,355.10173,355.10286,1,10,0,0.918,0.9,0.00032,0.0137,0,3.2503,3.4173,355.1025,4.539E4,2.321E6,2.321E6,8.516E4,3.3764,355.10149,355.10434,0.3205,3.2711,3.4115,ESTIMATED,355.1024,5.036E4,1.691E6,3.6376,0.6455,1.691E6,1.021E5,3.3763,355.10212,355.10293,0.0284,3.2651,3.4173,ESTIMATED,355.10261,9.728E4,2.321E6,0.2343,0.6677,2.321E6,9.409E4,3.3771,355.10173,355.10286,0.0275,3.2658,3.4063,ESTIMATED,355.10256,7.607E4,2.135E6,0.2876,0.6558,2.135E6,9.33E4,3.37,355.10158,355.10342,0.0255,3.2707,3.405,ESTIMATED,355.10238,8.734E4,2.056E6,0.355,0.6715,2.056E6,1.005E5,3.3777,355.10168,355.10307,0.0291,3.2518,3.4158,ESTIMATED,355.10264,4.539E4,1.93E6,0.2943,0.684,1.93E6,1.1E5,3.3837,355.102,355.10331,0.0323,3.2548,3.4159,ESTIMATED,355.10262,5.212E4,2.127E6,0.3712,0.6107,2.127E6,9.457E4,3.377,355.10167,355.10423,0.02,3.2512,3.412,ESTIMATED,355.1024,8.92E4,2.136E6,0.3128,0.657,2.136E6,8.594E4,3.3745,355.10171,355.1042,0.0509,3.2546,3.4066,ESTIMATED,355.10232,5.862E4,1.654E6,0.3068,0.6319,1.654E6,9.246E4,3.3762,355.10198,355.10306,0.0289,3.2503,3.4084,ESTIMATED,355.10261,6.129E4,2.009E6,0.2533,0.6288,2.009E6,8.885E4,3.3715,355.10186,355.10372,0.0336,3.2779,3.4066,ESTIMATED,355.10242,8.219E4,1.781E6,0.3364,0.6712,1.781E6
101,5.809E5,3.3795,382.19824,382.20038,1,10,0,0.903,2.19,0.00084,0.0088,0,3.3177,3.4825,382.1999,5.542E4,1.981E7,1.981E7,5.102E5,3.3823,382.19792,382.20003,0.0298,3.3209,3.4672,ESTIMATED,382.19968,6.439E4,1.564E7,1.4672,1.2811,1.564E7,5.563E5,3.3793,382.19829,382.2004,0.0281,3.3207,3.467,ESTIMATED,382.19998,6.053E4,1.71E7,1.544,1.1385,1.71E7,5.034E5,3.3829,382.19824,382.20038,0.0282,3.3302,3.4825,ESTIMATED,382.20019,5.542E4,1.524E7,1.3402,1.1617,1.524E7,5.793E5,3.3787,382.19782,382.19996,0.0256,3.3204,3.4635,ESTIMATED,382.19935,1.034E5,1.819E7,1.3442,1.2372,1.819E7,5.157E5,3.3807,382.19829,382.20044,0.0286,3.328,3.4655,ESTIMATED,382.20007,8.661E4,1.58E7,1.7066,1.3911,1.58E7,5.809E5,3.3807,382.19803,382.2006,0.0283,3.3222,3.4627,ESTIMATED,382.20002,6.559E4,1.738E7,2.0863,1.2243,1.738E7,5.704E5,3.377,382.19925,382.20186,0.0228,3.3214,3.4795,ESTIMATED,382.19987,7.263E4,1.981E7,2.05,1.4101,1.981E7,5.292E5,3.3833,382.19785,382.20186,0.0278,3.3219,3.4799,ESTIMATED,382.19978,9.26E4,1.576E7,1.1081,1.0472,1.576E7,5.097E5,3.3762,382.19815,382.20085,0.0265,3.3177,3.4757,ESTIMATED,382.20014,6.253E4,1.631E7,1.9066,1.4012,1.631E7,5.159E5,3.3744,382.19799,382.20203,0.0262,3.3189,3.4711,ESTIMATED,382.19995,7.806E4,1.625E7,1.6732,1.5542,1.625E7
102,2.349E6,3.3833,199.08677,199.0878,1,10,0,0.907,1.15,0.00023,0.0123,0,3.3058,3.5617,199.08695,8.136E4,7.456E7,7.456E7,2E6,3.3881,199.08647,199.08763,0.0264,3.315,3.4877,ESTIMATED,199.08688,3.157E5,6.247E7,1.2057,1.091,6.247E7,2.191E6,3.3763,199.08673,199.08782,0.0278,3.3149,3.5434,ESTIMATED,199.08706,1.045E5,6.767E7,1.375,1.146,6.767E7,2.06E6,3.3829,199.08677,199.0878,0.0257,3.3185,3.5617,ESTIMATED,199.08703,9.552E4,6.686E7,1.1816,1.0448,6.686E7,2.244E6,3.3875,199.08636,199.08761,0.0275,3.3058,3.5337,ESTIMATED,199.08685,1.115E5,6.689E7,1.1197,1.0025,6.689E7,2.125E6,3.3807,199.08671,199.08762,0.026,3.3221,3.5448,ESTIMATED,199.08705,8.136E4,6.728E7,1.356,1.1052,6.728E7,2.349E6,3.3807,199.0867,199.08726,0.0256,3.328,3.5361,ESTIMATED,199.08704,8.559E4,7.456E7,1.4789,1.2017,7.456E7,2.191E6,3.3887,199.0867,199.08756,0.029,3.3185,3.5528,ESTIMATED,199.08684,1.097E5,6.335E7,0.9006,0.9638,6.335E7,2.046E6,3.3833,199.08665,199.08831,0.0273,3.3277,3.4975,ESTIMATED,199.08683,2.532E5,6.49E7,1.3385,1.0703,6.49E7,2.019E6,3.382,199.08681,199.08775,0.0264,3.3177,3.5139,ESTIMATED,199.087,1.074E5,6.46E7,1.2225,1.0821,6.46E7,2.015E6,3.3832,199.08669,199.08768,0.0275,3.316,3.5064,ESTIMATED,199.08691,1.113E5,6.057E7,1.1504,1.0913,6.057E7
103,1.628E6,3.395,328.15734,328.15947,1,10,0,0.882,2.84,0.00093,0.0111,0,3.2853,3.5327,328.15799,5.755E4,4.584E7,4.584E7,1.399E6,3.3998,328.157,328.15919,0.0282,3.3004,3.4936,ESTIMATED,328.15767,7.043E4,4.037E7,0.8519,0.8894,4.037E7,1.507E6,3.391,328.1574,328.15906,0.0289,3.2944,3.4729,ESTIMATED,328.1579,1.032E5,4.243E7,0.8372,0.883,4.243E7,1.391E6,3.3917,328.15734,328.15947,0.0271,3.2922,3.5236,ESTIMATED,328.15784,5.755E4,4.086E7,0.2528,0.9945,4.086E7,1.477E6,3.4021,328.15693,328.15918,0.0298,3.2853,3.5103,ESTIMATED,328.15754,7.941E4,3.925E7,0.6797,0.8386,3.925E7,1.477E6,3.3924,328.15723,328.15949,0.0283,3.3046,3.5008,ESTIMATED,328.15789,1.064E5,4.308E7,0.8974,0.9322,4.308E7,1.628E6,3.3954,328.15722,328.15949,0.0305,3.2929,3.5097,ESTIMATED,328.15786,7.767E4,4.584E7,1.0622,0.9232,4.584E7,1.519E6,3.3945,328.15722,328.15934,0.0319,3.2892,3.4971,ESTIMATED,328.15844,8.085E4,3.969E7,1.0297,0.9601,3.969E7,1.427E6,3.3949,328.15695,328.15912,0.0296,3.3044,3.5327,ESTIMATED,328.15827,6.281E4,3.94E7,0.9479,0.9412,3.94E7,1.37E6,3.3938,328.15746,328.15941,0.0277,3.2913,3.4963,ESTIMATED,328.15799,5.91E4,4.124E7,0.913,0.9487,4.124E7,1.421E6,3.3949,328.15723,328.15924,0.0298,3.3013,3.4858,ESTIMATED,328.15848,9.918E4,3.887E7,0.8319,0.9385,3.887E7
104,1.662E6,3.3968,296.13874,296.14055,1,10,0,0.906,1.14,0.00034,0.0111,0,3.3009,3.5463,296.14001,6.564E4,4.972E7,4.972E7,1.401E6,3.3998,296.13866,296.14018,0.028,3.315,3.5258,ESTIMATED,296.13987,9.954E4,4.218E7,1.2656,1.1178,4.218E7,1.571E6,3.391,296.13881,296.14089,0.0286,3.312,3.5463,ESTIMATED,296.14017,8.251E4,4.612E7,1.2603,1.0629,4.612E7,1.415E6,3.3917,296.13874,296.14055,0.0272,3.3098,3.5412,ESTIMATED,296.14011,8.539E4,4.262E7,1.4387,1.1998,4.262E7,1.524E6,3.4021,296.13906,296.14017,0.0302,3.3058,3.5103,ESTIMATED,296.13986,1.03E5,4.249E7,1.0591,1.0116,4.249E7,1.469E6,3.3924,296.13987,296.1407,0.0299,3.3134,3.5125,ESTIMATED,296.14017,7.465E4,4.367E7,1.3479,1.1194,4.367E7,1.662E6,3.4012,296.13878,296.14062,0.0279,3.3075,3.5009,ESTIMATED,296.14015,7.428E4,4.972E7,0.9229,0.7701,4.972E7,1.581E6,3.4003,296.13939,296.14011,0.0289,3.3009,3.5118,ESTIMATED,296.13985,7.842E4,4.297E7,1.0637,1.0275,4.297E7,1.441E6,3.3949,296.13943,296.14033,0.0302,3.3131,3.5356,ESTIMATED,296.13984,6.564E4,4.123E7,1.4831,1.2794,4.123E7,1.421E6,3.3938,296.13975,296.14055,0.029,3.3089,3.5109,ESTIMATED,296.14009,9.729E4,4.252E7,1.3542,1.5145,4.252E7,1.451E6,3.4008,296.13911,296.14024,0.03,3.3101,3.5327,ESTIMATED,296.13994,7.031E4,3.997E7,0.8828,0.9262,3.997E7
105,2.265E5,3.4047,380.17312,380.17787,1,10,0,0.919,0.86,0.00033,0.0194,0,3.3711,3.5705,380.17683,6.315E4,6.041E6,6.041E6,2.114E5,3.4086,380.17482,380.17731,0.0348,3.3735,3.52,ESTIMATED,380.1767,7.615E4,4.376E6,2.5615,2.2376,4.376E6,2.119E5,3.4144,380.1748,380.1775,0.0262,3.388,3.5463,ESTIMATED,380.17696,9.302E4,6.041E6,2.4734,2.1756,6.041E6,1.909E5,3.4034,380.17312,380.17787,0.0318,3.3829,3.5705,ESTIMATED,380.17691,7.989E4,4.528E6,4.3694,3.0895,4.528E6,2.111E5,3.3962,380.17482,380.17753,0.0416,3.3758,3.5162,ESTIMATED,380.17669,1.133E5,4.398E6,5.3221,3.3746,4.398E6,1.929E5,3.4099,380.17519,380.17738,0.0261,3.3894,3.5272,ESTIMATED,380.17702,1.063E5,5.469E6,2.6798,3.2288,5.469E6,2.063E5,3.41,380.17514,380.1775,0.0323,3.3895,3.5391,ESTIMATED,380.17697,6.611E4,5.029E6,4.3924,3.2067,5.029E6,2.265E5,3.4033,380.17634,380.17705,0.0387,3.3711,3.503,ESTIMATED,380.17673,1.173E5,4.674E6,2.9735,2.1151,4.674E6,2.224E5,3.3949,380.17476,380.17737,0.0468,3.3716,3.5239,ESTIMATED,380.17669,1.049E5,4.194E6,5.0453,3.3705,4.194E6,1.93E5,3.4054,380.17309,380.17758,0.0326,3.3791,3.5667,ESTIMATED,380.17687,6.315E4,4.513E6,2.3806,2.3742,4.513E6,2.102E5,3.4008,380.1749,380.17796,0.0395,3.3715,3.4976,ESTIMATED,380.17681,1.093E5,4.149E6,3.199,2.3128,4.149E6
106,4.793E6,3.4117,287.129,287.12991,1,10,1,0.904,1.16,0.00033,0.0444,0,3.3627,3.724,287.12939,5.157E4,1.467E8,1.467E8,4.208E6,3.3998,287.12869,287.12966,0.0319,3.3706,3.6549,ESTIMATED,287.12925,9.888E4,1.154E8,2.4283,2.0042,1.154E8,4.281E6,3.4378,287.12908,287.12987,0.0313,3.3997,3.6637,ESTIMATED,287.12955,1.174E5,1.226E8,1.4216,1.4155,1.226E8,4.147E6,3.4209,287.129,287.12991,0.0307,3.3858,3.6616,ESTIMATED,287.12949,1.05E5,1.187E8,1.4703,1.4175,1.187E8,4.267E6,3.3933,287.12851,287.12952,0.0308,3.3641,3.5748,ESTIMATED,287.12925,2.587E5,1.185E8,2.0749,1.6958,1.185E8,4.217E6,3.4304,287.12921,287.12988,0.029,3.3953,3.6622,ESTIMATED,287.12954,7.704E4,1.227E8,1.83,1.5522,1.227E8,4.793E6,3.4246,287.12901,287.12993,0.0287,3.3954,3.724,ESTIMATED,287.12954,1.171E5,1.467E8,2.2856,1.6893,1.467E8,4.716E6,3.3974,287.12855,287.13051,0.0304,3.3653,3.673,ESTIMATED,287.12923,1.319E5,1.22E8,2.01,1.8285,1.22E8,4.364E6,3.4008,287.12867,287.13053,0.0325,3.3657,3.6706,ESTIMATED,287.12922,6.498E4,1.185E8,1.7998,1.5462,1.185E8,4.093E6,3.4113,287.12891,287.12992,0.0296,3.3733,3.6694,ESTIMATED,287.12945,5.761E4,1.207E8,1.7696,1.559,1.207E8,4.35E6,3.4008,287.12864,287.13005,0.0349,3.3627,3.6824,ESTIMATED,287.12933,5.157E4,1.22E8,1.8168,1.7069,1.22E8
107,9.598E6,3.4143,329.21773,329.21972,1,10,0,0.869,2.87,0.00094,0.0156,0,3.2863,3.674,329.21903,5.126E4,1.938E8,1.938E8,8.212E6,3.4173,329.21736,329.21952,0.0344,3.2975,3.6315,ESTIMATED,329.21916,7.071E4,1.733E8,0.5355,0.7846,1.733E8,8.814E6,3.4056,329.21708,329.21973,0.0326,3.2944,3.6079,ESTIMATED,329.21871,5.595E4,1.923E8,0.5307,0.7917,1.923E8,7.994E6,3.4122,329.21773,329.21972,0.0317,3.2951,3.5558,ESTIMATED,329.21906,2.164E5,1.788E8,0.4745,0.7824,1.788E8,8.413E6,3.4196,329.21617,329.21948,0.0353,3.3349,3.6158,ESTIMATED,329.21856,8.943E4,1.835E8,0.6137,0.8417,1.835E8,8.304E6,3.4099,329.21784,329.2198,0.0341,3.2928,3.674,ESTIMATED,329.21876,5.126E4,1.725E8,0.5066,0.7917,1.725E8,9.598E6,3.4159,329.21722,329.21984,0.0383,3.2988,3.5802,ESTIMATED,329.21862,5.934E4,1.879E8,0.4956,0.7637,1.879E8,9.593E6,3.412,329.21845,329.21955,0.0354,3.2863,3.6555,ESTIMATED,329.2193,8.407E4,1.938E8,0.5628,0.7261,1.938E8,8.482E6,3.4212,329.21748,329.21962,0.0347,3.2927,3.6237,ESTIMATED,329.21927,9.043E4,1.702E8,0.3659,0.7061,1.702E8,7.996E6,3.4113,329.21719,329.21971,0.033,3.3059,3.599,ESTIMATED,329.2195,7.916E4,1.727E8,0.5415,0.7973,1.727E8,8.513E6,3.4183,329.21766,329.21966,0.0344,3.2955,3.6003,ESTIMATED,329.21938,7.108E4,1.725E8,0.3853,0.7256,1.725E8
108,1.515E6,3.4155,370.16563,370.17057,1,10,0,0.912,1.04,0.00039,0.0283,0,3.3682,3.561,370.16652,5.901E4,4.408E7,4.408E7,1.386E6,3.4086,370.16545,370.17091,0.0317,3.3794,3.5258,ESTIMATED,370.16637,1.087E5,3.9E7,1.908,1.5518,3.9E7,1.239E6,3.4261,370.16563,370.17138,0.0303,3.3968,3.561,ESTIMATED,370.16672,9.477E4,3.591E7,2.2646,1.7504,3.591E7,1.255E6,3.4209,370.16563,370.17057,0.0297,3.3858,3.5148,ESTIMATED,370.1666,9.053E4,3.808E7,1.4429,1.3559,3.808E7,1.394E6,3.4021,370.16595,370.17078,0.0321,3.3729,3.4957,ESTIMATED,370.16637,1.554E5,3.949E7,2.0527,1.5957,3.949E7,1.224E6,3.4304,370.16575,370.17157,0.0292,3.3953,3.5389,ESTIMATED,370.1667,1.029E5,3.794E7,1.3703,3.4217,3.794E7,1.409E6,3.4246,370.16547,370.17121,0.0286,3.3895,3.5537,ESTIMATED,370.1667,7.308E4,4.341E7,1.9175,1.572,4.341E7,1.515E6,3.4062,370.16052,370.17066,0.032,3.3682,3.5059,ESTIMATED,370.16639,7.758E4,4.408E7,1.6732,1.5365,4.408E7,1.428E6,3.4096,370.16597,370.17089,0.0323,3.3745,3.5239,ESTIMATED,370.16633,9.363E4,3.999E7,1.4362,1.3684,3.999E7,1.252E6,3.4171,370.16575,370.17152,0.0336,3.385,3.5139,ESTIMATED,370.16658,3.328E5,3.786E7,1.3256,1.2829,3.786E7,1.398E6,3.4095,370.16621,370.17099,0.0319,3.3744,3.5034,ESTIMATED,370.16646,5.901E4,3.965E7,1.4183,1.3347,3.965E7
109,4.134E6,3.6064,235.17999,235.18101,0.1,1,10,0.944,0,0,0,0,3.1956,3.805,235.1808,5.578E4,5.142E7,5.142E7,3.638E6,3.6373,235.17978,235.18087,0.0465,3.2477,3.7781,ESTIMATED,235.18072,9.768E4,4.316E7,0.1707,0.5827,4.316E7,1.589E6,3.605,235.18001,235.18136,0.0565,3.2505,3.696,ESTIMATED,235.18093,7.204E4,2.002E7,0.2671,0.6253,2.002E7,1.705E6,3.6234,235.17999,235.18101,0.0438,3.2453,3.6997,ESTIMATED,235.1809,5.859E4,2.262E7,0.1629,0.582,2.262E7,3.683E6,3.6362,235.17976,235.18089,0.0498,3.3495,3.7738,ESTIMATED,235.18071,9.352E4,4.105E7,0.203,0.617,4.105E7,1.653E6,3.6182,235.18003,235.18112,0.0447,3.243,3.7004,ESTIMATED,235.18094,6.279E4,2.239E7,0.2101,0.5814,2.239E7,2.815E5,3.4246,235.18039,235.18102,0.0783,3.2401,3.4598,ESTIMATED,235.18087,8.186E4,3.465E6,0.3326,0.6089,3.465E6,4.134E6,3.6349,235.18016,235.18163,0.0482,3.1956,3.805,ESTIMATED,235.18066,6.877E4,5.142E7,0.1707,0.5842,5.142E7,3.696E6,3.6295,235.18021,235.18123,0.0515,3.2136,3.8026,ESTIMATED,235.18067,5.578E4,4.177E7,0.2133,0.6029,4.177E7,1.733E6,3.6254,235.18058,235.18119,0.0434,3.2708,3.7281,ESTIMATED,235.18086,6.416E4,2.3E7,0.2208,0.5848,2.3E7,3.759E6,3.6296,235.17986,235.18141,0.048,3.2193,3.7586,ESTIMATED,235.18078,6.715E4,4.488E7,0.168,0.5885,4.488E7
110,5.195E5,3.4325,417.11713,417.12002,1,10,0,0.869,3.21,0.00134,0.0125,0,3.3598,3.5244,417.11884,5.741E4,1.119E7,1.119E7,4.662E5,3.4349,417.11717,417.11969,0.0342,3.3647,3.5053,ESTIMATED,417.11875,7.056E4,1.014E7,1.0781,0.8081,1.014E7,4.777E5,3.4319,417.11747,417.12008,0.0374,3.3617,3.5023,ESTIMATED,417.1181,7.568E4,1.021E7,0.5774,0.8917,1.021E7,4.285E5,3.4297,417.11713,417.12002,0.0323,3.3624,3.4854,ESTIMATED,417.11885,6.479E4,9.078E6,0.6627,0.8756,9.078E6,4.706E5,3.4313,417.11705,417.11961,0.0374,3.37,3.4899,ESTIMATED,417.11813,1.078E5,1.078E7,0.5725,0.8872,1.078E7,4.512E5,3.4304,417.11743,417.12042,0.0355,3.3631,3.5125,ESTIMATED,417.11876,6.548E4,9.551E6,0.6877,0.8443,9.551E6,4.987E5,3.4422,417.11735,417.11988,0.032,3.369,3.5244,ESTIMATED,417.11859,6.796E4,1.028E7,0.4498,0.7678,1.028E7,5.195E5,3.4325,417.11706,417.11979,0.0313,3.3623,3.4913,ESTIMATED,417.11938,1.138E5,1.114E7,0.4937,0.8487,1.114E7,4.878E5,3.43,417.11708,417.12,0.0314,3.3628,3.4975,ESTIMATED,417.11932,8.145E4,1.027E7,0.5752,0.848,1.027E7,4.331E5,3.4318,417.11746,417.11995,0.0327,3.3615,3.4963,ESTIMATED,417.11911,7.057E4,1.002E7,0.5143,0.8595,1.002E7,4.869E5,3.43,417.11719,417.11981,0.0312,3.3598,3.4976,ESTIMATED,417.11943,5.741E4,1.119E7,0.5386,0.8019,1.119E7
