id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SB1.mzML:area,datafile:SB1.mzML:rt,datafile:SB1.mzML:mz_range:min,datafile:SB1.mzML:mz_range:max,datafile:SB1.mzML:fwhm,datafile:SB1.mzML:rt_range:min,datafile:SB1.mzML:rt_range:max,datafile:SB1.mzML:feature_state,datafile:SB1.mzML:mz,datafile:SB1.mzML:intensity_range:min,datafile:SB1.mzML:intensity_range:max,datafile:SB1.mzML:asymmetry_factor,datafile:SB1.mzML:tailing_factor,datafile:SB1.mzML:height,datafile:SA5.mzML:area,datafile:SA5.mzML:rt,datafile:SA5.mzML:mz_range:min,datafile:SA5.mzML:mz_range:max,datafile:SA5.mzML:fwhm,datafile:SA5.mzML:rt_range:min,datafile:SA5.mzML:rt_range:max,datafile:SA5.mzML:feature_state,datafile:SA5.mzML:mz,datafile:SA5.mzML:intensity_range:min,datafile:SA5.mzML:intensity_range:max,datafile:SA5.mzML:asymmetry_factor,datafile:SA5.mzML:tailing_factor,datafile:SA5.mzML:height,datafile:SB5.mzML:area,datafile:SB5.mzML:rt,datafile:SB5.mzML:mz_range:min,datafile:SB5.mzML:mz_range:max,datafile:SB5.mzML:fwhm,datafile:SB5.mzML:rt_range:min,datafile:SB5.mzML:rt_range:max,datafile:SB5.mzML:feature_state,datafile:SB5.mzML:mz,datafile:SB5.mzML:intensity_range:min,datafile:SB5.mzML:intensity_range:max,datafile:SB5.mzML:asymmetry_factor,datafile:SB5.mzML:tailing_factor,datafile:SB5.mzML:height,datafile:SA4.mzML:area,datafile:SA4.mzML:rt,datafile:SA4.mzML:mz_range:min,datafile:SA4.mzML:mz_range:max,datafile:SA4.mzML:fwhm,datafile:SA4.mzML:rt_range:min,datafile:SA4.mzML:rt_range:max,datafile:SA4.mzML:feature_state,datafile:SA4.mzML:mz,datafile:SA4.mzML:intensity_range:min,datafile:SA4.mzML:intensity_range:max,datafile:SA4.mzML:asymmetry_factor,datafile:SA4.mzML:tailing_factor,datafile:SA4.mzML:height,datafile:SA2.mzML:area,datafile:SA2.mzML:rt,datafile:SA2.mzML:mz_range:min,datafile:SA2.mzML:mz_range:max,datafile:SA2.mzML:fwhm,datafile:SA2.mzML:rt_range:min,datafile:SA2.mzML:rt_range:max,datafile:SA2.mzML:feature_state,datafile:SA2.mzML:mz,datafile:SA2.mzML:intensity_range:min,datafile:SA2.mzML:intensity_range:max,datafile:SA2.mzML:asymmetry_factor,datafile:SA2.mzML:tailing_factor,datafile:SA2.mzML:height,datafile:SB4.mzML:area,datafile:SB4.mzML:rt,datafile:SB4.mzML:mz_range:min,datafile:SB4.mzML:mz_range:max,datafile:SB4.mzML:fwhm,datafile:SB4.mzML:rt_range:min,datafile:SB4.mzML:rt_range:max,datafile:SB4.mzML:feature_state,datafile:SB4.mzML:mz,datafile:SB4.mzML:intensity_range:min,datafile:SB4.mzML:intensity_range:max,datafile:SB4.mzML:asymmetry_factor,datafile:SB4.mzML:tailing_factor,datafile:SB4.mzML:height,datafile:SA3.mzML:area,datafile:SA3.mzML:rt,datafile:SA3.mzML:mz_range:min,datafile:SA3.mzML:mz_range:max,datafile:SA3.mzML:fwhm,datafile:SA3.mzML:rt_range:min,datafile:SA3.mzML:rt_range:max,datafile:SA3.mzML:feature_state,datafile:SA3.mzML:mz,datafile:SA3.mzML:intensity_range:min,datafile:SA3.mzML:intensity_range:max,datafile:SA3.mzML:asymmetry_factor,datafile:SA3.mzML:tailing_factor,datafile:SA3.mzML:height,datafile:SB2.mzML:area,datafile:SB2.mzML:rt,datafile:SB2.mzML:mz_range:min,datafile:SB2.mzML:mz_range:max,datafile:SB2.mzML:fwhm,datafile:SB2.mzML:rt_range:min,datafile:SB2.mzML:rt_range:max,datafile:SB2.mzML:feature_state,datafile:SB2.mzML:mz,datafile:SB2.mzML:intensity_range:min,datafile:SB2.mzML:intensity_range:max,datafile:SB2.mzML:asymmetry_factor,datafile:SB2.mzML:tailing_factor,datafile:SB2.mzML:height,datafile:SA1.mzML:area,datafile:SA1.mzML:rt,datafile:SA1.mzML:mz_range:min,datafile:SA1.mzML:mz_range:max,datafile:SA1.mzML:fwhm,datafile:SA1.mzML:rt_range:min,datafile:SA1.mzML:rt_range:max,datafile:SA1.mzML:feature_state,datafile:SA1.mzML:mz,datafile:SA1.mzML:intensity_range:min,datafile:SA1.mzML:intensity_range:max,datafile:SA1.mzML:asymmetry_factor,datafile:SA1.mzML:tailing_factor,datafile:SA1.mzML:height,datafile:SB3.mzML:area,datafile:SB3.mzML:rt,datafile:SB3.mzML:mz_range:min,datafile:SB3.mzML:mz_range:max,datafile:SB3.mzML:fwhm,datafile:SB3.mzML:rt_range:min,datafile:SB3.mzML:rt_range:max,datafile:SB3.mzML:feature_state,datafile:SB3.mzML:mz,datafile:SB3.mzML:intensity_range:min,datafile:SB3.mzML:intensity_range:max,datafile:SB3.mzML:asymmetry_factor,datafile:SB3.mzML:tailing_factor,datafile:SB3.mzML:height
267,6.036E5,5.4872,182.06332,182.06422,1,10,0,0.872,1.15,0.00021,0.0296,0,5.2902,5.6899,182.06388,3.02E4,4.302E6,4.302E6,4.809E5,5.4918,182.06356,182.06425,0.1642,5.2914,5.6352,ESTIMATED,182.06393,4.77E4,3.266E6,0.4585,0.82,3.266E6,4.846E5,5.4727,182.06342,182.06404,0.1595,5.2909,5.6578,ESTIMATED,182.06385,5.243E4,3.153E6,0.6171,0.8138,3.153E6,4.932E5,5.4896,182.06333,182.06429,0.1661,5.2947,5.645,ESTIMATED,182.06398,3.412E4,3.4E6,0.5127,0.7675,3.4E6,5.035E5,5.4826,182.06345,182.06428,0.1665,5.2921,5.6679,ESTIMATED,182.06382,3.02E4,3.485E6,0.5643,0.8467,3.485E6,6.036E5,5.4899,182.0635,182.06421,0.1383,5.291,5.6899,ESTIMATED,182.06377,8.439E4,4.302E6,0.4625,0.7942,4.302E6,4.906E5,5.4886,182.06336,182.06429,0.154,5.2967,5.6592,ESTIMATED,182.06397,3.922E4,3.409E6,0.5388,0.8233,3.409E6,4.952E5,5.4806,182.06346,182.06406,0.1035,5.293,5.6538,ESTIMATED,182.06378,3.915E4,3.383E6,0.508,0.9006,3.383E6,4.861E5,5.5022,182.06332,182.06422,0.1646,5.2927,5.688,ESTIMATED,182.06395,3.901E4,3.318E6,0.3875,0.7947,3.318E6,4.947E5,5.4803,182.06334,182.06426,0.1251,5.2904,5.6383,ESTIMATED,182.06382,9.113E4,3.747E6,0.5851,0.8106,3.747E6,4.824E5,5.4939,182.06353,182.06422,0.1404,5.2902,5.6673,ESTIMATED,182.06397,3.128E4,3.239E6,0.4794,0.777,3.239E6
268,1.52E6,5.4971,378.13385,378.13645,1,10,0,0.86,0.98,0.00037,0.1283,0,5.3019,5.6996,378.13442,2.683E4,1.456E7,1.456E7,1.359E6,5.5038,378.13389,378.13652,0.1066,5.3242,5.6894,ESTIMATED,378.1345,2.683E4,1.26E7,0.64,0.811,1.26E7,1.344E6,5.4756,378.134,378.13631,0.1155,5.3028,5.6249,ESTIMATED,378.13434,5.117E4,1.183E7,0.557,0.8246,1.183E7,1.52E6,5.5612,378.1326,378.13497,0.1013,5.3877,5.6996,ESTIMATED,378.13459,3.564E4,1.456E7,0.6595,0.8693,1.456E7,1.348E6,5.4678,378.13385,378.13621,0.1216,5.3069,5.6499,ESTIMATED,378.13427,4.929E4,1.153E7,0.6304,0.8189,1.153E7,1.503E6,5.4573,378.13393,378.13609,0.1075,5.3028,5.6419,ESTIMATED,378.13428,4.636E4,1.29E7,0.6077,0.8585,1.29E7,1.464E6,5.5513,378.13398,378.135,0.3499,5.3687,5.6985,ESTIMATED,378.13461,3.433E4,1.325E7,0.5911,0.8431,1.325E7,1.339E6,5.4657,378.13363,378.13632,0.1068,5.3019,5.6209,ESTIMATED,378.13426,4.53E4,1.202E7,0.5832,0.8343,1.202E7,1.399E6,5.5201,378.13385,378.13645,0.1068,5.3406,5.6971,ESTIMATED,378.13455,3.615E4,1.252E7,0.5528,0.8381,1.252E7,1.379E6,5.4328,378.13381,378.13612,0.105,5.3022,5.5965,ESTIMATED,378.13423,5.578E4,1.326E7,0.8882,0.924,1.326E7,1.424E6,5.5357,378.13398,378.13607,0.1046,5.3651,5.6975,ESTIMATED,378.13458,4.634E4,1.294E7,0.6348,0.8401,1.294E7
269,1.005E6,5.5016,485.18876,485.19218,1,10,0,0.862,1.07,0.00052,0.0897,0,5.3616,5.6999,485.18903,2.304E4,1.104E7,1.104E7,9.566E5,5.5008,485.18872,485.19206,0.088,5.3959,5.6985,ESTIMATED,485.18917,3.806E4,1.002E7,2.7583,1.737,1.002E7,9.7E5,5.4786,485.1877,485.18956,0.0744,5.3743,5.6999,ESTIMATED,485.18896,3.728E4,1.018E7,1.9358,1.9215,1.018E7,9.261E5,5.5552,485.18885,485.19023,0.0894,5.4477,5.6996,ESTIMATED,485.18925,2.304E4,8.708E6,1.7882,1.2993,8.708E6,9.69E5,5.4856,485.18801,485.18954,0.0713,5.3725,5.6979,ESTIMATED,485.18885,2.629E4,1.104E7,1.5943,1.7842,1.104E7,1.005E6,5.484,485.18822,485.19105,0.0797,5.3652,5.6989,ESTIMATED,485.18874,3.363E4,1.058E7,1.4266,1.5389,1.058E7,9.134E5,5.5304,485.18865,485.19024,0.0903,5.4286,5.6985,ESTIMATED,485.18926,2.907E4,8.484E6,2.6066,1.6004,8.484E6,9.8E5,5.4806,485.18828,485.18981,0.0872,5.3704,5.6988,ESTIMATED,485.18875,3.82E4,9.644E6,1.242,1.7469,9.644E6,9.112E5,5.5022,485.18876,485.19218,0.0826,5.4094,5.6971,ESTIMATED,485.18921,4.026E4,9.636E6,1.468,1.8275,9.636E6,8.985E5,5.4655,485.18842,485.19173,0.0967,5.3616,5.698,ESTIMATED,485.18881,2.952E4,9.046E6,1.7964,1.7816,9.046E6,9.072E5,5.5328,485.18877,485.19025,0.081,5.422,5.6975,ESTIMATED,485.18925,2.554E4,9.074E6,2.1584,1.4828,9.074E6
270,3.331E5,5.5421,571.31559,571.31757,1,10,0,0.853,1.22,0.0007,0.1167,0,5.3801,5.7399,571.31628,2.005E4,3.329E6,3.329E6,2.882E5,5.5337,571.31241,571.31711,1.2458,5.4229,5.738,ESTIMATED,571.31644,2.005E4,3.329E6,1.6135,1.6509,3.329E6,2.927E5,5.5292,571.31515,571.31703,0.0824,5.4042,5.7392,ESTIMATED,571.31619,3.899E4,3.024E6,0.9873,1.3716,3.024E6,3.331E5,5.6029,571.31455,571.31784,0.0912,5.4866,5.739,ESTIMATED,571.31654,9.272E4,3.266E6,1.5775,1.2299,3.266E6,2.925E5,5.5184,571.31469,571.3194,0.0838,5.3994,5.737,ESTIMATED,571.31606,3.169E4,2.919E6,1.4076,1.1981,2.919E6,2.715E5,5.4958,571.31432,571.31667,0.0836,5.3801,5.6719,ESTIMATED,571.31591,2.724E4,2.995E6,1.2603,1.3153,2.995E6,3.272E5,5.593,571.31264,571.31714,0.1014,5.4706,5.7379,ESTIMATED,571.31661,2.461E4,3.161E6,1.5226,1.1885,3.161E6,2.978E5,5.5253,571.31446,571.31679,0.0824,5.3913,5.738,ESTIMATED,571.31599,3.741E4,3.202E6,0.9563,1.2549,3.202E6,2.796E5,5.553,571.31559,571.31757,0.079,5.4453,5.7395,ESTIMATED,571.31651,4.413E4,2.789E6,1.8318,1.6989,2.789E6,2.499E5,5.4863,571.31205,571.31685,0.0966,5.3972,5.6622,ESTIMATED,571.316,3.723E4,2.537E6,1.7884,1.3655,2.537E6,2.992E5,5.5834,571.31261,571.31739,0.0963,5.4609,5.7399,ESTIMATED,571.31656,2.539E4,2.658E6,1.6117,1.1744,2.658E6
271,1.463E6,5.5424,272.98678,272.98734,1,10,0,0.873,1.15,0.00031,0.03,0,5.3823,5.7399,272.9871,2.99E4,1.421E7,1.421E7,1.232E6,5.5337,272.98649,272.98736,0.1116,5.3959,5.738,ESTIMATED,272.98716,3.571E4,1.148E7,0.9865,1.0449,1.148E7,1.271E6,5.5352,272.98652,272.98826,0.1077,5.3923,5.7392,ESTIMATED,272.98705,3.35E4,1.204E7,0.8307,0.9038,1.204E7,1.364E6,5.5552,272.98681,272.98741,0.0954,5.4117,5.739,ESTIMATED,272.98723,4.341E4,1.373E7,0.8341,0.9233,1.373E7,1.273E6,5.5393,272.98655,272.98774,0.1043,5.3874,5.737,ESTIMATED,272.98699,4.755E4,1.187E7,0.7456,0.9233,1.187E7,1.463E6,5.5405,272.98643,272.98816,0.1176,5.3831,5.7379,ESTIMATED,272.98693,4.642E4,1.421E7,0.621,0.8782,1.421E7,1.329E6,5.5513,272.98673,272.98738,0.1056,5.4077,5.7379,ESTIMATED,272.98724,4.131E4,1.215E7,0.6102,0.9483,1.215E7,1.249E6,5.5253,272.98652,272.98816,0.1045,5.3823,5.738,ESTIMATED,272.98702,2.99E4,1.154E7,0.9643,1.0339,1.154E7,1.27E6,5.55,272.98678,272.98734,0.1075,5.3974,5.7395,ESTIMATED,272.9872,3.498E4,1.163E7,0.6951,0.8892,1.163E7,1.284E6,5.5398,272.98647,272.9871,0.0952,5.3854,5.71,ESTIMATED,272.98697,5.185E4,1.281E7,0.6205,0.8686,1.281E7,1.297E6,5.5536,272.98674,272.98741,0.103,5.41,5.7399,ESTIMATED,272.98723,3.378E4,1.189E7,0.7842,0.9204,1.189E7
272,4.091E5,5.5713,580.28039,580.28193,0.7,7,0,0.835,1.15,0.00067,0.2523,0,5.3497,5.7794,580.28132,1.765E4,5.177E6,5.177E6,3.311E5,5.5754,580.28083,580.28193,0.0951,5.5008,5.7775,ESTIMATED,580.28144,4.865E4,3.041E6,3.0112,1.9485,3.041E6,3.104E5,5.4965,580.27961,580.28253,0.0827,5.4131,5.7632,ESTIMATED,580.28127,4.39E4,3.105E6,2.6447,1.9474,3.105E6,9.408E3,5.745,580.28042,580.28196,0.0114,5.7026,5.745,ESTIMATED,580.2815,2.325E4,6.884E5,,0.5,6.884E5,2.759E5,5.4856,580.28046,580.28197,0.0773,5.3874,5.6409,ESTIMATED,580.28111,2.92E4,3.078E6,1.7539,1.4442,3.078E6,2.633E5,5.4543,580.27966,580.28267,0.0891,5.3801,5.7229,ESTIMATED,580.28093,4.779E4,2.55E6,2.0021,2.0476,2.55E6,1.396E5,5.747,580.28113,580.2821,0.0302,5.6501,5.747,ESTIMATED,580.28177,1.765E4,4.181E6,,0.5,4.181E6,2.883E5,5.4716,580.27948,580.28202,0.0887,5.3823,5.7229,ESTIMATED,580.28099,3.41E4,2.892E6,0.659,1.8329,2.892E6,3.844E5,5.6396,580.28039,580.28193,0.0823,5.556,5.779,ESTIMATED,580.28157,2.813E4,4.248E6,1.9856,1.5518,4.248E6,2.522E5,5.3913,580.27898,580.28194,0.0812,5.3497,5.6354,ESTIMATED,580.28104,5.321E4,2.79E6,4.1398,3.3783,2.79E6,4.091E5,5.7066,580.28084,580.28196,0.0721,5.6073,5.7794,ESTIMATED,580.2816,2.827E4,5.177E6,1.0736,0.9563,5.177E6
273,1.322E6,5.5588,446.17207,446.1732,1,10,0,0.814,1.42,0.00063,0.294,0,5.3616,5.7593,446.17255,2.986E4,1.639E7,1.639E7,1.194E6,5.5575,446.17178,446.17303,0.0746,5.4499,5.7593,ESTIMATED,446.17263,3.321E4,1.38E7,1.4741,1.3567,1.38E7,1.191E6,5.4965,446.17002,446.17422,0.0807,5.3893,5.7211,ESTIMATED,446.17246,4.292E4,1.353E7,1.1701,1.967,1.353E7,1.088E6,5.7269,446.17028,446.17312,0.0817,5.6089,5.7572,ESTIMATED,446.17284,2.986E4,1.639E7,0.4202,0.6855,1.639E7,1.189E6,5.4826,446.1699,446.17316,0.0775,5.3755,5.6679,ESTIMATED,446.17235,4.324E4,1.409E7,1.2838,1.2547,1.409E7,1.322E6,5.4691,446.17167,446.17339,0.076,5.3623,5.6809,ESTIMATED,446.17224,4.785E4,1.524E7,1.2501,1.1931,1.524E7,1.282E6,5.6924,446.17239,446.1733,0.0966,5.5781,5.7592,ESTIMATED,446.17287,3.28E4,1.597E7,0.9738,0.8879,1.597E7,1.193E6,5.4806,446.17184,446.17322,0.0796,5.3734,5.6928,ESTIMATED,446.17227,4.213E4,1.371E7,1.1639,1.2002,1.371E7,1.2E6,5.6037,446.17207,446.1732,0.073,5.4962,5.7578,ESTIMATED,446.1727,3.834E4,1.385E7,1.2227,1.3078,1.385E7,1.182E6,5.4328,446.1717,446.17326,0.0749,5.3616,5.6682,ESTIMATED,446.17232,5.226E4,1.387E7,1.182,1.37,1.387E7,1.265E6,5.6462,446.17224,446.17302,0.0786,5.5357,5.7581,ESTIMATED,446.17279,3.704E4,1.538E7,1.2325,1.1497,1.538E7
274,1.682E6,5.577,465.21787,465.21888,1,10,0,0.877,1.05,0.00049,0.0317,0,5.4004,5.78,465.21851,2.44E4,1.634E7,1.634E7,1.474E6,5.5754,465.21702,465.21886,0.2469,5.4019,5.7775,ESTIMATED,465.21861,2.44E4,1.174E7,1.3476,1.201,1.174E7,1.556E6,5.5681,465.21756,465.21871,0.1025,5.4012,5.7783,ESTIMATED,465.21844,3.236E4,1.321E7,1.1811,1.115,1.321E7,1.292E6,5.585,465.21759,465.22154,0.0888,5.4087,5.7784,ESTIMATED,465.2187,2.909E4,1.118E7,1.0764,1.1693,1.118E7,1.604E6,5.5751,465.21746,465.2187,0.0842,5.4053,5.7791,ESTIMATED,465.21836,3.008E4,1.513E7,1.0348,1.1567,1.513E7,1.682E6,5.5613,465.21737,465.22098,0.0928,5.4009,5.7798,ESTIMATED,465.21826,3.711E4,1.634E7,2.2493,1.1408,1.634E7,1.34E6,5.593,465.21808,465.21955,0.0975,5.4137,5.7773,ESTIMATED,465.21875,1.108E5,1.122E7,0.9441,1.1471,1.122E7,1.555E6,5.576,465.21737,465.22099,0.0999,5.4092,5.78,ESTIMATED,465.21829,5.12E4,1.36E7,0.9041,1.0134,1.36E7,1.351E6,5.5709,465.21787,465.21888,0.0954,5.4004,5.779,ESTIMATED,465.21867,2.768E4,1.081E7,1.2805,1.2535,1.081E7,1.626E6,5.5756,465.21738,465.21861,0.0863,5.4299,5.7788,ESTIMATED,465.21833,3.198E4,1.606E7,1.1089,1.143,1.606E7,1.335E6,5.5894,465.21806,465.21892,0.1029,5.407,5.7794,ESTIMATED,465.21871,2.564E4,1.069E7,1.0588,1.084,1.069E7
275,1.464E6,5.5791,310.12547,310.12719,1,10,0,0.85,1.17,0.00036,0.1338,0,5.3801,5.78,310.12682,3.327E4,1.321E7,1.321E7,1.323E6,5.5754,310.12613,310.12716,0.0792,5.381,5.7775,ESTIMATED,310.12689,7.932E4,1.187E7,0.4087,0.7525,1.187E7,1.255E6,5.6159,310.12613,310.12693,0.0803,5.3803,5.7783,ESTIMATED,310.12676,8.275E4,1.044E7,0.2763,0.6762,1.044E7,1.218E6,5.4986,310.12557,310.12748,0.0711,5.3818,5.742,ESTIMATED,310.12699,3.479E4,1.321E7,0.6238,0.8806,1.321E7,1.31E6,5.617,310.12532,310.12682,0.0934,5.3814,5.7791,ESTIMATED,310.1267,8.674E4,1.082E7,0.3569,0.7035,1.082E7,1.394E6,5.6121,310.1262,310.12679,0.0784,5.3801,5.7409,ESTIMATED,310.12662,1.282E5,1.209E7,0.3544,0.7114,1.209E7,1.22E6,5.5244,310.1256,310.12736,0.0769,5.3807,5.7683,ESTIMATED,310.12694,3.981E4,1.227E7,0.5189,0.8215,1.227E7,1.293E6,5.6149,310.12603,310.12676,0.0965,5.3823,5.78,ESTIMATED,310.12664,4.669E4,1.073E7,0.3349,0.7216,1.073E7,1.218E6,5.553,310.12547,310.12719,0.0758,5.3824,5.773,ESTIMATED,310.12695,3.491E4,1.169E7,0.4139,0.7776,1.169E7,1.464E6,5.6324,310.1259,310.12691,0.0797,5.3824,5.7788,ESTIMATED,310.12668,1.64E5,1.184E7,0.3073,0.6751,1.184E7,1.226E6,5.5477,310.12558,310.12752,0.0825,5.3801,5.7763,ESTIMATED,310.12698,3.327E4,1.137E7,0.4203,0.7854,1.137E7
276,5.416E6,5.5857,370.24825,370.25089,1,10,0,0.725,3.4,0.00126,0.1397,0,5.3904,5.7896,370.24965,1.17E5,4.351E7,4.351E7,4.37E6,5.5754,370.24862,370.25077,0.087,5.3929,5.7896,ESTIMATED,370.25034,2.068E5,3.916E7,0.4656,0.7875,3.916E7,4.686E6,5.6159,370.24848,370.25067,0.0932,5.3923,5.7752,ESTIMATED,370.24942,2.552E5,4.149E7,0.3287,0.6992,4.149E7,3.602E6,5.5016,370.24881,370.25083,0.0791,5.3907,5.7299,ESTIMATED,370.24908,1.772E5,3.83E7,0.9485,0.9242,3.83E7,4.874E6,5.62,370.24836,370.25059,0.091,5.3904,5.7881,ESTIMATED,370.24999,2.725E5,4.014E7,0.4231,0.7177,4.014E7,5.13E6,5.63,370.24854,370.25046,0.0845,5.392,5.7888,ESTIMATED,370.2502,2.63E5,4.351E7,0.318,0.6513,4.351E7,3.62E6,5.5274,370.24881,370.25108,0.0868,5.3927,5.7895,ESTIMATED,370.2495,1.17E5,3.477E7,0.5932,0.854,3.477E7,4.86E6,5.6298,370.24856,370.25074,0.0853,5.3913,5.789,ESTIMATED,370.25027,2.3E5,3.997E7,0.3266,0.6754,3.997E7,3.958E6,5.562,370.24825,370.25089,0.0757,5.3914,5.7881,ESTIMATED,370.24909,1.352E5,3.746E7,0.3965,0.7803,3.746E7,5.416E6,5.6413,370.24848,370.25057,0.0899,5.3913,5.7878,ESTIMATED,370.24929,4.16E5,4.263E7,0.36,0.6944,4.263E7,3.732E6,5.5536,370.24871,370.25101,0.0803,5.392,5.7885,ESTIMATED,370.24937,1.274E5,3.412E7,0.4917,0.8035,3.412E7
277,1.349E6,5.5991,354.1273,354.12811,1,10,0,0.847,1.21,0.00043,0.1278,0,5.4002,5.7998,354.12772,2.438E4,1.22E7,1.22E7,1.168E6,5.5933,354.12716,354.12858,0.0785,5.4019,5.7956,ESTIMATED,354.12779,2.741E4,1.091E7,0.4312,0.7538,1.091E7,1.19E6,5.6189,354.12735,354.12861,0.075,5.4012,5.7873,ESTIMATED,354.12766,4.256E4,1.121E7,0.4576,0.7088,1.121E7,1.144E6,5.5255,354.12618,354.12836,0.0805,5.4027,5.7147,ESTIMATED,354.12793,3.446E4,1.22E7,0.5941,0.8605,1.22E7,1.217E6,5.6349,354.12712,354.12804,0.0817,5.4023,5.7941,ESTIMATED,354.12757,4.969E4,1.041E7,0.346,0.7073,1.041E7,1.284E6,5.6479,354.12726,354.12808,0.1126,5.4009,5.7978,ESTIMATED,354.1275,7.896E4,1.22E7,0.2463,0.6472,1.22E7,1.139E6,5.5513,354.12737,354.12832,0.0776,5.4017,5.7743,ESTIMATED,354.12793,3.052E4,1.176E7,0.4404,0.7798,1.176E7,1.209E6,5.6268,354.12726,354.12827,0.0802,5.4003,5.798,ESTIMATED,354.12751,9.57E4,1.085E7,0.3678,0.7259,1.085E7,1.109E6,5.5739,354.1273,354.12811,0.0721,5.4004,5.7244,ESTIMATED,354.12787,7.597E4,1.086E7,0.4801,0.7679,1.086E7,1.349E6,5.6533,354.12726,354.12811,0.0857,5.4002,5.7998,ESTIMATED,354.12756,1.534E5,1.113E7,0.3336,0.6816,1.113E7,1.151E6,5.5655,354.12734,354.12854,0.0766,5.401,5.7854,ESTIMATED,354.12791,2.438E4,1.174E7,0.4681,0.7642,1.174E7
278,8.855E6,5.6159,289.22725,289.22876,1,10,0,0.793,2.85,0.00083,0.1428,0,5.4202,5.8198,289.22759,3.397E4,7.593E7,7.593E7,8.076E6,5.6172,289.22722,289.22867,0.0867,5.4229,5.8197,ESTIMATED,289.22772,4.259E5,7.031E7,0.6525,0.8301,7.031E7,8.25E6,5.6428,289.22708,289.22851,0.1022,5.4221,5.8174,ESTIMATED,289.22741,4.927E5,6.281E7,0.4391,0.7509,6.281E7,6.588E6,5.5374,289.22713,289.22854,0.1205,5.4207,5.8178,ESTIMATED,289.2274,1.886E5,5.496E7,0.682,0.9164,5.496E7,8.375E6,5.6559,289.22705,289.22853,0.1,5.4202,5.8182,ESTIMATED,289.22769,1.948E5,6.447E7,0.4866,0.8136,6.447E7,8.855E6,5.6479,289.22703,289.22856,0.094,5.4217,5.8189,ESTIMATED,289.22794,5.352E5,7.593E7,0.5137,0.7799,7.593E7,6.907E6,5.5513,289.22726,289.22894,0.1164,5.4226,5.8198,ESTIMATED,289.22751,1.951E5,5.709E7,0.6931,0.9148,5.709E7,8.301E6,5.6508,289.22703,289.22856,0.0937,5.4211,5.8192,ESTIMATED,289.22812,3.613E5,6.442E7,0.4852,0.7655,6.442E7,7.525E6,5.5858,289.22725,289.22876,0.1083,5.4213,5.8182,ESTIMATED,289.22739,2.863E5,5.977E7,0.5197,0.8271,5.977E7,8.47E6,5.6801,289.227,289.22845,0.1245,5.4506,5.8179,ESTIMATED,289.2273,3.397E4,6.948E7,0.5283,0.7982,6.948E7,7.286E6,5.5894,289.22725,289.22866,0.1002,5.422,5.8187,ESTIMATED,289.22741,1.932E5,5.724E7,0.4451,0.7695,5.724E7
279,1.549E6,5.6224,163.08623,163.0873,1,10,0,0.876,1.02,0.00017,0.0279,0,5.4693,5.8198,163.08667,2.315E4,1.531E7,1.531E7,1.473E6,5.6412,163.08614,163.08727,0.088,5.4738,5.8197,ESTIMATED,163.08669,3.245E4,1.503E7,0.5286,0.8199,1.503E7,1.407E6,5.6159,163.08621,163.0872,0.0982,5.4697,5.8174,ESTIMATED,163.08663,2.73E4,1.395E7,0.8109,0.9661,1.395E7,1.415E6,5.633,163.08621,163.08681,0.1006,5.4747,5.8178,ESTIMATED,163.08674,3.77E4,1.341E7,0.6257,0.9189,1.341E7,1.415E6,5.62,163.08624,163.08716,0.1011,5.4797,5.8182,ESTIMATED,163.0866,4.217E4,1.363E7,0.9022,1.0004,1.363E7,1.549E6,5.618,163.08619,163.08709,0.0994,5.478,5.8189,ESTIMATED,163.08658,6.937E4,1.531E7,0.7498,0.9371,1.531E7,1.4E6,5.629,163.08624,163.08717,0.0959,5.4796,5.8198,ESTIMATED,163.08675,3.319E4,1.321E7,0.7433,0.9519,1.321E7,1.375E6,5.6179,163.0862,163.08712,0.0953,5.4776,5.8192,ESTIMATED,163.08661,5.459E4,1.297E7,0.8636,0.9942,1.297E7,1.378E6,5.6156,163.08623,163.0873,0.1003,5.4693,5.8182,ESTIMATED,163.08672,2.696E4,1.336E7,0.9358,0.991,1.336E7,1.451E6,5.6204,163.08622,163.08715,0.0916,5.4863,5.8179,ESTIMATED,163.08659,5.769E4,1.456E7,0.8217,1.0141,1.456E7,1.38E6,5.6133,163.08619,163.08732,0.1011,5.4759,5.8187,ESTIMATED,163.08674,2.315E4,1.329E7,1.0787,1.097,1.329E7
