rt,rt_range:min,rt_range:max,mz,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:area,datafile:20170326-960MIX_SampleA_2.mzML:area,datafile:20170326-960MIX_SampleA_1.mzML:area,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:area,datafile:20170326-960MIX_SampleB_3.mzML:area,datafile:20170326-960MIX_SampleB_2.mzML:area,datafile:20170326-960MIX_SampleB_4.mzML:area,datafile:20170326-960MIX_SampleB_1.mzML:area,True RT,Compound Name,Fold change,Compound concentration ratio,p-value,AVG-A,CV-A,AVG-B,CV-B,fc,ratio,true p-value
24.2054,23.8641,24.7089,231.14948,55950,56500,60110,56040,61840,61330,55800,62610,24.21,129,1.11,1/1,0.027,57150,3.47853114588157,60395,5.14643283549206,1.05678040244969,0.952054416621346,0.129071106635468
8.438,7.9796,8.9295,325.17109,105900,106500,106400,109200,113100,114900,115200,114900,8.43,130,1.09,1/1,0.034,107000,1.39249200240667,114525,0.838654124090746,1.07032710280374,0.981951470462145,0.000146104059780404
10.4647,9.9762,10.8688,528.18529,4836,4248,4088,4590,6455,6185,6185,5581,10.47,131,1.27,1/1,0.001,4440.5,7.58228247331701,6101.5,6.05763414834142,1.37405697556581,1.08193462642978,0.000561127667523287
4.2591,4.1371,4.5192,475.11325,5605,5621,5754,5445,3936,3845,4120,3200,4.26,132,0.68,1/1,0.044,5606.25,2.25744406220594,3775.25,10.6005191117255,0.67340022296544,0.990294445537412,0.000125383548644248
0.6145,0.5502,1.2317,172.11915,8859,11100,10850,10810,13650,1451,16660,14190,0.58,133,1.35,1/1,0.125,10404.75,9.9806234103576,11487.75,59.35243904043,1.1040870756145,0.817842278232965,0.764112185545675
3.6223,3.3885,3.7875,432.19428,879.9,862.4,606.4,863.4,649.4,679.6,826.4,740.9,3.62,134,1.08,1/1,0.494,803.025,16.3542488166355,724.075,10.7888386963891,0.901684256405467,0.834892830005062,0.341289020345513
28.976,28.7962,29.479,387.25317,39410,39410,40810,40990,46210,39860,44110,42790,28.98,135,1.16,1/1,0.06,40155,2.15013027481022,43242.5,6.14814906719474,1.07688955298219,0.928353062915685,0.0692317618929693
10.4712,10.248,10.7869,255.11257,8756,8172,7707,8509,9419,9503,9137,10320,10.47,136,1.11,1/1,0.042,8286,5.48141590295077,9594.75,5.29673899312557,1.1579471397538,1.04319562139982,0.00855608172274032
5.2479,4.931,5.6768,282.16026,51770,48010,50230,54960,50830,51960,53650,53000,5.24,137,1,1/1,0.991,51242.5,5.69762347794733,52360,2.35839365403765,1.02180806947358,1.02180806947358,0.507214817709876
3.2717,2.7704,3.3672,329.15331,123800,123000,136500,120600,129400,129500,121100,114300,3.27,138,1.06,1/1,0.701,125975,5.67350843407958,123575,5.93163519325416,0.98094860091288,0.925423208408377,0.655725651767725
0.593,0.5578,1.09,242.08006,10610,10130,11020,9754,9583,9127,7971,7664,0.6,139,0.64,1/2,0.041,10378.5,5.32669651554113,8586.25,10.6636217066261,0.827311268487739,1.29267385701209,0.0153929764930464
12.2862,11.8417,12.8322,375.18321,68160,385.1,66230,66000,78380,71680,69260,74260,12.34,140,1.13,1/1,0.135,50193.775,66.1833199789163,73395,5.31417343446592,1.46223311556064,1.29401160669084,0.214685149480029
11.9941,11.766,12.3042,315.07178,3511,3250,3077,3329,3570,3732,3913,3732,11.99,141,1.16,1/1,0.155,3291.75,5.47155525606068,3736.75,3.75022521066584,1.13518645097592,0.978609009462004,0.00798405993756762
6.069,5.9034,6.3316,433.21443,11300,9907,9237,11230,11300,12040,10810,12910,6.07,142,1.17,1/1,0.039,10418.5,9.74618379300161,11765,7.78229701018984,1.12924125353938,0.96516346456357,0.0963957528622351
3.7151,3.5685,4.0267,206.14006,32190,33720,38580,33490,41030,41270,42740,42230,3.71,143,1.14,1/1,0.082,34495,8.13278879993332,41817.5,1.9235455065054,1.21227714161473,1.06340100141643,0.00240863820898911
0.5884,0.5588,1.0853,288.15918,3415,3964,3060,3658,7200,6061,7450,5832,0.59,144,1.43,1/1,0.125,3524.25,10.8510731548665,6635.75,12.1737971219605,1.88288288288288,1.31670131670132,0.00043594790795006
22.774,22.3874,23.2779,415.21202,52040,54050,49520,53840,59210,58190,55270,57140,22.78,145,1.11,1/1,0.06,52362.5,4.00814990777777,57452.5,2.92872275043161,1.09720697063738,0.988474748321967,0.00913311922949437
27.4244,27.2417,27.8063,403.04235,24390,23560,24360,25070,28480,26560,27520,27540,27.42,146,1.07,1/1,0.145,24345,2.53665606260096,27525,2.84795823393512,1.13062230437461,1.05665635922861,0.000701168050332184
27.8118,27.6409,28.2373,455.17505,18030,16060,19190,19240,24080,23060,22220,22110,27.82,147,1.15,1/1,0.148,18130,8.21243570588136,22867.5,3.99222099353117,1.26130722559294,1.09678889181995,0.00162495651093608
3.7657,3.4421,4.0756,406.20784,8140,7858,8427,8799,9868,9699,10640,10060,3.76,148,1.17,1/1,0.092,8306,4.84555178285927,10066.75,4.06918918070666,1.21198531182278,1.03588488189981,0.000860084105512555
14.4145,13.9301,14.9158,352.21161,34300,34260,30640,35900,41710,39460,39060,39270,14.42,149,1.15,1/1,0.055,33775,6.58833930547788,39875,3.09515584655469,1.18060695780903,1.0266147459209,0.00301756456176148
13.1816,12.6918,13.6818,510.15658,12830,11760,12350,13280,15760,14350,14940,14350,13.19,150,1.27,1/1,0.001,12555,5.19312570695437,14850,4.49416126961982,1.18279569892473,0.931335196003725,0.00265791553453173
21.6434,21.11,22.1852,441.20334,59880,227.7,13540,68630,76100,66940,70630,70350,21.57,151,1.14,1/1,0.199,35569.425,94.9008447427664,71005,5.33521156826774,1.9962369366387,1.75108503213921,0.0820016746625086
8.2406,8.022,8.5504,319.07404,4048,4018,4235,4230,5285,5006,4876,4455,8.24,152,1.22,1/1,0.053,4132.75,2.80318625705685,4905.5,7.04144540084691,1.18698203375476,0.97293609324161,0.0054274150338725
11.4632,11.1126,11.9565,845.48146,11030,14290,15730,7868,14080,13670,14000,13690,11.47,153,0.83,1/1,0.085,12229.5,28.7012247987394,13860,1.51915456444,1.13332515638415,1.36545199564356,0.389506755985748
28.1305,27.9215,28.6204,535.15787,42560,45650,44280,44640,54040,50890,54520,51580,28.13,154,1.19,1/1,0.062,44282.5,2.90510210289629,52757.5,3.39517166876761,1.19138485857845,1.00116374670458,0.00025391511492912
12.5489,12.1429,13.0473,540.26162,62590,62820,63870,59670,74290,68450,77410,69890,12.55,155,1.16,1/1,0.235,62237.5,2.89224743750146,72510,5.65979427426152,1.16505322353886,1.00435622718868,0.00375241337371781
24.2061,23.621,24.6191,615.12255,337.2,813.4,534.3,415.6,676.2,244.4,34.18,1449,24.23,156,1.26,1/1,0.003,525.125,39.7172269007169,600.945,104.06197446709,1.14438467031659,0.908241801838565,0.825710233229726
4.695,4.551,5.0736,448.24459,12800,12840,12980,14080,17090,14530,15700,14280,4.7,157,1.13,1/1,0.261,13175,4.61668958316101,15400,8.34729251940802,1.16888045540797,1.03440748266192,0.0203472473459195
5.5687,5.2326,6.0577,289.22763,84050,82990,87070,81390,87510,91250,87250,89710,5.56,159,1.05,1/1,0.338,83875,2.8545289231293,88930,2.13647240746285,1.06026825633383,1.00977929174651,0.016251264228623
24.7362,24.2316,25.0609,371.106,25090,24810,25110,24150,30470,30640,32340,30050,24.73,160,1.33,1/1,0.007,24790,1.80761246489779,30875,3.26365681347463,1.24546187979024,0.936437503601683,3.29366815863868E-05
29.6133,29.4248,30.0113,483.08601,69520,65170,65550,65400,79290,80670,84750,80980,29.61,161,1.27,1/1,0.081,66410,3.13087576465286,81422.5,2.86996594668122,1.22605782261708,0.965399860328406,7.31052251004419E-05
24.731,24.4038,25.1729,720.43682,52320,53000,58510,57650,47700,55430,61530,56800,24.74,163,0.94,1/1,0.701,55370,5.70902349859138,55365,10.3665170313767,0.999909698392631,1.06373372169429,0.99883177192177
31.2878,31.2505,31.4402,564.30772,2438,2358,2641,2332,2077,2384,2371,2178,31.29,164,1.1,1/1,0.28,2442.25,5.73109041926184,2252.5,6.66838689920587,0.922305251305149,0.838459319368317,0.114040239321407
26.9434,26.7901,27.1622,412.19112,5805,5110,5017,5294,6417,5978,6895,6067,26.95,165,1.11,1/1,0.01,5306.5,6.62774152754188,6339.25,6.56454476697895,1.19461980589843,1.07623405936795,0.00906375623249977
22.4908,22.2132,23.0918,847.44856,20720,20090,14940,6548,4318,15270,744.1,15730,22.47,166,0.86,1/1,0.045,15574.5,42.0622474887615,9015.525,84.6403026813232,0.578864490031783,0.673098244223003,0.239910085957892
4.5096,4.0219,4.7531,294.16534,5440,4792,4971,5689,5402,4370,4504,4918,4.51,167,1.04,1/1,0.833,5223,7.92125144753774,4798.5,9.69172333300804,0.918724870763929,0.88338929881147,0.221529688749733
31.5672,31.5059,31.9497,329.13387,150600,161000,135000,128800,132800,130500,153800,133200,31.56,168,0.99,1/1,0.879,143850,10.1892997010623,137575,7.90979752048182,0.956378171706639,0.966038557279433,0.517461761334819
4.4031,4.0796,4.7705,296.18541,72840,72780,71480,71850,66840,65210,66180,63600,4.41,169,0.92,1/1,0.028,72237.5,0.939326859503733,65457.5,2.15055880247417,0.906142931302994,0.984937968807602,0.000129276111879973
3.8959,3.5029,4.2533,221.11041,36990,36930,38820,37120,42640,39870,647.1,38430,3.86,170,1.05,1/1,0.423,37465,2.42041261734366,30396.775,65.5000975188834,0.811337915387695,0.77270277655971,0.504762359754617
3.2004,2.7074,3.3239,304.20085,5284,5024,4343,4816,5818,6091,5831,5510,3.2,171,1.07,1/1,0.505,4866.75,8.18226693732479,5812.5,4.08870389221924,1.19432886423178,1.11619520021661,0.00651072889271111
4.5315,4.3618,4.8583,496.24118,11980,10090,9630,12770,14390,15050,13200,14730,4.53,172,1.27,1/1,0.141,11117.5,13.4853191644345,14342.5,5.63315049374403,1.29008320215876,1.0158135450069,0.00910237905614035
27.6737,27.5273,28.0176,379.16341,6983,7785,7546,6710,6850,9766,7656,10270,27.68,173,1.16,1/1,0.288,7256,6.8289483604165,8635.5,19.0245906769829,1.19011852260198,1.0259642436224,0.158994825447541
4.4283,4.2386,4.7418,390.15746,2669,2517,2513,2863,3679,3282,3782,3159,4.43,174,1.13,1/1,0.109,2640.5,6.25462844106334,3475.5,8.67918097426271,1.31622798712365,1.16480352842801,0.00283403927431819
3.2734,3.2446,3.4226,391.14675,2588,2650,2352,3189,3217,2432,3336,2872,3.27,175,1.14,1/1,0.208,2694.75,13.1228580811778,2964.25,13.6878612298429,1.10000927729845,0.964920418682851,0.355270666837549
24.8101,24.6046,25.1399,285.06685,6459,6757,7476,6575,7866,7470,7912,7382,24.8,176,1.13,1/1,0.172,6816.75,6.69369681918742,7657.5,3.53078028406501,1.12333590053911,0.994102566848773,0.0193097035426342
8.0246,7.8062,8.3698,371.12513,8113,8053,7519,8918,10980,10720,10040,9329,8.02,177,1.32,1/1,0.002,8150.75,7.07901012333617,10267.25,7.21209909870683,1.25966935558077,0.954294966349072,0.00406384257473251
24.6912,24.3482,25.1983,308.25843,39510,40550,41640,41160,44080,46680,45680,42950,24.7,178,1.14,1/1,0.027,40715,2.2568045851678,44847.5,3.69557931308507,1.10149821932949,0.966226508183759,0.00476336966003174
28.8255,28.6224,29.0257,451.16479,34430,34040,35760,34940,39820,36970,39070,36490,28.83,180,1.08,1/1,0.14,34792.5,2.13508441320257,38087.5,4.22476375489074,1.09470431845944,1.01361510968466,0.00987183422613978
3.8184,3.7133,4.0267,227.11148,2218,2396,2502,2548,2992,2895,3213,2889,3.82,181,1.23,1/1,0.013,2416,6.06549551218785,2997.25,5.05066782864001,1.24058360927152,1.00860456038335,0.0014903210484459
27.1977,27.0775,27.4321,616.08441,3160,3967,4056,3340,4660,4387,4649,4162,27.2,182,1.21,1/1,0.094,3630.75,12.3178276444404,4464.5,5.32844953308549,1.22963575018935,1.01622789271848,0.0165765899876936
15.5964,15.3697,16.1003,442.18739,17450,16770,16630,17590,7747,18430,1716,19500,15.58,183,1.34,1/1,0.003,17110,2.80699998508909,11848.25,72.4980543862938,0.692475160724722,0.516772508003524,0.267107398193295
7.8368,7.4922,8.3293,267.18581,26730,27440,28820,27080,27670,28540,27600,26550,7.84,185,0.97,1/1,0.733,27517.5,3.3267449953283,27590,2.95243042442027,1.00263468701735,1.03364400723438,0.909667874111173
11.3875,11.1292,11.7989,460.19701,9955,11150,10580,11010,12680,12990,11800,12420,11.39,186,1.25,1/1,0.028,10673.75,5.03150438591593,12472.5,4.05102391195797,1.16852090408713,0.934816723269704,0.00276951637691776
18.0995,17.8761,18.873,493.26339,833900,771100,765400,985000,365800,802500,127600,1018000,18.09,187,1.08,1/1,0.082,838850,12.1901039307285,578475,69.9983890377667,0.689604816117303,0.638522977886392,0.25890077128536
25.4521,25.2985,25.8198,417.12796,11380,10730,11060,11600,14010,13320,13620,11920,25.46,188,1.16,1/1,0.111,11192.5,3.39307274545602,13217.5,6.88450002100013,1.18092472637927,1.01803855722351,0.00630480101028833
4.1132,3.6123,4.4215,399.16614,26410,24520,25910,28690,28940,30050,29750,29940,4.11,189,1.07,1/1,0.254,26382.5,6.57152098844079,29670,1.69260256548564,1.12460911589122,1.05103655690768,0.0108005315365654
0.5884,0.5547,1.0836,200.10941,1667,1170,1236,1809,3679,3005,3874,2778,0.59,190,3.25,4/1,0.002,1470.5,21.4504100836021,3334,15.7575781629071,2.26725603536212,0.697617241649884,0.000898005398326529
6.2375,6.0735,6.3358,186.09053,712.4,645.2,645.4,763.2,596.1,642.1,468.6,701.3,6.22,191,0.85,1/1,0.315,691.55,8.28435525632936,602.025,16.4153543906295,0.870544429180825,1.02416991668332,0.168053970459788
28.1359,27.9858,28.4231,316.03381,5411,5577,5844,5416,6113,5819,6146,5664,28.14,192,1.04,1/1,0.568,5562,3.65329249500259,5935.5,3.92835181359063,1.06715210355987,1.02610779188449,0.0521982182830805
32.2751,32.0229,32.4666,810.45521,140.8,247.2,308.7,278.4,335.2,142.5,150.2,140.9,32.27,193,1.02,1/1,0.684,243.775,29.9856368687885,192.2,49.646066283764,0.788431955696852,0.772972505585149,0.423759351794375
12.8229,12.3544,13.3243,394.1389,11630,9433,9521,11110,11210,10070,9955,9180,12.83,194,1.01,1/1,0.893,10423.5,10.6867187553752,10103.75,8.28141511882199,0.969324123375066,0.959726854826798,0.662378557602047
28.437,27.9957,28.9174,486.20046,35530,36590,37830,39350,35990,36940,37480,35660,28.43,195,0.93,1/1,0.328,37325,4.40718625427459,36517.5,2.30117690299545,0.978365706630944,1.05200613616231,0.415574995190415
27.8529,27.6761,28.2045,461.15891,8919,8782,8417,7627,9230,8809,8563,8536,27.85,196,0.94,1/1,0.413,8436.25,6.87048160748468,8784.5,3.65866463786495,1.04128018965773,1.1077448826146,0.333769866858464
3.9162,3.7895,4.2046,308.14222,12540,11760,11380,12530,13280,12740,13290,12620,3.91,197,0.96,1/1,0.278,12052.5,4.79861062277615,12982.5,2.71703662999534,1.07716241443684,1.12204418170504,0.0334838443841743
9.451,9.0583,9.8743,416.16172,7446,6500,6652,8130,7188,6256,4252,8086,9.45,198,0.87,1/1,0.396,7182,10.5257509682229,6445.5,25.4773533074517,0.897451963241437,1.03155398073728,0.446310829108635
3.1821,2.6806,3.3839,359.24428,4665,3468,4181,4147,6358,6562,7025,6038,3.18,199,1.79,2/1,0.011,4115.25,11.9579737512969,6495.75,6.36606053203234,1.5784581738655,0.881820208863408,0.000311177749886163
32.4159,32.3344,32.5958,351.19464,1313,1053,1372,1016,1254,1160,1192,1121,32.4,200,1.04,1/1,0.174,1188.5,15.1520730796974,1181.75,4.75902804252442,0.994320572149769,0.956077473220931,0.945279817061937
3.537,3.3017,3.6721,302.17456,6734,5957,6573,6276,6077,5951,5861,5430,3.54,201,1.21,1/1,0.035,6385,5.36635392611466,5829.75,4.8173331053405,0.913038371182459,0.754577166266495,0.0461137945501731
3.7821,3.6309,4.0185,339.21683,3012,3061,3132,2966,71.78,92.7,129.4,100.4,3.79,202,0.04,1/16,0,3042.75,2.33432180771114,98.57,24.1926797637536,0.0323950373839454,0.809875934598636,2.85726928910237E-10
27.4424,27.2814,27.7076,331.04281,7387,7562,6895,7417,7976,8245,7015,8200,27.45,203,1.17,1/1,0.004,7315.25,3.969791257423,7859,7.31433883508968,1.07433102081269,0.918231641720244,0.142259911183559
13.9428,13.5548,14.4468,192.13828,175100,173600,184100,180200,175300,177400,180500,171200,13.95,204,1,1/1,0.895,178250,2.701598682263,176100,2.21634883963073,0.987938288920056,0.987938288920056,0.513816655985969
29.0878,28.5912,29.5892,340.36862,37940,37420,37210,39500,46010,45100,48870,43750,29.09,205,1.26,1/1,0.002,38017.5,2.72209158283707,45932.5,4.71839651228381,1.20819359505491,0.958883805599134,0.000585845130013023
3.6714,3.5997,4.0356,555.25168,30110,27340,32140,34640,39630,38230,44090,36350,3.68,206,1.2,1/1,0.134,31057.5,9.96306309874399,39575,8.32939121810056,1.27424937615713,1.06187448013094,0.00931197549213731
29.934,29.659,30.3673,305.10859,213500,196100,206400,206700,216900,232700,221600,223200,29.93,207,1.09,1/1,0.162,205675,3.48902867918266,223600,2.96499598173386,1.08715206028929,0.997387211274579,0.0104608664500352
0.565,0.4956,0.916,109.07542,906.1,638.5,1014,549.1,2261,1927,2192,2034,0.55,208,2.85,4/1,0,776.925,28.1952426537005,2103.5,7.18994184427269,2.70746854586994,0.949988963463135,5.90222126454998E-05
18.3348,17.8814,18.8349,204.13787,169100,170900,192200,174100,221700,217400,213400,217300,18.34,209,1.13,1/1,0.084,176575,6.01439079471194,217450,1.55928879409349,1.23148803624522,1.08981242145595,0.000328715518590615
32.2606,32.1595,32.4484,291.19543,7311,7323,7360,7107,7041,7297,7749,8055,32.26,210,1.14,1/1,0.082,7275.25,1.56817678043831,7535.5,6.01763557402198,1.03577196659909,0.908571900525514,0.30824037447223
32.2137,32.1252,32.4524,362.21121,29440,29140,30420,29840,29840,31770,30370,29720,32.22,211,1.07,1/1,0.385,29710,1.86271844089412,30425,3.08985586952245,1.02406597105352,0.957071000984596,0.237839640023643
8.8386,8.6032,9.1502,220.95309,6807,6337,6621,6652,7232,7283,7478,7096,8.85,212,1.05,1/1,0.607,6604.25,2.96576050831367,7272.25,2.17613189769668,1.10114698868153,1.04871141779193,0.00182003507569993
31.3313,30.8306,31.4685,279.1594,16980,14000,14810,15000,468.6,15660,14320,14930,31.34,213,1.06,1/1,0.432,15197.5,8.32356406819816,11344.65,64.0950828177962,0.746481329165981,0.704227669024511,0.336689226030369
4.3636,4.0796,4.7672,275.21176,77180,77620,78350,76380,68990,66150,71050,65200,4.36,214,0.83,1/1,0.009,77382.5,1.06524452575498,67847.5,3.94130619791461,0.876780925919943,1.05636256134933,0.000489543908502068
6.7803,6.3878,7.2691,428.25425,37810,35970,36190,36320,34730,34770,34680,35160,6.77,215,0.89,1/1,0.057,36572.5,2.29011140466864,34835,0.630895966006485,0.952491626221888,1.07021531036167,0.0070132949832116
3.5713,3.3553,3.7578,214.0989,17550,15780,18060,16200,11370,19540,17440,16250,3.57,216,0.96,1/1,0.669,16897.5,6.403590305202,16150,21.4538946548595,0.955762686787986,0.995586132070819,0.694747953424556
4.2879,4.1859,4.5612,427.1158,14660,14080,13340,14540,18120,16810,19580,16090,4.29,217,1.38,1/1,0.006,14155,4.22522262219871,17650,8.7069207231222,1.24690921935712,0.903557405331245,0.00544695167337282
13.2213,12.9746,13.564,347.22131,12390,12750,12890,12620,12880,13430,12660,14030,13.23,218,1.13,1/1,0.013,12662.5,1.67822232500886,13250,4.62332173149544,1.04639684106614,0.926014903598354,0.119917704979012
6.9599,6.7407,7.319,488.16171,9916,8849,8876,9310,11480,11680,12270,9953,6.95,219,1.22,1/1,0.018,9237.75,5.40257888454998,11345.75,8.70112276443216,1.22819409488241,1.00671647121509,0.00885033892806444
10.4719,10.0188,10.9692,489.22789,48650,46560,49460,50510,57370,55430,56900,57930,10.47,220,1.1,1/1,0.319,48795,3.42922465844066,56907.5,1.88237117182703,1.16625678860539,1.06023344418672,0.000181471210550445
0.7149,0.6325,0.8115,464.30678,61.48,61.32,3.911,72.93,66.12,46.81,82.04,2.699,0.72,222,1.02,1/1,0.933,49.91025,62.4003853575657,49.41725,69.4399111733199,0.990122269473705,0.970708107327162,0.983714625209896
33.6898,33.6022,33.9304,450.28738,275.1,367.4,332.1,351.9,262.2,271.9,281.9,287.8,33.7,223,0.95,1/1,0.32,331.625,12.1696741935736,275.95,4.08541972950291,0.832114587259706,0.875910091852322,0.0376573237538712
9.4472,9.1589,9.8754,233.09197,15180,612.8,15090,17630,19700,18950,18740,19870,9.44,224,1.34,1/1,0.032,12128.2,64.0374892250595,19315,2.86722764607826,1.59256938375027,1.18848461473901,0.114421429300226
22.0265,21.7119,22.5162,558.22984,33340,34120,32870,30260,33680,31320,28260,33720,22.03,225,0.96,1/1,0.49,32647.5,5.12464518920531,31745,8.12756937283103,0.972356229420323,1.01287107231284,0.578619752041062
3.401,3.2532,3.6123,417.1173,5593,5639,4887,5379,5897,6577,6607,6056,3.4,226,1.13,1/1,0.06,5374.5,6.40393899200392,6284.25,5.75162533598496,1.16927156014513,1.03475359304879,0.010763399456798
30.866,30.6974,31.1652,529.22951,70860,60450,65160,59440,72390,69990,74040,66950,30.87,227,1.02,1/1,0.676,63977.5,8.16181664981161,70842.5,4.35056474791329,1.10730334883357,1.08559151846429,0.0641603811837786
3.7839,3.6194,4.1191,359.19605,44990,44470,48130,44010,45760,45910,46900,47220,3.79,228,1.16,1/1,0.007,45400,4.1046458907327,46447.5,1.55405697795244,1.02307268722467,0.881959213124715,0.334868667185298
10.9497,10.4893,11.4497,330.15014,34600,35770,36980,34330,41030,37660,41590,37320,10.95,230,1.11,1/1,0.178,35420,3.42558580126463,39400,5.63867013654141,1.11236589497459,1.00213143691405,0.0199526685731292
22.7686,22.3442,23.2068,433.2221,36410,38060,35800,35740,37410,39020,35180,36370,22.78,231,1.09,1/1,0.062,36502.5,2.96295778758686,36995,4.40240630953812,1.01349222655982,0.929809382164977,0.632350234856383
11.5278,11.3005,11.7934,234.11225,7414,7605,7335,7387,8463,8145,8254,8339,11.53,232,1.04,1/1,0.489,7435.25,1.58461559831372,8300.25,1.61983584311993,1.11633771561145,1.07340164962639,6.9812915511279E-05
